,stco,geoid,name,2000,2010
850,36105,3610534473,"Highland town, Sullivan County, New York",951,1049
851,36105,3610542235,"Liberty town, Sullivan County, New York",3711,3883
852,36105,3610543786,"Lumberland town, Sullivan County, New York",781,967
853,36105,3610544809,"Mamakating town, Sullivan County, New York",4153,4738
854,36105,3610549847,"Neversink town, Sullivan County, New York",1346,1464
855,36105,3610563176,"Rockland town, Sullivan County, New York",1560,1596
856,36105,3610573627,"Thompson town, Sullivan County, New York",5543,5982
857,36105,3610575759,"Tusten town, Sullivan County, New York",583,652
858,36111,3611120247,"Denning town, Ulster County, New York",215,234
859,36111,3611124691,"Esopus town, Ulster County, New York",3439,3492
860,36111,3611128255,"Gardiner town, Ulster County, New York",1997,2229
861,36111,3611132116,"Hardenburgh town, Ulster County, New York",95,112
862,36111,3611137143,"Hurley town, Ulster County, New York",2694,2693
863,36111,3611139727,"Kingston city, Ulster County, New York",9871,10217
864,36111,3611139738,"Kingston town, Ulster County, New York",356,380
865,36111,3611142994,"Lloyd town, Ulster County, New York",3626,4112
866,36111,3611145458,"Marbletown town, Ulster County, New York",2386,2400
867,36111,3611145722,"Marlborough town, Ulster County, New York",3020,3335
868,36111,3611150562,"New Paltz town, Ulster County, New York",4455,4515
869,36111,3611154749,"Olive town, Ulster County, New York",1869,1960
870,36111,3611158552,"Plattekill town, Ulster County, New York",3649,3861
871,36111,3611163011,"Rochester town, Ulster County, New York",2688,2936
872,36111,3611163737,"Rosendale town, Ulster County, New York",2587,2572
873,36111,3611165299,"Saugerties town, Ulster County, New York",7478,8163
874,36111,3611166597,"Shandaken town, Ulster County, New York",1463,1505
875,36111,3611166674,"Shawangunk town, Ulster County, New York",3433,3887
876,36111,3611175935,"Ulster town, Ulster County, New York",4850,4961
877,36111,3611178828,"Wawarsing town, Ulster County, New York",4382,4509
878,36111,3611183052,"Woodstock town, Ulster County, New York",2946,2976
879,36119,3611905320,"Bedford town, Westchester County, New York",5731,5765
880,36119,3611918410,"Cortlandt town, Westchester County, New York",13517,14987
881,36119,3611921820,"Eastchester town, Westchester County, New York",12626,12946
882,36119,3611930367,"Greenburgh town, Westchester County, New York",33043,33495
883,36119,3611932413,"Harrison town, Westchester County, New York",8394,8375
884,36119,3611942136,"Lewisboro town, Westchester County, New York",4218,4453
885,36119,3611944842,"Mamaroneck town, Westchester County, New York",10929,10849
886,36119,3611948895,"Mount Kisco town, Westchester County, New York",3993,4102
887,36119,3611949011,"Mount Pleasant town, Westchester County, New York",13737,14306
888,36119,3611949121,"Mount Vernon city, Westchester County, New York",25729,26260
889,36119,3611950078,"New Castle town, Westchester County, New York",5732,5786
890,36119,3611950617,"New Rochelle city, Westchester County, New York",26189,27953
891,36119,3611951693,"North Castle town, Westchester County, New York",3583,3913
892,36119,3611953517,"North Salem town, Westchester County, New York",1764,1811
893,36119,3611955541,"Ossining town, Westchester County, New York",12355,12706
894,36119,3611956979,"Peekskill city, Westchester County, New York",8696,9060
895,36119,3611957012,"Pelham town, Westchester County, New York",4149,4247
896,36119,3611959685,"Pound Ridge town, Westchester County, New York",1699,1844
897,36119,3611964309,"Rye city, Westchester County, New York",5377,5520
898,36119,3611964320,"Rye town, Westchester County, New York",15389,15469
899,36119,3611965442,"Scarsdale town, Westchester County, New York",5662,5418
900,36119,3611968308,"Somers town, Westchester County, New York",6802,7623
901,36119,3611981677,"White Plains city, Westchester County, New York",20921,22910
902,36119,3611984000,"Yonkers city, Westchester County, New York",74351,74550
903,36119,3611984077,"Yorktown town, Westchester County, New York",12556,12884
