stco,id_00,nm_00,geoid,name
36059,3605943335,"Long Beach city, Nassau County, New York",3605943335,"Long Beach city, Nassau County, New York"
36059,3605953000,"North Hempstead town, Nassau County, New York",3605953000,"North Hempstead town, Nassau County, New York"
36059,3605956000,"Oyster Bay town, Nassau County, New York",3605956000,"Oyster Bay town, Nassau County, New York"
36059,3606387,"Bethpage CDP, New York",3606387,"Bethpage CDP, New York"
36059,3610132,"Brookville village, New York",3610132,"Brookville village, New York"
36059,3612419,"Carle Place CDP, New York",3612419,"Carle Place CDP, New York"
36059,3613233,"Cedarhurst village, New York",3613233,"Cedarhurst village, New York"
36059,3613618,"Centre Island village, New York",3613618,"Centre Island village, New York"
36059,3618597,"Cove Neck village, New York",3618597,"Cove Neck village, New York"
36059,3621578,"East Atlantic Beach CDP, New York",3621578,"East Atlantic Beach CDP, New York"
36059,3622065,"East Garden City CDP, New York",3676089,"Uniondale CDP, New York"
36059,3622260,"East Hills village, New York",3622260,"East Hills village, New York"
36059,3622480,"East Massapequa CDP, New York",3622480,"East Massapequa CDP, New York"
36059,3622502,"East Meadow CDP, New York",3622502,"East Meadow CDP, New York"
36059,3622623,"East Norwich CDP, New York",3622623,"East Norwich CDP, New York"
36059,3622876,"East Rockaway village, New York",3622876,"East Rockaway village, New York"
36059,3623217,"East Williston village, New York",3623217,"East Williston village, New York"
36059,3624273,"Elmont CDP, New York",3624273,"Elmont CDP, New York"
36059,3625384,"Farmingdale village, New York",3625384,"Farmingdale village, New York"
36059,3626264,"Floral Park village, New York",3626264,"Floral Park village, New York"
36059,3626352,"Flower Hill village, New York",3626352,"Flower Hill village, New York"
36059,3627309,"Franklin Square CDP, New York",3627309,"Franklin Square CDP, New York"
36059,3627485,"Freeport village, New York",3627485,"Freeport village, New York"
36059,3628178,"Garden City village, New York",3628178,"Garden City village, New York"
36059,3628189,"Garden City Park CDP, New York",3628189,"Garden City Park CDP, New York"
36059,3628200,"Garden City South CDP, New York",3628200,"Garden City South CDP, New York"
36059,3629113,"Glen Cove city, New York",3629113,"Glen Cove city, New York"
36059,3629245,"Glen Head CDP, New York",3629245,"Glen Head CDP, New York"
36059,3629421,"Glenwood Landing CDP, New York",3629421,"Glenwood Landing CDP, New York"
36059,3630169,"Great Neck village, New York",3630169,"Great Neck village, New York"
36059,3630191,"Great Neck Estates village, New York",3630191,"Great Neck Estates village, New York"
36059,3630202,"Great Neck Gardens CDP, New York",3630202,"Great Neck Gardens CDP, New York"
36059,3630213,"Great Neck Plaza village, New York",3630213,"Great Neck Plaza village, New York"
36059,3630598,"Greenvale CDP, New York",3630598,"Greenvale CDP, New York"
36059,3632094,"Harbor Hills CDP, New York",3632094,"Harbor Hills CDP, New York"
36059,3632105,"Harbor Isle CDP, New York",3632105,"Harbor Isle CDP, New York"
36059,3633139,"Hempstead village, New York",3633139,"Hempstead village, New York"
36059,3634198,"Herricks CDP, New York",3634198,"Herricks CDP, New York"
36059,3634286,"Hewlett CDP, New York",3634286,"Hewlett CDP, New York"
36059,3634297,"Hewlett Bay Park village, New York",3634297,"Hewlett Bay Park village, New York"
36059,3634308,"Hewlett Harbor village, New York",3634308,"Hewlett Harbor village, New York"
36059,3634319,"Hewlett Neck village, New York",3634319,"Hewlett Neck village, New York"
36059,3634374,"Hicksville CDP, New York",3634374,"Hicksville CDP, New York"
36059,3637583,"Inwood CDP, New York",3637583,"Inwood CDP, New York"
36059,3637847,"Island Park village, New York",3637847,"Island Park village, New York"
36059,3638539,"Jericho CDP, New York",3638539,"Jericho CDP, New York"
36059,3639309,"Kensington village, New York",3639309,"Kensington village, New York"
36059,3639694,"Kings Point village, New York",3639694,"Kings Point village, New York"
36059,3640937,"Lake Success village, New York",3640937,"Lake Success village, New York"
36059,3641003,"Lakeview CDP, New York",3641003,"Lakeview CDP, New York"
36059,3641432,"Lattingtown village, New York",3641432,"Lattingtown village, New York"
36059,3641487,"Laurel Hollow village, New York",3641487,"Laurel Hollow village, New York"
36059,3641553,"Lawrence village, New York",3641553,"Lawrence village, New York"
36059,3642081,"Levittown CDP, New York",3642081,"Levittown CDP, New York"
36059,3642279,"Lido Beach CDP, New York",3642279,"Lido Beach CDP, New York"
36059,3643192,"Locust Valley CDP, New York",3643192,"Locust Valley CDP, New York"
36059,3643335,"Long Beach city, New York",3643335,"Long Beach city, New York"
36059,3643874,"Lynbrook village, New York",3643874,"Lynbrook village, New York"
36059,3644787,"Malverne village, New York",3644787,"Malverne village, New York"
36059,3644792,"Malverne Park Oaks CDP, New York",3644792,"Malverne Park Oaks CDP, New York"
36059,3644897,"Manhasset CDP, New York",3644897,"Manhasset CDP, New York"
36059,3644908,"Manhasset Hills CDP, New York",3644908,"Manhasset Hills CDP, New York"
36059,3645106,"Manorhaven village, New York",3645106,"Manorhaven village, New York"
36059,3645986,"Massapequa CDP, New York",3645986,"Massapequa CDP, New York"
36059,3645997,"Massapequa Park village, New York",3645997,"Massapequa Park village, New York"
36059,3646107,"Matinecock village, New York",3646107,"Matinecock village, New York"
36059,3646668,"Merrick CDP, New York",3646668,"Merrick CDP, New York"
36059,3647405,"Mill Neck village, New York",3647405,"Mill Neck village, New York"
36059,3647636,"Mineola village, New York",3647636,"Mineola village, New York"
36059,3649231,"Munsey Park village, New York",3649231,"Munsey Park village, New York"
36059,3649330,"Muttontown village, New York",3649330,"Muttontown village, New York"
36059,3650067,"New Cassel CDP, New York",3650067,"New Cassel CDP, New York"
36059,3650397,"New Hyde Park village, New York",3650397,"New Hyde Park village, New York"
36059,3651517,"North Bellmore CDP, New York",3651517,"North Bellmore CDP, New York"
36059,3653022,"North Hills village, New York",3653022,"North Hills village, New York"
36059,3653231,"North Lynbrook CDP, New York",3653231,"North Lynbrook CDP, New York"
36059,3653253,"North Massapequa CDP, New York",3653253,"North Massapequa CDP, New York"
36059,3653264,"North Merrick CDP, New York",3653264,"North Merrick CDP, New York"
36059,3653275,"North New Hyde Park CDP, New York",3653275,"North New Hyde Park CDP, New York"
36059,3653748,"North Valley Stream CDP, New York",3653748,"North Valley Stream CDP, New York"
36059,3653792,"North Wantagh CDP, New York",3653792,"North Wantagh CDP, New York"
36059,3654441,"Oceanside CDP, New York",3654441,"Oceanside CDP, New York"
36059,3654551,"Old Bethpage CDP, New York",3654551,"Old Bethpage CDP, New York"
36059,3654562,"Old Brookville village, New York",3654562,"Old Brookville village, New York"
36059,3654705,"Old Westbury village, New York",3654705,"Old Westbury village, New York"
36059,3655992,"Oyster Bay CDP, New York",3655992,"Oyster Bay CDP, New York"
36059,3656011,"Oyster Bay Cove village, New York",3656011,"Oyster Bay Cove village, New York"
36059,3658409,"Plainedge CDP, New York",3658409,"Plainedge CDP, New York"
36059,3658442,"Plainview CDP, New York",3658442,"Plainview CDP, New York"
36059,3658475,"Plandome village, New York",3658475,"Plandome village, New York"
36059,3658486,"Plandome Heights village, New York",3658486,"Plandome Heights village, New York"
36059,3658497,"Plandome Manor village, New York",3658497,"Plandome Manor village, New York"
36059,3658849,"Point Lookout CDP, New York",3658849,"Point Lookout CDP, New York"
36059,3659520,"Port Washington CDP, New York",3659520,"Port Washington CDP, New York"
36059,3659531,"Port Washington North village, New York",3659531,"Port Washington North village, New York"
36059,3663264,"Rockville Centre village, New York",3663264,"Rockville Centre village, New York"
36059,3663506,"Roosevelt CDP, New York",3663506,"Roosevelt CDP, New York"
36059,3663770,"Roslyn village, New York",3663770,"Roslyn village, New York"
36059,3663792,"Roslyn Estates village, New York",3663792,"Roslyn Estates village, New York"
36059,3663803,"Roslyn Harbor village, New York",3663803,"Roslyn Harbor village, New York"
36059,3663814,"Roslyn Heights CDP, New York",3663814,"Roslyn Heights CDP, New York"
36059,3664232,"Russell Gardens village, New York",3664232,"Russell Gardens village, New York"
36059,3664430,"Saddle Rock village, New York",3664430,"Saddle Rock village, New York"
36059,3664441,"Saddle Rock Estates CDP, New York",3664441,"Saddle Rock Estates CDP, New York"
36059,3664842,"Salisbury CDP, New York",3664842,"Salisbury CDP, New York"
36059,3665035,"Sands Point village, New York",3665035,"Sands Point village, New York"
36059,3666047,"Sea Cliff village, New York",3666047,"Sea Cliff village, New York"
36059,3666058,"Seaford CDP, New York",3666058,"Seaford CDP, New York"
36059,3666102,"Searingtown CDP, New York",3666102,"Searingtown CDP, New York"
36059,3669001,"South Farmingdale CDP, New York",3669001,"South Farmingdale CDP, New York"
36059,3669023,"South Floral Park village, New York",3669023,"South Floral Park village, New York"
36059,3669188,"South Hempstead CDP, New York",3669188,"South Hempstead CDP, New York"
36059,3669892,"South Valley Stream CDP, New York",3669892,"South Valley Stream CDP, New York"
36059,3671267,"Stewart Manor village, New York",3671267,"Stewart Manor village, New York"
36059,3672554,"Syosset CDP, New York",3672554,"Syosset CDP, New York"
36059,3673605,"Thomaston village, New York",3673605,"Thomaston village, New York"
36059,3676089,"Uniondale CDP, New York",3676089,"Uniondale CDP, New York"
36059,3676287,"University Gardens CDP, New York",3676287,"University Gardens CDP, New York"
36059,3676331,"Upper Brookville village, New York",3676331,"Upper Brookville village, New York"
36059,3676705,"Valley Stream village, New York",3676705,"Valley Stream village, New York"
36059,3678146,"Wantagh CDP, New York",3678146,"Wantagh CDP, New York"
36059,3679444,"Westbury village, New York",3679444,"Westbury village, New York"
36059,3680225,"West Hempstead CDP, New York",3680225,"West Hempstead CDP, New York"
36059,3682117,"Williston Park village, New York",3682117,"Williston Park village, New York"
36059,3682744,"Woodbury CDP, New York",3682744,"Woodbury CDP, New York"
36059,3682942,"Woodmere CDP, New York",3682942,"Woodmere CDP, New York"
36059,3682986,"Woodsburgh village, New York",3682986,"Woodsburgh village, New York"
36061,3606144919,"Manhattan borough, New York County, New York",3606144919,"Manhattan borough, New York County, New York"
36071,3607107003,"Blooming Grove town, Orange County, New York",3607107003,"Blooming Grove town, Orange County, New York"
36071,3607115308,"Chester town, Orange County, New York",3607115308,"Chester town, Orange County, New York"
36071,3607118300,"Cornwall town, Orange County, New York",3607118300,"Cornwall town, Orange County, New York"
36071,3607118916,"Crawford town, Orange County, New York",3607118916,"Crawford town, Orange County, New York"
36071,3607119961,"Deerpark town, Orange County, New York",3607119961,"Deerpark town, Orange County, New York"
36071,3607129553,"Goshen town, Orange County, New York",3607129553,"Goshen town, Orange County, New York"
36071,3607130631,"Greenville town, Orange County, New York",3607130631,"Greenville town, Orange County, New York"
36071,3607131907,"Hamptonburgh town, Orange County, New York",3607131907,"Hamptonburgh town, Orange County, New York"
36071,3607134550,"Highlands town, Orange County, New York",3607134550,"Highlands town, Orange County, New York"
36071,3607147042,"Middletown city, Orange County, New York",3607147042,"Middletown city, Orange County, New York"
36071,3607147713,"Minisink town, Orange County, New York",3607147713,"Minisink town, Orange County, New York"
36071,3607147999,"Monroe town, Orange County, New York",3607147999,"Monroe town, Orange County, New York"
36071,3607148153,"Montgomery town, Orange County, New York",3607148153,"Montgomery town, Orange County, New York"
36071,3607148857,"Mount Hope town, Orange County, New York",3607148857,"Mount Hope town, Orange County, New York"
36071,3607150034,"Newburgh city, Orange County, New York",3607150034,"Newburgh city, Orange County, New York"
36071,3607150045,"Newburgh town, Orange County, New York",3607150045,"Newburgh town, Orange County, New York"
36071,3607150848,"New Windsor town, Orange County, New York",3607150848,"New Windsor town, Orange County, New York"
36071,3607159388,"Port Jervis city, Orange County, New York",3607159388,"Port Jervis city, Orange County, New York"
36071,3607175781,"Tuxedo town, Orange County, New York",3607175781,"Tuxedo town, Orange County, New York"
36071,3607177992,"Wallkill town, Orange County, New York",3607177992,"Wallkill town, Orange County, New York"
36071,3607178366,"Warwick town, Orange County, New York",3607178366,"Warwick town, Orange County, New York"
36071,3607178839,"Wawayanda town, Orange County, New York",3607178839,"Wawayanda town, Orange County, New York"
36071,3607182755,"Woodbury town, Orange County, New York",3607182755,"Woodbury town, Orange County, New York"
36079,3607912529,"Carmel town, Putnam County, New York",3607912529,"Carmel town, Putnam County, New York"
36079,3607939331,"Kent town, Putnam County, New York",3607939331,"Kent town, Putnam County, New York"
36079,3607956748,"Patterson town, Putnam County, New York",3607956748,"Patterson town, Putnam County, New York"
36079,3607957584,"Philipstown town, Putnam County, New York",3607957584,"Philipstown town, Putnam County, New York"
36079,3607960147,"Putnam Valley town, Putnam County, New York",3607960147,"Putnam Valley town, Putnam County, New York"
36079,3607968924,"Southeast town, Putnam County, New York",3607968924,"Southeast town, Putnam County, New York"
36081,3608160323,"Queens borough, Queens County, New York",3608160323,"Queens borough, Queens County, New York"
36085,3608570915,"Staten Island borough, Richmond County, New York",3608570915,"Staten Island borough, Richmond County, New York"
36087,3608715968,"Clarkstown town, Rockland County, New York",3608715968,"Clarkstown town, Rockland County, New York"
36087,3608732765,"Haverstraw town, Rockland County, New York",3608732765,"Haverstraw town, Rockland County, New York"
36087,3608755211,"Orangetown town, Rockland County, New York",3608755211,"Orangetown town, Rockland County, New York"
36087,3608760510,"Ramapo town, Rockland County, New York",3608760510,"Ramapo town, Rockland County, New York"
36087,3608771674,"Stony Point town, Rockland County, New York",3608771674,"Stony Point town, Rockland County, New York"
36103,3601594,"Amagansett CDP, New York",3601594,"Amagansett CDP, New York"
36103,3602044,"Amityville village, New York",3602044,"Amityville village, New York"
36103,3602374,"Aquebogue CDP, New York",3602374,"Aquebogue CDP, New York"
36103,3602737,"Asharoken village, New York",3602737,"Asharoken village, New York"
36103,3603408,"Babylon village, New York",3603408,"Babylon village, New York"
36103,3604055,"Baiting Hollow CDP, New York",3604055,"Baiting Hollow CDP, New York"
36103,3604913,"Bayport CDP, New York",3604913,"Bayport CDP, New York"
36103,3604935,"Bay Shore CDP, New York",3604935,"Bay Shore CDP, New York"
36103,3605039,"Baywood CDP, New York",3605039,"Baywood CDP, New York"
36103,3605672,"Belle Terre village, New York",3605672,"Belle Terre village, New York"
36103,3605771,"Bellport village, New York",3605771,"Bellport village, New York"
36103,3607069,"Blue Point CDP, New York",3607069,"Blue Point CDP, New York"
36103,3607157,"Bohemia CDP, New York",3607157,"Bohemia CDP, New York"
36103,3608026,"Brentwood CDP, New York",3608026,"Brentwood CDP, New York"
36103,3608136,"Bridgehampton CDP, New York",3608136,"Bridgehampton CDP, New York"
36103,3608323,"Brightwaters village, New York",3608323,"Brightwaters village, New York"
36103,3609000,"Brookhaven CDP, New York",3609000,"Brookhaven CDP, New York"
36103,3610304000,"Babylon town, Suffolk County, New York",3610304000,"Babylon town, Suffolk County, New York"
36103,3610310000,"Brookhaven town, Suffolk County, New York",3610310000,"Brookhaven town, Suffolk County, New York"
36103,3610322194,"East Hampton town, Suffolk County, New York",3610322194,"East Hampton town, Suffolk County, New York"
36103,3610337000,"Huntington town, Suffolk County, New York",3610337000,"Huntington town, Suffolk County, New York"
36103,3610338000,"Islip town, Suffolk County, New York",3610338000,"Islip town, Suffolk County, New York"
36103,3610359106,"Poospatuck Reservation, Suffolk County, New York",3610359106,"Poospatuck Reservation, Suffolk County, New York"
36103,3610361984,"Riverhead town, Suffolk County, New York",3610361984,"Riverhead town, Suffolk County, New York"
36103,3610366839,"Shelter Island town, Suffolk County, New York",3610366839,"Shelter Island town, Suffolk County, New York"
36103,3610367059,"Shinnecock Reservation, Suffolk County, New York",3610367059,"Shinnecock Reservation, Suffolk County, New York"
36103,3610368000,"Smithtown town, Suffolk County, New York",3610368000,"Smithtown town, Suffolk County, New York"
36103,3610368473,"Southampton town, Suffolk County, New York",3610368473,"Southampton town, Suffolk County, New York"
36103,3610369463,"Southold town, Suffolk County, New York",3610369463,"Southold town, Suffolk County, New York"
36103,3611781,"Calverton CDP, New York",3611781,"Calverton CDP, New York"
36103,3613376,"Centereach CDP, New York",3613376,"Centereach CDP, New York"
36103,3613420,"Center Moriches CDP, New York",3613420,"Center Moriches CDP, New York"
36103,3613442,"Centerport CDP, New York",3613442,"Centerport CDP, New York"
36103,3613552,"Central Islip CDP, New York",3613552,"Central Islip CDP, New York"
36103,3616958,"Cold Spring Harbor CDP, New York",3616958,"Cold Spring Harbor CDP, New York"
36103,3617530,"Commack CDP, New York",3617530,"Commack CDP, New York"
36103,3618146,"Copiague CDP, New York",3618146,"Copiague CDP, New York"
36103,3618157,"Coram CDP, New York",3618157,"Coram CDP, New York"
36103,3619466,"Cutchogue CDP, New York",3619466,"Cutchogue CDP, New York"
36103,3619972,"Deer Park CDP, New York",3619972,"Deer Park CDP, New York"
36103,3620379,"Dering Harbor village, New York",3620379,"Dering Harbor village, New York"
36103,3620687,"Dix Hills CDP, New York",3620687,"Dix Hills CDP, New York"
36103,3621985,"East Farmingdale CDP, New York",3621985,"East Farmingdale CDP, New York"
36103,3622183,"East Hampton village, New York",3622183,"East Hampton village, New York"
36103,3622200,"East Hampton North CDP, New York",3622200,"East Hampton North CDP, New York"
36103,3622315,"East Islip CDP, New York",3622315,"East Islip CDP, New York"
36103,3622447,"East Marion CDP, New York",3622447,"East Marion CDP, New York"
36103,3622546,"East Moriches CDP, New York",3622546,"East Moriches CDP, New York"
36103,3622612,"East Northport CDP, New York",3622612,"East Northport CDP, New York"
36103,3622733,"East Patchogue CDP, New York",3622733,"East Patchogue CDP, New York"
36103,3622810,"Eastport CDP, New York",3622810,"Eastport CDP, New York"
36103,3622832,"East Quogue CDP, New York",3622832,"East Quogue CDP, New York"
36103,3622980,"East Shoreham CDP, New York",3622980,"East Shoreham CDP, New York"
36103,3623316,"Eatons Neck CDP, New York",3623316,"Eatons Neck CDP, New York"
36103,3624405,"Elwood CDP, New York",3624405,"Elwood CDP, New York"
36103,3625417,"Farmingville CDP, New York",3625417,"Farmingville CDP, New York"
36103,3625839,"Fire Island CDP, New York",3625839,"Fire Island CDP, New York"
36103,3625923,"Fishers Island CDP, New York",3625923,"Fishers Island CDP, New York"
36103,3626121,"Flanders CDP, New York",3626121,"Flanders CDP, New York"
36103,3626946,"Fort Salonga CDP, New York",3626946,"Fort Salonga CDP, New York"
36103,3628997,"Gilgo-Oak Beach-Captree CDP, New York",3628997,"Gilgo-Oak Beach-Captree CDP, New York"
36103,3629509,"Gordon Heights CDP, New York",3629509,"Gordon Heights CDP, New York"
36103,3630235,"Great River CDP, New York",3630235,"Great River CDP, New York"
36103,3630543,"Greenlawn CDP, New York",3630543,"Greenlawn CDP, New York"
36103,3630576,"Greenport village, New York",3630576,"Greenport village, New York"
36103,3630581,"Greenport West CDP, New York",3630581,"Greenport West CDP, New York"
36103,3631445,"Halesite CDP, New York",3631445,"Halesite CDP, New York"
36103,3631896,"Hampton Bays CDP, New York",3631896,"Hampton Bays CDP, New York"
36103,3632732,"Hauppauge CDP, New York",3632732,"Hauppauge CDP, New York"
36103,3632963,"Head of the Harbor village, New York",3632963,"Head of the Harbor village, New York"
36103,3635056,"Holbrook CDP, New York",3635056,"Holbrook CDP, New York"
36103,3635254,"Holtsville CDP, New York",3635254,"Holtsville CDP, New York"
36103,3636233,"Huntington CDP, New York",3636233,"Huntington CDP, New York"
36103,3637022,"Huntington Bay village, New York",3637022,"Huntington Bay village, New York"
36103,3637044,"Huntington Station CDP, New York",3637044,"Huntington Station CDP, New York"
36103,3637840,"Islandia village, New York",3637840,"Islandia village, New York"
36103,3637869,"Islip CDP, New York",3637869,"Islip CDP, New York"
36103,3638022,"Islip Terrace CDP, New York",3638022,"Islip Terrace CDP, New York"
36103,3638253,"Jamesport CDP, New York",3638253,"Jamesport CDP, New York"
36103,3639672,"Kings Park CDP, New York",3639672,"Kings Park CDP, New York"
36103,3640530,"Lake Grove village, New York",3640530,"Lake Grove village, New York"
36103,3640838,"Lake Ronkonkoma CDP, New York",3640838,"Lake Ronkonkoma CDP, New York"
36103,3641465,"Laurel CDP, New York",3641465,"Laurel CDP, New York"
36103,3642554,"Lindenhurst village, New York",3642554,"Lindenhurst village, New York"
36103,3643005,"Lloyd Harbor village, New York",3643005,"Lloyd Harbor village, New York"
36103,3645139,"Manorville CDP, New York",3645139,"Manorville CDP, New York"
36103,3646074,"Mastic CDP, New York",3646074,"Mastic CDP, New York"
36103,3646085,"Mastic Beach CDP, New York",3646085,"Mastic Beach CDP, New York"
36103,3646140,"Mattituck CDP, New York",3646140,"Mattituck CDP, New York"
36103,3646404,"Medford CDP, New York",3646404,"Medford CDP, New York"
36103,3646514,"Melville CDP, New York",3646514,"Melville CDP, New York"
36103,3646976,"Middle Island CDP, New York",3646976,"Middle Island CDP, New York"
36103,3647306,"Miller Place CDP, New York",3647306,"Miller Place CDP, New York"
36103,3648054,"Montauk CDP, New York",3648054,"Montauk CDP, New York"
36103,3648450,"Moriches CDP, New York",3648450,"Moriches CDP, New York"
36103,3649066,"Mount Sinai CDP, New York",3649066,"Mount Sinai CDP, New York"
36103,3649424,"Napeague CDP, New York",3649424,"Napeague CDP, New York"
36103,3649825,"Nesconset CDP, New York",3649825,"Nesconset CDP, New York"
36103,3650727,"New Suffolk CDP, New York",3650727,"New Suffolk CDP, New York"
36103,3651286,"Nissequogue village, New York",3651286,"Nissequogue village, New York"
36103,3651396,"North Amityville CDP, New York",3651396,"North Amityville CDP, New York"
36103,3651418,"Northampton CDP, New York",3651418,"Northampton CDP, New York"
36103,3651440,"North Babylon CDP, New York",3651440,"North Babylon CDP, New York"
36103,3651495,"North Bay Shore CDP, New York",3651495,"North Bay Shore CDP, New York"
36103,3651528,"North Bellport CDP, New York",3651528,"North Bellport CDP, New York"
36103,3652078,"North Great River CDP, New York",3652078,"North Great River CDP, New York"
36103,3652188,"North Haven village, New York",3652188,"North Haven village, New York"
36103,3653198,"North Lindenhurst CDP, New York",3653198,"North Lindenhurst CDP, New York"
36103,3653319,"North Patchogue CDP, New York",3653319,"North Patchogue CDP, New York"
36103,3653396,"Northport village, New York",3653396,"Northport village, New York"
36103,3653561,"North Sea CDP, New York",3653561,"North Sea CDP, New York"
36103,3653775,"Northville CDP, New York",3653775,"Northville CDP, New York"
36103,3653852,"Northwest Harbor CDP, New York",3653852,"Northwest Harbor CDP, New York"
36103,3654056,"Noyack CDP, New York",3654056,"Noyack CDP, New York"
36103,3654144,"Oakdale CDP, New York",3654144,"Oakdale CDP, New York"
36103,3654430,"Ocean Beach village, New York",3654430,"Ocean Beach village, New York"
36103,3654617,"Old Field village, New York",3654617,"Old Field village, New York"
36103,3655321,"Orient CDP, New York",3655321,"Orient CDP, New York"
36103,3656660,"Patchogue village, New York",3656660,"Patchogue village, New York"
36103,3656968,"Peconic CDP, New York",3656968,"Peconic CDP, New York"
36103,3659157,"Poquott village, New York",3659157,"Poquott village, New York"
36103,3659355,"Port Jefferson village, New York",3659355,"Port Jefferson village, New York"
36103,3659377,"Port Jefferson Station CDP, New York",3659377,"Port Jefferson Station CDP, New York"
36103,3660411,"Quioque CDP, New York",3660408,"Quiogue CDP, New York"
36103,3660422,"Quogue village, New York",3660422,"Quogue village, New York"
36103,3661142,"Remsenburg-Speonk CDP, New York",3661142,"Remsenburg-Speonk CDP, New York"
36103,3661665,"Ridge CDP, New York",3661665,"Ridge CDP, New York"
36103,3661973,"Riverhead CDP, New York",3661973,"Riverhead CDP, New York"
36103,3662066,"Riverside CDP, New York",3662066,"Riverside CDP, New York"
36103,3663319,"Rocky Point CDP, New York",3663319,"Rocky Point CDP, New York"
36103,3663473,"Ronkonkoma CDP, New York",3663473,"Ronkonkoma CDP, New York"
36103,3664452,"Sagaponack CDP, New York",3664452,"Sagaponack village, New York"
36103,3664485,"Sag Harbor village, New York",3664485,"Sag Harbor village, New York"
36103,3664584,"St. James CDP, New York",3664584,"St. James CDP, New York"
36103,3664881,"Saltaire village, New York",3664881,"Saltaire village, New York"
36103,3665409,"Sayville CDP, New York",3665409,"Sayville CDP, New York"
36103,3666212,"Selden CDP, New York",3666212,"Selden CDP, New York"
36103,3666481,"Setauket-East Setauket CDP, New York",3666481,"Setauket-East Setauket CDP, New York"
36103,3666828,"Shelter Island CDP, New York",3666828,"Shelter Island CDP, New York"
36103,3666850,"Shelter Island Heights CDP, New York",3666850,"Shelter Island Heights CDP, New York"
36103,3667048,"Shinnecock Hills CDP, New York",3667048,"Shinnecock Hills CDP, New York"
36103,3667070,"Shirley CDP, New York",3667070,"Shirley CDP, New York"
36103,3667191,"Shoreham village, New York",3667191,"Shoreham village, New York"
36103,3667851,"Smithtown CDP, New York",3667851,"Smithtown CDP, New York"
36103,3668374,"Sound Beach CDP, New York",3668374,"Sound Beach CDP, New York"
36103,3668462,"Southampton village, New York",3668462,"Southampton village, New York"
36103,3669254,"South Huntington CDP, New York",3669254,"South Huntington CDP, New York"
36103,3669452,"Southold CDP, New York",3669452,"Southold CDP, New York"
36103,3670387,"Springs CDP, New York",3670387,"Springs CDP, New York"
36103,3671608,"Stony Brook CDP, New York",3671608,"Stony Brook CDP, New York"
36103,3673352,"Terryville CDP, New York",3673352,"Terryville CDP, New York"
36103,3675572,"Tuckahoe CDP, New York",3675572,"Tuckahoe CDP, New York"
36103,3677519,"Village of the Branch village, New York",3677519,"Village of the Branch village, New York"
36103,3677772,"Wading River CDP, New York",3677772,"Wading River CDP, New York"
36103,3677805,"Wainscott CDP, New York",3677805,"Wainscott CDP, New York"
36103,3678575,"Watermill CDP, New York",3678575,"Water Mill CDP, New York"
36103,3679246,"West Babylon CDP, New York",3679246,"West Babylon CDP, New York"
36103,3679301,"West Bay Shore CDP, New York",3679301,"West Bay Shore CDP, New York"
36103,3680170,"Westhampton CDP, New York",3680170,"Westhampton CDP, New York"
36103,3680181,"Westhampton Beach village, New York",3680181,"Westhampton Beach village, New York"
36103,3680186,"West Hampton Dunes village, New York",3680186,"West Hampton Dunes village, New York"
36103,3680258,"West Hills CDP, New York",3680258,"West Hills CDP, New York"
36103,3680302,"West Islip CDP, New York",3680302,"West Islip CDP, New York"
36103,3680885,"West Sayville CDP, New York",3680885,"West Sayville CDP, New York"
36103,3681419,"Wheatley Heights CDP, New York",3681419,"Wheatley Heights CDP, New York"
36103,3683294,"Wyandanch CDP, New York",3683294,"Wyandanch CDP, New York"
36103,3683426,"Yaphank CDP, New York",3683426,"Yaphank CDP, New York"
36105,3610506310,"Bethel town, Sullivan County, New York",3610506310,"Bethel town, Sullivan County, New York"
36105,3610511759,"Callicoon town, Sullivan County, New York",3610511759,"Callicoon town, Sullivan County, New York"
36105,3610516661,"Cochecton town, Sullivan County, New York",3610516661,"Cochecton town, Sullivan County, New York"
36105,3610520104,"Delaware town, Sullivan County, New York",3610520104,"Delaware town, Sullivan County, New York"
36105,3610525241,"Fallsburg town, Sullivan County, New York",3610525241,"Fallsburg town, Sullivan County, New York"
36105,3610526528,"Forestburgh town, Sullivan County, New York",3610526528,"Forestburgh town, Sullivan County, New York"
36105,3610527573,"Fremont town, Sullivan County, New York",3610527573,"Fremont town, Sullivan County, New York"
36105,3610534473,"Highland town, Sullivan County, New York",3610534473,"Highland town, Sullivan County, New York"
36105,3610542235,"Liberty town, Sullivan County, New York",3610542235,"Liberty town, Sullivan County, New York"
36105,3610543786,"Lumberland town, Sullivan County, New York",3610543786,"Lumberland town, Sullivan County, New York"
36105,3610544809,"Mamakating town, Sullivan County, New York",3610544809,"Mamakating town, Sullivan County, New York"
36105,3610549847,"Neversink town, Sullivan County, New York",3610549847,"Neversink town, Sullivan County, New York"
36105,3610563176,"Rockland town, Sullivan County, New York",3610563176,"Rockland town, Sullivan County, New York"
36105,3610573627,"Thompson town, Sullivan County, New York",3610573627,"Thompson town, Sullivan County, New York"
36105,3610575759,"Tusten town, Sullivan County, New York",3610575759,"Tusten town, Sullivan County, New York"
36111,3611120247,"Denning town, Ulster County, New York",3611120247,"Denning town, Ulster County, New York"
36111,3611124691,"Esopus town, Ulster County, New York",3611124691,"Esopus town, Ulster County, New York"
36111,3611128255,"Gardiner town, Ulster County, New York",3611128255,"Gardiner town, Ulster County, New York"
