stco,ct_id,ct_name,name,id_sub
36047,36047046202,462.02,BK Southern,36047S
36047,36047046400,464,BK Southern,36047S
36047,36047046800,468,BK Southern,36047S
36047,36047047000,470,BK Southern,36047S
36047,36047047200,472,BK Southern,36047S
36047,36047047400,474,BK Southern,36047S
36047,36047047600,476,BK Southern,36047S
36047,36047047800,478,BK Southern,36047S
36047,36047048000,480,BK Southern,36047S
36047,36047048200,482,BK Southern,36047S
36047,36047048400,484,BK Southern,36047S
36047,36047048600,486,BK Southern,36047S
36047,36047048800,488,BK Southern,36047S
36047,36047049000,490,BK Southern,36047S
36047,36047049200,492,BK Southern,36047S
36047,36047049400,494,BK Southern,36047S
36047,36047049600,496,BK Southern,36047S
36047,36047049800,498,BK Southern,36047S
36047,36047052600,526,BK Southern,36047S
36047,36047152200,1522,BK Southern,36047S
36047,36047020300,203,BK Central,36047C
36047,36047020500,205,BK Central,36047C
36047,36047020700,207,BK Central,36047C
36047,36047021300,213,BK Central,36047C
36047,36047021500,215,BK Central,36047C
36047,36047021700,217,BK Central,36047C
36047,36047021900,219,BK Central,36047C
36047,36047022100,221,BK Central,36047C
36047,36047024700,247,BK Central,36047C
36047,36047027100,271,BK Central,36047C
36047,36047029700,297,BK Central,36047C
36047,36047029900,299,BK Central,36047C
36047,36047030500,305,BK Central,36047C
36047,36047030700,307,BK Central,36047C
36047,36047030900,309,BK Central,36047C
36047,36047031100,311,BK Central,36047C
36047,36047031300,313,BK Central,36047C
36047,36047031500,315,BK Central,36047C
36047,36047031701,317.01,BK Central,36047C
36047,36047031702,317.02,BK Central,36047C
36047,36047031900,319,BK Central,36047C
36047,36047032100,321,BK Central,36047C
36047,36047032300,323,BK Central,36047C
36047,36047032500,325,BK Central,36047C
36047,36047032700,327,BK Central,36047C
36047,36047032900,329,BK Central,36047C
36047,36047033100,331,BK Central,36047C
36047,36047033300,333,BK Central,36047C
36047,36047033500,335,BK Central,36047C
36047,36047033701,337.01,BK Central,36047C
36047,36047033702,337.02,BK Central,36047C
36047,36047033900,339,BK Central,36047C
36047,36047034100,341,BK Central,36047C
36047,36047034300,343,BK Central,36047C
36047,36047034500,345,BK Central,36047C
36047,36047034700,347,BK Central,36047C
36047,36047034901,349.01,BK Central,36047C
36047,36047034902,349.02,BK Central,36047C
36047,36047035101,351.01,BK Central,36047C
36047,36047035102,351.02,BK Central,36047C
36047,36047035301,353.01,BK Central,36047C
36047,36047035302,353.02,BK Central,36047C
36047,36047035500,355,BK Central,36047C
36047,36047035701,357.01,BK Central,36047C
36047,36047035702,357.02,BK Central,36047C
36047,36047035900,359,BK Central,36047C
36047,36047038100,381,BK Central,36047C
36047,36047063600,636,BK Central,36047C
36047,36047064000,640,BK Central,36047C
36047,36047064400,644,BK Central,36047C
36047,36047064600,646,BK Central,36047C
36047,36047064800,648,BK Central,36047C
36047,36047065000,650,BK Central,36047C
36047,36047065200,652,BK Central,36047C
36047,36047065400,654,BK Central,36047C
36047,36047065600,656,BK Central,36047C
36047,36047065800,658,BK Central,36047C
36047,36047066000,660,BK Central,36047C
36047,36047066200,662,BK Central,36047C
36047,36047066600,666,BK Central,36047C
36047,36047067000,670,BK Central,36047C
36047,36047067200,672,BK Central,36047C
36047,36047067400,674,BK Central,36047C
36047,36047067600,676,BK Central,36047C
36047,36047067800,678,BK Central,36047C
36047,36047068000,680,BK Central,36047C
36047,36047068200,682,BK Central,36047C
36047,36047068600,686,BK Central,36047C
36047,36047068800,688,BK Central,36047C
36047,36047069000,690,BK Central,36047C
36047,36047069200,692,BK Central,36047C
36047,36047069601,696.01,BK Central,36047C
36047,36047069602,696.02,BK Central,36047C
36047,36047069800,698,BK Central,36047C
36047,36047070000,700,BK Central,36047C
36047,36047070201,702.01,BK Central,36047C
36047,36047070202,702.02,BK Central,36047C
36047,36047070601,706.01,BK Central,36047C
36047,36047070602,706.02,BK Central,36047C
36047,36047072000,720,BK Central,36047C
36047,36047072200,722,BK Central,36047C
36047,36047072400,724,BK Central,36047C
36047,36047072600,726,BK Central,36047C
36047,36047072800,728,BK Central,36047C
36047,36047073000,730,BK Central,36047C
36047,36047073200,732,BK Central,36047C
36047,36047073400,734,BK Central,36047C
36047,36047073600,736,BK Central,36047C
36047,36047073800,738,BK Central,36047C
36047,36047074000,740,BK Central,36047C
36047,36047074200,742,BK Central,36047C
36047,36047074400,744,BK Central,36047C
36047,36047074600,746,BK Central,36047C
36047,36047077600,776,BK Central,36047C
36047,36047078000,780,BK Central,36047C
36047,36047078200,782,BK Central,36047C
36047,36047078400,784,BK Central,36047C
36047,36047079001,790.01,BK Central,36047C
36047,36047079002,790.02,BK Central,36047C
36047,36047079201,792.01,BK Central,36047C
36047,36047079202,792.02,BK Central,36047C
36047,36047079400,794,BK Central,36047C
36047,36047079601,796.01,BK Central,36047C
36047,36047079602,796.02,BK Central,36047C
36047,36047079801,798.01,BK Central,36047C
36047,36047079802,798.02,BK Central,36047C
36047,36047080000,800,BK Central,36047C
36047,36047080200,802,BK Central,36047C
36047,36047080400,804,BK Central,36047C
36047,36047080600,806,BK Central,36047C
36047,36047080800,808,BK Central,36047C
36047,36047081000,810,BK Central,36047C
36047,36047081400,814,BK Central,36047C
36047,36047081600,816,BK Central,36047C
36047,36047081800,818,BK Central,36047C
36047,36047082000,820,BK Central,36047C
36047,36047082200,822,BK Central,36047C
36047,36047082400,824,BK Central,36047C
36047,36047082600,826,BK Central,36047C
36047,36047082800,828,BK Central,36047C
36047,36047083000,830,BK Central,36047C
36047,36047083200,832,BK Central,36047C
36047,36047083400,834,BK Central,36047C
36047,36047083600,836,BK Central,36047C
36047,36047083800,838,BK Central,36047C
36047,36047084000,840,BK Central,36047C
36047,36047084600,846,BK Central,36047C
36047,36047084800,848,BK Central,36047C
36047,36047085000,850,BK Central,36047C
36047,36047085200,852,BK Central,36047C
36047,36047085400,854,BK Central,36047C
36047,36047085600,856,BK Central,36047C
36047,36047085800,858,BK Central,36047C
36047,36047086000,860,BK Central,36047C
36047,36047086200,862,BK Central,36047C
36047,36047086400,864,BK Central,36047C
36047,36047086600,866,BK Central,36047C
36047,36047086800,868,BK Central,36047C
36047,36047087000,870,BK Central,36047C
36047,36047087200,872,BK Central,36047C
36047,36047087401,874.01,BK Central,36047C
36047,36047087600,876,BK Central,36047C
36047,36047087800,878,BK Central,36047C
36047,36047088001,880.01,BK Central,36047C
36047,36047088002,880.02,BK Central,36047C
36047,36047088200,882,BK Central,36047C
36047,36047088400,884,BK Central,36047C
36047,36047088600,886,BK Central,36047C
36047,36047088800,888,BK Central,36047C
36047,36047089000,890,BK Central,36047C
36047,36047092800,928,BK Central,36047C
36047,36047093000,930,BK Central,36047C
36047,36047093200,932,BK Central,36047C
36047,36047093400,934,BK Central,36047C
36047,36047093600,936,BK Central,36047C
36047,36047093800,938,BK Central,36047C
36047,36047094401,944.01,BK Central,36047C
36047,36047094402,944.02,BK Central,36047C
36047,36047094600,946,BK Central,36047C
36047,36047095000,950,BK Central,36047C
36047,36047095400,954,BK Central,36047C
36047,36047095600,956,BK Central,36047C
36047,36047095800,958,BK Central,36047C
36047,36047096000,960,BK Central,36047C
36047,36047096200,962,BK Central,36047C
36047,36047096400,964,BK Central,36047C
36047,36047096600,966,BK Central,36047C
36047,36047096800,968,BK Central,36047C
36047,36047097000,970,BK Central,36047C
36047,36047097400,974,BK Central,36047C
36047,36047098200,982,BK Central,36047C
36047,36047098400,984,BK Central,36047C
36047,36047098600,986,BK Central,36047C
36047,36047098800,988,BK Central,36047C
36047,36047099000,990,BK Central,36047C
36047,36047099200,992,BK Central,36047C
36047,36047099400,994,BK Central,36047C
36047,36047099600,996,BK Central,36047C
36047,36047099800,998,BK Central,36047C
36047,36047100400,1004,BK Central,36047C
36047,36047100600,1006,BK Central,36047C
36047,36047100800,1008,BK Central,36047C
36047,36047101000,1010,BK Central,36047C
36047,36047101200,1012,BK Central,36047C
36047,36047101400,1014,BK Central,36047C
36047,36047101600,1016,BK Central,36047C
36047,36047101800,1018,BK Central,36047C
36047,36047102000,1020,BK Central,36047C
36047,36047102200,1022,BK Central,36047C
36047,36047102400,1024,BK Central,36047C
36047,36047102600,1026,BK Central,36047C
36047,36047102801,1028.01,BK Central,36047C
36047,36047102802,1028.02,BK Central,36047C
36047,36047103401,1034.01,BK Central,36047C
36047,36047103402,1034.02,BK Central,36047C
36047,36047016100,161,BK Central,36047C
36047,36047016300,163,BK Central,36047C
36085,36085018901,189.01,SI North,36085N
36085,36085019700,197,SI North,36085N
36085,36085020701,207.01,SI North,36085N
36085,36085021300,213,SI North,36085N
36085,36085022300,223,SI North,36085N
36085,36085023100,231,SI North,36085N
36085,36085023900,239,SI North,36085N
36085,36085024700,247,SI North,36085N
36085,36085025100,251,SI North,36085N
36085,36085030301,303.01,SI North,36085N
36085,36085030302,303.02,SI North,36085N
36085,36085031901,319.01,SI North,36085N
36085,36085031902,319.02,SI North,36085N
36085,36085032300,323,SI North,36085N
36085,36085000300,3,SI North,36085N
36085,36085000600,6,SI North,36085N
36085,36085000700,7,SI North,36085N
36085,36085000800,8,SI North,36085N
36085,36085000900,9,SI North,36085N
36085,36085001100,11,SI North,36085N
36085,36085001700,17,SI North,36085N
36085,36085002001,20.01,SI North,36085N
36085,36085002100,21,SI North,36085N
36085,36085002700,27,SI North,36085N
36085,36085002900,29,SI North,36085N
36085,36085003300,33,SI North,36085N
36085,36085003600,36,SI North,36085N
36085,36085003900,39,SI North,36085N
36085,36085004001,40.01,SI North,36085N
36085,36085004002,40.02,SI North,36085N
36085,36085004003,40.03,SI North,36085N
36085,36085004004,40.04,SI North,36085N
36085,36085004700,47,SI North,36085N
36085,36085005901,59.01,SI North,36085N
36085,36085005902,59.02,SI North,36085N
36085,36085006700,67,SI North,36085N
36085,36085007500,75,SI North,36085N
36085,36085007700,77,SI North,36085N
36085,36085008100,81,SI North,36085N
36085,36085009701,97.01,SI North,36085N
36085,36085009702,97.02,SI North,36085N
36085,36085010500,105,SI North,36085N
36085,36085012100,121,SI North,36085N
36085,36085012500,125,SI North,36085N
36085,36085013301,133.01,SI North,36085N
36085,36085013302,133.02,SI North,36085N
36085,36085014100,141,SI North,36085N
36085,36085014700,147,SI North,36085N
36085,36085015100,151,SI North,36085N
36085,36085016901,169.01,SI North,36085N
36085,36085018701,187.01,SI North,36085N
36085,36085020100,201,SI North,36085N
36085,36085020702,207.02,SI North,36085N
36085,36085029102,291.02,SI Central,36085C
36085,36085018902,189.02,SI Central,36085C
36085,36085027301,273.01,SI Central,36085C
36085,36085027302,273.02,SI Central,36085C
36085,36085027705,277.05,SI Central,36085C
36085,36085027706,277.06,SI Central,36085C
36085,36085029104,291.04,SI Central,36085C
36085,36085029105,291.05,SI Central,36085C
36085,36085029106,291.06,SI Central,36085C
36085,36085001800,18,SI Central,36085C
36085,36085002002,20.02,SI Central,36085C
36085,36085005000,50,SI Central,36085C
36085,36085006400,64,SI Central,36085C
36085,36085007001,70.01,SI Central,36085C
36085,36085007002,70.02,SI Central,36085C
36085,36085007400,74,SI Central,36085C
36085,36085009601,96.01,SI Central,36085C
36085,36085009602,96.02,SI Central,36085C
36085,36085011201,112.01,SI Central,36085C
36085,36085011203,112.03,SI Central,36085C
36085,36085011204,112.04,SI Central,36085C
36085,36085011401,114.01,SI Central,36085C
36085,36085011402,114.02,SI Central,36085C
36085,36085012200,122,SI Central,36085C
36085,36085012804,128.04,SI Central,36085C
36085,36085013400,134,SI Central,36085C
36085,36085017300,173,SI Central,36085C
36085,36085017701,177.01,SI Central,36085C
36085,36085017702,177.02,SI Central,36085C
36085,36085018100,181,SI Central,36085C
36085,36085018703,187.03,SI Central,36085C
36085,36085018704,187.04,SI Central,36085C
36085,36085027702,277.02,SI Central,36085C
36085,36085027704,277.04,SI Central,36085C
36085,36085027900,279,SI Central,36085C
36085,36085019800,198,SI South,36085S
36085,36085020803,208.03,SI South,36085S
36085,36085020804,208.04,SI South,36085S
36085,36085020805,208.05,SI South,36085S
36085,36085020806,208.06,SI South,36085S
36085,36085022601,226.01,SI South,36085S
36085,36085022602,226.02,SI South,36085S
36085,36085022801,228.01,SI South,36085S
36085,36085024401,244.01,SI South,36085S
36085,36085024402,244.02,SI South,36085S
36085,36085024800,248,SI South,36085S
36085,36085022802,228.02,SI South,36085S
36085,36085012805,128.05,SI South,36085S
36085,36085012806,128.06,SI South,36085S
36085,36085013201,132.01,SI South,36085S
36085,36085013203,132.03,SI South,36085S
36085,36085013204,132.04,SI South,36085S
36085,36085013800,138,SI South,36085S
36085,36085014604,146.04,SI South,36085S
36085,36085014605,146.05,SI South,36085S
36085,36085014606,146.06,SI South,36085S
36085,36085014607,146.07,SI South,36085S
36085,36085014608,146.08,SI South,36085S
36085,36085015400,154,SI South,36085S
36085,36085015601,156.01,SI South,36085S
36085,36085015602,156.02,SI South,36085S
36085,36085015603,156.03,SI South,36085S
36085,36085017005,170.05,SI South,36085S
36085,36085017007,170.07,SI South,36085S
36085,36085017009,170.09,SI South,36085S
36085,36085017011,170.11,SI South,36085S
36085,36085017012,170.12,SI South,36085S
36085,36085017013,170.13,SI South,36085S
36085,36085017014,170.14,SI South,36085S
36085,36085017015,170.15,SI South,36085S
36085,36085017016,170.16,SI South,36085S
36085,36085017600,176,SI South,36085S
36061,36061002400,24,MN Lower,36061L
36061,36061000100,1,MN Lower,36061L
36061,36061000201,2.01,MN Lower,36061L
36061,36061000202,2.02,MN Lower,36061L
36061,36061000500,5,MN Lower,36061L
36061,36061000600,6,MN Lower,36061L
36061,36061000700,7,MN Lower,36061L
36061,36061000800,8,MN Lower,36061L
36061,36061000900,9,MN Lower,36061L
36061,36061001001,10.01,MN Lower,36061L
36061,36061001002,10.02,MN Lower,36061L
36061,36061001200,12,MN Lower,36061L
36061,36061001300,13,MN Lower,36061L
36061,36061001401,14.01,MN Lower,36061L
36061,36061001402,14.02,MN Lower,36061L
36061,36061001501,15.01,MN Lower,36061L
36061,36061001502,15.02,MN Lower,36061L
36061,36061001600,16,MN Lower,36061L
36061,36061001800,18,MN Lower,36061L
36061,36061002000,20,MN Lower,36061L
36061,36061002100,21,MN Lower,36061L
36061,36061002201,22.01,MN Lower,36061L
36061,36061002202,22.02,MN Lower,36061L
36061,36061002500,25,MN Lower,36061L
36061,36061002601,26.01,MN Lower,36061L
36061,36061002602,26.02,MN Lower,36061L
36061,36061002700,27,MN Lower,36061L
36061,36061002800,28,MN Lower,36061L
36061,36061002901,29.01,MN Lower,36061L
36061,36061002902,29.02,MN Lower,36061L
36061,36061003001,30.01,MN Lower,36061L
36061,36061003002,30.02,MN Lower,36061L
36061,36061003100,31,MN Lower,36061L
36061,36061003200,32,MN Lower,36061L
36061,36061003300,33,MN Lower,36061L
36061,36061003400,34,MN Lower,36061L
36061,36061003601,36.01,MN Lower,36061L
36061,36061003602,36.02,MN Lower,36061L
36061,36061003700,37,MN Lower,36061L
36061,36061003800,38,MN Lower,36061L
36061,36061003900,39,MN Lower,36061L
36061,36061004001,40.01,MN Lower,36061L
36061,36061004002,40.02,MN Lower,36061L
36061,36061004100,41,MN Lower,36061L
36061,36061004200,42,MN Lower,36061L
36061,36061004300,43,MN Lower,36061L
36061,36061004500,45,MN Lower,36061L
36061,36061004700,47,MN Lower,36061L
36061,36061004900,49,MN Lower,36061L
36061,36061005501,55.01,MN Lower,36061L
36061,36061005502,55.02,MN Lower,36061L
36061,36061005700,57,MN Lower,36061L
36061,36061005900,59,MN Lower,36061L
36061,36061006100,61,MN Lower,36061L
36061,36061006300,63,MN Lower,36061L
36061,36061006500,65,MN Lower,36061L
36061,36061006700,67,MN Lower,36061L
36061,36061006900,69,MN Lower,36061L
36061,36061007100,71,MN Lower,36061L
36061,36061007300,73,MN Lower,36061L
36061,36061007500,75,MN Lower,36061L
36061,36061007700,77,MN Lower,36061L
36061,36061007900,79,MN Lower,36061L
36061,36061031703,317.03,MN Lower,36061L
36061,36061031704,317.04,MN Lower,36061L
36061,36061031900,319,MN Lower,36061L
36061,36061014300,143,MN West Side and Midtown,36061WM
36061,36061018900,189,MN West Side and Midtown,36061WM
36061,36061005200,52,MN West Side and Midtown,36061WM
36061,36061005400,54,MN West Side and Midtown,36061WM
36061,36061005600,56,MN West Side and Midtown,36061WM
36061,36061005800,58,MN West Side and Midtown,36061WM
36061,36061007400,74,MN West Side and Midtown,36061WM
36061,36061007600,76,MN West Side and Midtown,36061WM
36061,36061008100,81,MN West Side and Midtown,36061WM
36061,36061008300,83,MN West Side and Midtown,36061WM
36061,36061008400,84,MN West Side and Midtown,36061WM
36061,36061008700,87,MN West Side and Midtown,36061WM
36061,36061008900,89,MN West Side and Midtown,36061WM
36061,36061009100,91,MN West Side and Midtown,36061WM
36061,36061009300,93,MN West Side and Midtown,36061WM
36061,36061009400,94,MN West Side and Midtown,36061WM
36061,36061009500,95,MN West Side and Midtown,36061WM
36061,36061009600,96,MN West Side and Midtown,36061WM
36061,36061009700,97,MN West Side and Midtown,36061WM
36061,36061009901,99.01,MN West Side and Midtown,36061WM
36061,36061009902,99.02,MN West Side and Midtown,36061WM
36061,36061009903,99.03,MN West Side and Midtown,36061WM
36061,36061010100,101,MN West Side and Midtown,36061WM
36061,36061010200,102,MN West Side and Midtown,36061WM
36061,36061010300,103,MN West Side and Midtown,36061WM
36061,36061010400,104,MN West Side and Midtown,36061WM
36061,36061010900,109,MN West Side and Midtown,36061WM
36061,36061011100,111,MN West Side and Midtown,36061WM
36061,36061011201,112.01,MN West Side and Midtown,36061WM
36061,36061011202,112.02,MN West Side and Midtown,36061WM
36061,36061011300,113,MN West Side and Midtown,36061WM
36061,36061011500,115,MN West Side and Midtown,36061WM
36061,36061011700,117,MN West Side and Midtown,36061WM
36061,36061011900,119,MN West Side and Midtown,36061WM
36061,36061012101,121.01,MN West Side and Midtown,36061WM
36061,36061012102,121.02,MN West Side and Midtown,36061WM
36061,36061012500,125,MN West Side and Midtown,36061WM
36061,36061012700,127,MN West Side and Midtown,36061WM
36061,36061012901,129.01,MN West Side and Midtown,36061WM
36061,36061012902,129.02,MN West Side and Midtown,36061WM
36061,36061013100,131,MN West Side and Midtown,36061WM
36061,36061013300,133,MN West Side and Midtown,36061WM
36061,36061013501,135.01,MN West Side and Midtown,36061WM
36061,36061013502,135.02,MN West Side and Midtown,36061WM
36061,36061013700,137,MN West Side and Midtown,36061WM
36061,36061013900,139,MN West Side and Midtown,36061WM
36061,36061014500,145,MN West Side and Midtown,36061WM
36061,36061014700,147,MN West Side and Midtown,36061WM
36061,36061014900,149,MN West Side and Midtown,36061WM
36061,36061015101,151.01,MN West Side and Midtown,36061WM
36061,36061015102,151.02,MN West Side and Midtown,36061WM
36061,36061015301,153.01,MN West Side and Midtown,36061WM
36061,36061015302,153.02,MN West Side and Midtown,36061WM
36061,36061015501,155.01,MN West Side and Midtown,36061WM
36061,36061015502,155.02,MN West Side and Midtown,36061WM
36061,36061015700,157,MN West Side and Midtown,36061WM
36061,36061015900,159,MN West Side and Midtown,36061WM
36061,36061016100,161,MN West Side and Midtown,36061WM
36061,36061016300,163,MN West Side and Midtown,36061WM
36061,36061016500,165,MN West Side and Midtown,36061WM
36061,36061016700,167,MN West Side and Midtown,36061WM
36061,36061016900,169,MN West Side and Midtown,36061WM
36061,36061017100,171,MN West Side and Midtown,36061WM
36061,36061017300,173,MN West Side and Midtown,36061WM
36061,36061017500,175,MN West Side and Midtown,36061WM
36061,36061017700,177,MN West Side and Midtown,36061WM
36061,36061017900,179,MN West Side and Midtown,36061WM
36061,36061018100,181,MN West Side and Midtown,36061WM
36061,36061018300,183,MN West Side and Midtown,36061WM
36061,36061018500,185,MN West Side and Midtown,36061WM
36061,36061018700,187,MN West Side and Midtown,36061WM
36061,36061019100,191,MN West Side and Midtown,36061WM
36061,36061004400,44,MN East Side,36061E
36061,36061006000,60,MN East Side,36061E
36061,36061006200,62,MN East Side,36061E
36061,36061008601,86.01,MN East Side,36061E
36061,36061008602,86.02,MN East Side,36061E
36061,36061008603,86.03,MN East Side,36061E
36061,36061010601,106.01,MN East Side,36061E
36061,36061010602,106.02,MN East Side,36061E
36061,36061010802,108.02,MN East Side,36061E
36061,36061011000,110,MN East Side,36061E
36061,36061011600,116,MN East Side,36061E
36061,36061011800,118,MN East Side,36061E
36061,36061012000,120,MN East Side,36061E
36061,36061012400,124,MN East Side,36061E
36061,36061012601,126.01,MN East Side,36061E
36061,36061012602,126.02,MN East Side,36061E
36061,36061012800,128,MN East Side,36061E
36061,36061013000,130,MN East Side,36061E
36061,36061013201,132.01,MN East Side,36061E
36061,36061013202,132.02,MN East Side,36061E
36061,36061013203,132.03,MN East Side,36061E
36061,36061013400,134,MN East Side,36061E
36061,36061013601,136.01,MN East Side,36061E
36061,36061013602,136.02,MN East Side,36061E
36061,36061013603,136.03,MN East Side,36061E
36061,36061013604,136.04,MN East Side,36061E
36061,36061013800,138,MN East Side,36061E
36061,36061014000,140,MN East Side,36061E
36061,36061014200,142,MN East Side,36061E
36061,36061014401,144.01,MN East Side,36061E
36061,36061014402,144.02,MN East Side,36061E
36061,36061014601,146.01,MN East Side,36061E
36061,36061014602,146.02,MN East Side,36061E
36061,36061014801,148.01,MN East Side,36061E
36061,36061014802,148.02,MN East Side,36061E
36061,36061015001,150.01,MN East Side,36061E
36061,36061015002,150.02,MN East Side,36061E
36061,36061015200,152,MN East Side,36061E
36061,36061015401,154.01,MN East Side,36061E
36061,36061015402,154.02,MN East Side,36061E
36061,36061015403,154.03,MN East Side,36061E
36061,36061015601,156.01,MN East Side,36061E
36061,36061015801,158.01,MN East Side,36061E
36061,36061016001,160.01,MN East Side,36061E
36061,36061023802,238.02,MN East Side,36061E
36061,36061023803,238.03,MN East Side,36061E
36061,36061023804,238.04,MN East Side,36061E
36061,36061004800,48,MN East Side,36061E
36061,36061005000,50,MN East Side,36061E
36061,36061006400,64,MN East Side,36061E
36061,36061006600,66,MN East Side,36061E
36061,36061006800,68,MN East Side,36061E
36061,36061007001,70.01,MN East Side,36061E
36061,36061007002,70.02,MN East Side,36061E
36061,36061007200,72,MN East Side,36061E
36061,36061007800,78,MN East Side,36061E
36061,36061008000,80,MN East Side,36061E
36061,36061008200,82,MN East Side,36061E
36061,36061008800,88,MN East Side,36061E
36061,36061009000,90,MN East Side,36061E
36061,36061009200,92,MN East Side,36061E
36061,36061009800,98,MN East Side,36061E
36061,36061010000,100,MN East Side,36061E
36061,36061010801,108.01,MN East Side,36061E
36061,36061010803,108.03,MN East Side,36061E
36061,36061011203,112.03,MN East Side,36061E
36061,36061011401,114.01,MN East Side,36061E
36061,36061011402,114.02,MN East Side,36061E
36061,36061012200,122,MN East Side,36061E
36061,36061015602,156.02,MN Upper,36061U
36061,36061015802,158.02,MN Upper,36061U
36061,36061016002,160.02,MN Upper,36061U
36061,36061016200,162,MN Upper,36061U
36061,36061016400,164,MN Upper,36061U
36061,36061016600,166,MN Upper,36061U
36061,36061016800,168,MN Upper,36061U
36061,36061017000,170,MN Upper,36061U
36061,36061017200,172,MN Upper,36061U
36061,36061017401,174.01,MN Upper,36061U
36061,36061017402,174.02,MN Upper,36061U
36061,36061017800,178,MN Upper,36061U
36061,36061018000,180,MN Upper,36061U
36061,36061018200,182,MN Upper,36061U
36061,36061018400,184,MN Upper,36061U
36061,36061018600,186,MN Upper,36061U
36061,36061018800,188,MN Upper,36061U
36061,36061019000,190,MN Upper,36061U
36061,36061019200,192,MN Upper,36061U
36061,36061019300,193,MN Upper,36061U
36061,36061019400,194,MN Upper,36061U
36061,36061019600,196,MN Upper,36061U
36061,36061019701,197.01,MN Upper,36061U
36061,36061019702,197.02,MN Upper,36061U
36061,36061019800,198,MN Upper,36061U
36061,36061021600,216,MN Upper,36061U
36061,36061021800,218,MN Upper,36061U
36061,36061024000,240,MN Upper,36061U
36061,36061024200,242,MN Upper,36061U
36061,36061029700,297,MN Upper,36061U
36061,36061019500,195,MN Upper,36061U
36061,36061019900,199,MN Upper,36061U
36061,36061020000,200,MN Upper,36061U
36061,36061020101,201.01,MN Upper,36061U
36061,36061020102,201.02,MN Upper,36061U
36061,36061020300,203,MN Upper,36061U
36061,36061020500,205,MN Upper,36061U
36061,36061020600,206,MN Upper,36061U
36061,36061020701,207.01,MN Upper,36061U
36061,36061020800,208,MN Upper,36061U
36061,36061020901,209.01,MN Upper,36061U
36061,36061021000,210,MN Upper,36061U
36061,36061021100,211,MN Upper,36061U
36061,36061021200,212,MN Upper,36061U
36061,36061021303,213.03,MN Upper,36061U
36061,36061021400,214,MN Upper,36061U
36061,36061021500,215,MN Upper,36061U
36061,36061021703,217.03,MN Upper,36061U
36061,36061021900,219,MN Upper,36061U
36061,36061022000,220,MN Upper,36061U
36061,36061022102,221.02,MN Upper,36061U
36061,36061022200,222,MN Upper,36061U
36061,36061022301,223.01,MN Upper,36061U
36061,36061022302,223.02,MN Upper,36061U
36061,36061022400,224,MN Upper,36061U
36061,36061022500,225,MN Upper,36061U
36061,36061022600,226,MN Upper,36061U
36061,36061022700,227,MN Upper,36061U
36061,36061022800,228,MN Upper,36061U
36061,36061022900,229,MN Upper,36061U
36061,36061023000,230,MN Upper,36061U
36061,36061023100,231,MN Upper,36061U
36061,36061023200,232,MN Upper,36061U
36061,36061023300,233,MN Upper,36061U
36061,36061023400,234,MN Upper,36061U
36061,36061023501,235.01,MN Upper,36061U
36061,36061023502,235.02,MN Upper,36061U
36061,36061023600,236,MN Upper,36061U
36061,36061023700,237,MN Upper,36061U
36061,36061023900,239,MN Upper,36061U
36061,36061024100,241,MN Upper,36061U
36061,36061024301,243.01,MN Upper,36061U
36061,36061024302,243.02,MN Upper,36061U
36061,36061024500,245,MN Upper,36061U
36061,36061024700,247,MN Upper,36061U
36061,36061024900,249,MN Upper,36061U
36061,36061025100,251,MN Upper,36061U
36061,36061025300,253,MN Upper,36061U
36061,36061025500,255,MN Upper,36061U
36061,36061025700,257,MN Upper,36061U
36061,36061025900,259,MN Upper,36061U
36061,36061026100,261,MN Upper,36061U
36061,36061026300,263,MN Upper,36061U
36061,36061026500,265,MN Upper,36061U
36061,36061026700,267,MN Upper,36061U
36061,36061026900,269,MN Upper,36061U
36061,36061027100,271,MN Upper,36061U
36061,36061027300,273,MN Upper,36061U
36061,36061027500,275,MN Upper,36061U
36061,36061027700,277,MN Upper,36061U
36061,36061027900,279,MN Upper,36061U
36061,36061028100,281,MN Upper,36061U
36061,36061028300,283,MN Upper,36061U
36061,36061028500,285,MN Upper,36061U
36061,36061028700,287,MN Upper,36061U
36061,36061029100,291,MN Upper,36061U
36061,36061029300,293,MN Upper,36061U
36061,36061029500,295,MN Upper,36061U
36061,36061029900,299,MN Upper,36061U
36061,36061030300,303,MN Upper,36061U
36061,36061030700,307,MN Upper,36061U
36061,36061030900,309,MN Upper,36061U
36061,36061031100,311,MN Upper,36061U
36005,36005000200,2,BX Central and South,36005CS
36005,36005000400,4,BX Central and South,36005CS
36005,36005001902,19.02,BX Central and South,36005CS
36005,36005001903,19.03,BX Central and South,36005CS
36005,36005009302,93.02,BX Central and South,36005CS
36005,36005011702,117.02,BX Central and South,36005CS
36005,36005001901,19.01,BX Central and South,36005CS
36005,36005002300,23,BX Central and South,36005CS
36005,36005002500,25,BX Central and South,36005CS
36005,36005002701,27.01,BX Central and South,36005CS
36005,36005002702,27.02,BX Central and South,36005CS
36005,36005003100,31,BX Central and South,36005CS
36005,36005003300,33,BX Central and South,36005CS
36005,36005003500,35,BX Central and South,36005CS
36005,36005003700,37,BX Central and South,36005CS
36005,36005003900,39,BX Central and South,36005CS
36005,36005004100,41,BX Central and South,36005CS
36005,36005004300,43,BX Central and South,36005CS
36005,36005005100,51,BX Central and South,36005CS
36005,36005006500,65,BX Central and South,36005CS
