,id,P_Asian,P_Black,P_Hisp,P_Other,P_White
8073,36081029100,3841,99,1813,215,1071
8076,36081029300,791,11,345,44,160
8077,36081029400,132,5563,672,241,56
8079,36081029500,933,111,973,149,1504
8081,36081029700,663,33,633,72,761
8083,36081029900,0,0,0,0,0
8085,36081030600,127,3446,392,170,78
8088,36081030902,3048,56,2812,291,1785
8089,36081030903,2346,58,3266,202,871
8090,36081030904,861,51,1729,87,984
8092,36081031700,373,108,1201,134,4335
8094,36081032000,104,3738,558,137,108
8096,36081032700,780,57,2898,59,461
8098,36081032800,19,2167,134,46,43
8100,36081032900,743,170,2540,90,475
8102,36081033000,41,5493,451,143,42
8104,36081033100,0,0,0,0,0
8106,36081033401,23,2678,313,91,23
8108,36081033402,39,11586,536,320,94
8110,36081033700,568,12,2728,59,252
8112,36081033900,559,121,2160,72,488
8114,36081034700,429,348,2136,123,232
8116,36081035100,541,183,2886,87,543
8118,36081035200,18,2118,182,71,25
8120,36081035300,110,371,2100,26,83
8122,36081035700,263,1445,2452,153,634
8124,36081035800,5,3548,258,86,30
8126,36081036100,119,670,1525,49,63
8128,36081036300,74,543,1698,38,44
8130,36081036500,53,592,3117,48,75
8132,36081036600,14,2309,157,88,24
8134,36081036700,125,1080,1354,56,61
8136,36081036800,17,2166,140,33,6
8139,36081037100,121,653,728,37,58
8141,36081037300,158,515,1717,68,74
8143,36081037500,358,153,3121,71,80
8145,36081037600,25,4977,332,236,28
8147,36081037700,76,424,3575,50,102
8149,36081037900,308,512,5255,54,85
8151,36081038100,340,899,5365,92,112
8153,36081038301,0,0,0,0,0
8154,36081038302,6,16,20,0,14
8156,36081038400,9,2122,99,81,22
8158,36081039400,13,2544,163,92,2
8160,36081039800,11,1484,108,49,5
8162,36081039900,517,155,3292,63,105
8164,36081040000,22,1141,70,29,5
8166,36081040100,829,135,6326,127,110
8168,36081040200,14,1240,84,25,5
8170,36081040300,738,73,5747,80,139
8172,36081040400,100,3242,407,135,34
8174,36081040500,144,48,3057,12,42
8176,36081040700,467,175,7401,115,146
8178,36081040900,337,147,4416,81,113
8181,36081041100,480,18,3302,67,80
8183,36081041300,639,23,3523,70,209
8185,36081041400,64,3144,626,168,31
8187,36081041500,472,47,3378,61,320
8190,36081042400,8,1964,114,62,13
8192,36081042600,4,278,32,4,194
8194,36081042700,516,35,3660,78,315
8196,36081043200,31,1022,64,31,18
8198,36081043400,54,1635,168,73,26
8200,36081043701,380,322,2011,78,590
8201,36081043702,1124,652,4054,174,472
8203,36081043900,356,70,4060,32,272
8205,36081044000,228,2664,508,239,30
8208,36081044301,452,357,2927,68,229
8209,36081044302,2125,571,2226,124,177
8210,36081044400,559,962,1147,505,63
8212,36081044601,471,1164,1462,141,129
8214,36081044602,1271,1350,1602,261,112
8216,36081044800,1268,320,518,181,284
8218,36081045000,866,111,416,96,454
8220,36081045200,445,182,131,50,345
8222,36081045400,3015,662,518,344,234
8224,36081045500,285,5595,4041,327,2082
8226,36081045600,865,60,164,93,156
8228,36081045700,1921,32,1049,60,293
8230,36081045800,1181,231,279,110,215
8232,36081045900,2140,31,1499,60,245
8234,36081046000,1994,1149,2213,540,110
8236,36081046100,1357,21,1547,45,119
8238,36081046200,2274,1597,2430,690,305
8240,36081046300,1275,51,2752,90,116
8242,36081046400,458,412,264,78,431
8244,36081046500,591,21,3498,44,93
8246,36081046600,966,879,523,175,515
8248,36081046700,2214,142,4389,127,240
8250,36081046800,1338,631,939,793,128
8252,36081046900,2959,119,4926,196,370
8254,36081047000,932,513,884,851,67
8256,36081047100,2724,28,1308,140,225
8258,36081047200,1116,1042,613,248,741
8260,36081047300,2407,41,944,120,485
8262,36081047500,2968,43,1218,105,501
8264,36081047600,304,225,128,72,597
8266,36081047800,1222,1605,975,584,908
8268,36081047900,3456,46,1132,123,699
8270,36081048000,875,494,507,526,104
8272,36081048100,3316,181,2579,187,518
8274,36081048200,335,527,285,222,83
8276,36081048300,2271,26,1223,75,452
8278,36081048400,1322,1520,880,1101,156
8280,36081048500,3289,44,748,128,389
8282,36081048900,660,11,482,60,273
8284,36081049200,825,2510,725,456,234
8286,36081049301,682,13,448,27,964
8288,36081049302,289,32,854,56,1580
8290,36081049500,132,20,341,17,848
8292,36081049600,677,1072,578,606,97
8294,36081049700,1061,20,646,27,1267
8296,36081049900,2914,38,977,77,1065
8298,36081050000,250,3026,644,272,131
8300,36081050201,43,1087,191,77,12
8302,36081050202,44,1066,126,93,15
8304,36081050400,44,1565,148,49,25
8306,36081050500,586,18,309,39,705
8308,36081050600,11,1339,119,72,12
8310,36081050700,782,43,485,38,2094
8312,36081050800,31,1629,117,40,20
8314,36081051000,87,1214,163,70,6
8316,36081051100,223,16,449,22,1387
8318,36081051200,70,2122,319,87,21
8320,36081051300,528,12,511,26,1290
8322,36081051500,215,11,565,32,2029
8324,36081051600,19,1619,159,60,9
8326,36081051700,77,14,431,31,1404
8328,36081051800,13,1781,87,46,4
8330,36081052000,7,1362,102,38,12
8332,36081052100,101,16,568,22,1276
8334,36081052200,10,1397,81,37,7
8336,36081052400,7,1567,99,59,7
8338,36081052500,132,17,648,31,1235
8340,36081052600,12,1597,134,53,6
8343,36081052800,21,1287,67,61,6
8346,36081053000,15,2073,88,56,8
8347,36081053100,70,32,992,44,1976
8349,36081053200,42,1511,78,32,12
8351,36081053401,10,1731,115,29,22
8353,36081053500,25,33,752,6,307
8355,36081053601,17,1344,137,75,4
8357,36081053800,52,1414,206,57,26
8359,36081053900,827,90,2247,76,907
8361,36081054000,153,3046,750,187,86
8363,36081054200,1295,1349,1099,1039,292
8365,36081054500,234,76,2575,52,785
8367,36081054700,614,92,3229,60,648
8369,36081054800,909,553,380,363,114
8371,36081054900,513,123,3507,69,1096
8373,36081055100,398,86,2100,84,1905
8375,36081055200,846,831,813,329,245
8377,36081055300,401,117,1669,69,198
8379,36081055400,794,325,566,221,397
8381,36081055500,157,108,1545,46,291
8383,36081055600,785,280,556,303,229
8385,36081055700,343,108,2288,76,1100
8387,36081055800,469,385,436,220,222
8389,36081055900,45,86,889,23,174
8391,36081056000,545,213,495,102,292
8393,36081056100,11,2,26,4,30
8395,36081056200,363,244,457,133,320
8397,36081056400,485,252,594,192,260
8399,36081056500,43,54,1204,31,235
8401,36081056600,387,383,346,211,160
8403,36081056700,159,51,2404,84,1876
8405,36081056800,337,2813,940,212,248
8407,36081057700,123,41,1344,51,2066
8410,36081057900,39,16,572,23,942
8412,36081058000,130,2911,339,161,100
8414,36081058100,94,40,952,22,1554
8415,36081058200,49,3709,423,139,170
8417,36081058300,165,51,1162,61,1815
8419,36081058500,302,40,1516,69,2135
8421,36081058700,250,30,765,45,2206
8424,36081058900,99,49,1688,47,2313
8426,36081059000,18,963,53,33,7
8428,36081059100,203,92,3293,99,2139
8430,36081059200,23,1146,49,38,24
8432,36081059300,183,44,1016,49,2589
8434,36081059400,4,1369,84,54,26
8436,36081059500,189,98,2043,72,2298
8438,36081059600,10,1206,41,23,24
8440,36081059800,27,1442,106,44,24
8442,36081059900,75,5,309,12,1124
8444,36081060000,1,965,47,26,17
8446,36081060100,66,12,601,39,1393
8449,36081060300,42,16,507,22,1119
8452,36081060600,17,1231,88,28,17
8454,36081060701,4,0,6,0,15
8456,36081060800,22,1273,60,45,13
8458,36081061000,9,1162,52,32,13
8460,36081061200,2,1454,83,29,29
8462,36081061301,314,50,1479,62,3390
8463,36081061302,0,0,4,0,15
8465,36081061400,7,1118,70,28,11
8467,36081061601,10,1988,110,35,37
8469,36081061602,22,1002,50,42,36
8471,36081061800,8,1411,78,38,48
8473,36081061900,72,23,646,37,2005
8475,36081062000,11,1295,88,23,23
8477,36081062100,79,17,745,25,1880
8478,36081062200,7,1802,116,26,32
8480,36081062300,25,22,457,13,1272
8482,36081062400,0,1,0,0,0
8484,36081062500,36,13,661,24,1654
8486,36081062600,22,2310,165,93,30
8488,36081062700,107,20,894,51,1807
8490,36081062900,90,40,841,44,1767
8492,36081063000,12,1439,71,43,14
8494,36081063200,14,1908,132,41,39
8496,36081063301,22,8,318,10,1058
8498,36081063302,23,5,278,21,1149
8500,36081063500,38,23,523,22,1907
8502,36081063700,140,36,666,45,2261
8504,36081063800,112,2606,347,129,231
8506,36081063900,159,55,693,41,1799
8508,36081064101,177,35,391,26,1331
8510,36081064102,9,0,19,0,85
8512,36081064500,540,48,349,51,991
8514,36081064600,33,2568,124,59,45
8516,36081065000,26,2380,116,88,40
8518,36081065400,46,2200,297,93,152
8520,36081065501,0,0,0,0,0
8522,36081065600,133,3848,470,153,249
8525,36081065702,77,7,310,14,1267
8526,36081065703,21,12,326,21,2217
8528,36081065900,45,5,105,12,1499
8530,36081066000,65,2570,358,82,158
8532,36081066100,35,4,115,9,1332
8534,36081066300,259,22,278,36,2006
8536,36081066400,178,7807,820,299,508
8538,36081066501,35,3,283,27,2927
8540,36081066701,122,5,322,36,2090
8542,36081066900,118,3,136,15,1434
8543,36081067100,268,9,149,20,1654
8547,36081067700,105,3,156,18,1504
8549,36081067900,409,164,1126,72,2323
8551,36081068000,54,4140,299,125,90
8553,36081068200,7,1007,64,15,9
8555,36081068300,1793,165,1726,138,388
8557,36081068700,1915,64,870,197,1584
8559,36081069000,33,2840,255,82,42
8561,36081069300,889,84,577,111,1222
8563,36081069400,67,2854,234,80,79
8565,36081069500,741,30,386,35,936
8567,36081069701,928,119,624,72,1873
8569,36081069702,1489,43,439,66,1874
8571,36081070300,453,27,463,59,1008
8573,36081070700,771,18,260,52,1202
8575,36081070900,920,29,262,73,1199
8577,36081071100,1471,130,661,102,2908
8580,36081071303,891,94,681,116,3191
8581,36081071304,940,99,587,163,4347
8582,36081071305,1302,164,514,129,2762
8583,36081071306,1403,159,949,135,3165
8585,36081071600,0,0,0,0,0
8587,36081071701,1165,118,719,165,2994
8588,36081071702,1386,213,604,141,1577
8590,36081071900,540,55,359,80,1596
8592,36081072100,1052,80,663,115,3053
8593,36081072300,605,23,141,66,1292
8597,36081072900,404,33,183,61,682
8599,36081073100,451,26,135,34,869
8603,36081073700,421,45,243,55,1278
8605,36081073900,985,76,575,95,3297
8607,36081074100,658,52,319,65,1921
8609,36081074300,1032,64,598,133,2394
8611,36081074500,504,277,617,92,2081
8613,36081074700,1447,149,582,138,1070
8614,36081074900,253,9,104,61,1026
8616,36081075701,1345,170,569,123,2471
8617,36081075702,1147,95,328,87,2824
8621,36081076901,771,147,537,106,2495
8623,36081076902,380,44,194,45,708
8626,36081077300,421,88,400,78,1247
8628,36081077500,311,93,416,89,1364
8631,36081077902,399,112,292,89,4371
8633,36081077903,524,146,785,146,1371
8635,36081077904,1372,204,894,205,3480
8637,36081077905,622,375,434,79,945
8638,36081077906,881,161,472,91,2028
8639,36081077907,159,210,394,131,2299
8640,36081077908,774,667,678,302,1334
8642,36081078800,143,1340,178,131,26
8644,36081079000,209,1806,324,177,33
8646,36081079200,147,1607,306,201,19
8648,36081079300,0,0,1,0,0
8650,36081079701,5481,309,392,266,607
8651,36081079702,3348,107,668,122,257
8653,36081079900,2287,16,580,86,456
8655,36081080301,2938,34,679,92,639
8657,36081080302,1793,68,544,90,1009
8659,36081080900,1429,430,1009,180,3802
8661,36081081400,415,1922,646,501,59
8663,36081081800,629,1480,695,512,162
8665,36081083700,4106,55,406,81,740
8667,36081083800,1083,776,1415,946,750
8669,36081084000,1511,1328,1618,1436,585
8671,36081084500,3041,723,956,80,518
8673,36081084601,589,366,703,560,512
8675,36081084602,142,354,319,96,142
8676,36081084900,5723,248,1354,148,169
8679,36081085300,4881,70,478,97,238
8681,36081085500,4401,174,1448,119,507
8683,36081085700,4184,146,1077,162,384
8685,36081085900,4287,101,776,157,552
8687,36081086100,1668,19,349,50,284
8689,36081086300,5151,252,1297,143,434
8691,36081086400,425,282,1079,305,543
8693,36081086500,3286,65,435,55,673
8695,36081086900,1781,12,255,37,46
8697,36081087100,629,393,616,50,64
8700,36081088400,125,21,882,63,6246
8702,36081088901,5656,524,1679,123,2284
8705,36081089200,174,15,500,62,6679
8707,36081090700,322,31,444,32,526
8709,36081091601,24,5,88,23,3939
8711,36081091602,0,0,0,0,0
8713,36081091800,0,0,4,0,13
8715,36081091900,1889,231,1885,179,1582
8717,36081092200,48,5,65,12,2076
8719,36081092500,834,102,1668,58,1019
8721,36081092800,58,2,140,32,3014
8723,36081092900,1854,102,2238,126,2176
8725,36081093401,49,46,221,21,3452
8726,36081093402,134,159,400,49,2915
8728,36081093800,97,599,862,89,3571
8730,36081093900,1381,54,1377,82,1506
8732,36081094201,168,1272,1080,89,771
8734,36081094202,229,2071,1323,132,945
8736,36081094203,154,1208,861,175,2971
8738,36081094500,846,48,752,72,2253
8740,36081094700,494,31,1054,50,948
8742,36081095400,228,3233,1141,174,592
8745,36081096400,114,3002,812,187,326
8748,36081097202,23,2127,534,49,62
8749,36081097203,121,4206,2198,224,116
8750,36081097204,74,2206,767,109,388
8752,36081097300,148,10,176,29,1653
8754,36081098100,465,28,249,44,1463
8756,36081098700,308,12,323,23,1778
8758,36081099100,674,80,567,58,5128
8760,36081099200,86,2115,1076,204,322
8762,36081099701,460,25,212,31,1942
8764,36081099703,830,95,339,63,2565
8765,36081099704,1208,80,515,76,4989
8766,36081099705,923,39,244,47,1379
8768,36081099801,135,4510,2244,267,452
8769,36081099802,121,2725,1004,148,1285
8771,36081099900,0,0,0,0,0
8773,36081100801,73,1055,214,115,870
8774,36081100802,205,4198,1964,381,1358
8776,36081101001,170,4161,2882,239,2491
8778,36081101002,59,558,254,49,3218
8780,36081101700,1025,44,545,71,4004
8782,36081102900,639,36,367,75,2202
8784,36081103201,108,3848,2133,224,143
8786,36081103202,60,1345,1671,160,2961
8788,36081103300,717,2,460,43,2894
8790,36081103900,1565,26,858,117,3585
8792,36081104700,3131,24,779,111,3269
8794,36081105900,928,11,278,66,2273
8796,36081107201,17,7,164,47,2208
8798,36081107202,0,0,0,0,0
8802,36081108500,819,8,293,40,1453
8804,36081109300,873,24,249,44,1844
8806,36081109700,407,29,238,30,1183
8808,36081109900,929,20,480,33,1815
8810,36081111300,781,40,246,43,1449
8812,36081112300,836,75,373,37,781
8814,36081112900,588,37,209,28,1380
8816,36081113300,328,7,187,22,993
8818,36081113900,1041,35,517,48,1681
8820,36081114100,610,8,247,35,1506
8822,36081114700,502,2,196,16,957
8824,36081115100,356,10,88,22,640
8826,36081115500,857,36,627,26,568
8828,36081115700,2166,34,448,73,667
8830,36081115900,2464,104,591,113,719
8832,36081116100,3132,144,589,192,532
8834,36081116300,5782,272,1910,213,927
8836,36081116700,1321,24,553,36,133
8838,36081117100,1487,33,569,57,597
8840,36081117500,2429,48,689,91,1733
8842,36081118100,735,16,181,35,873
8844,36081118500,1122,38,584,37,333
8846,36081118700,1531,35,569,54,332
8848,36081118900,1682,20,368,79,319
8850,36081119100,1811,17,805,56,584
8852,36081119300,1089,39,416,62,646
8854,36081119500,454,7,271,12,605
8856,36081119900,830,25,212,50,390
8858,36081120100,1075,31,325,33,204
8860,36081120300,1158,8,193,37,246
8862,36081120500,2260,58,340,103,263
8864,36081120700,1200,29,544,51,970
8866,36081121100,0,0,0,0,0
8868,36081121500,2402,73,723,150,753
8870,36081122300,1724,39,388,75,1307
8872,36081122701,3123,1027,2273,379,4108
8874,36081122702,771,2357,1751,200,1348
8876,36081124100,1620,201,487,113,1476
8878,36081124700,1365,61,202,45,1877
8880,36081125700,1340,534,590,185,554
8882,36081126500,806,89,275,59,431
8884,36081126700,1285,646,606,149,1371
8887,36081127700,545,117,164,77,2730
8889,36081128300,12,2,4,0,55
8892,36081129102,706,90,300,67,2178
8893,36081129103,657,131,355,63,2360
8894,36081129104,1202,138,411,82,2269
8896,36081130100,1267,437,651,223,1213
8899,36081133300,1521,59,292,55,1752
8901,36081133900,454,6,104,50,688
8903,36081134100,1776,45,270,65,1103
8905,36081134700,4630,1245,1097,279,2321
8907,36081136700,3102,53,369,63,2292
8909,36081137700,3825,261,602,139,1779
8911,36081138501,2935,38,356,78,1336
8913,36081138502,1,6,8,0,57
8915,36081139900,853,9,125,35,722
8917,36081140300,1225,32,207,21,817
8919,36081140901,440,18,60,16,380
8921,36081140902,1452,44,227,41,839
8922,36081141700,2171,39,502,74,1689
8926,36081142900,1329,37,359,64,1835
8928,36081143500,1043,12,196,30,918
8930,36081144100,1189,36,284,50,1367
8932,36081144700,1478,527,398,66,458
8934,36081145101,520,4,113,18,705
8936,36081145102,1215,124,389,55,685
8938,36081145900,921,34,444,41,1332
8940,36081146300,1079,78,418,47,1378
8942,36081146700,854,61,374,37,1410
8944,36081147100,1387,23,340,74,1517
8946,36081147900,1450,48,492,73,2178
8948,36081148300,772,23,157,54,1857
8950,36081150701,758,26,228,40,1878
8952,36081150702,947,32,295,49,1855
8954,36081152901,3120,143,531,98,2509
8956,36081152902,1771,45,312,80,2918
8958,36081155101,21,30,24,8,1723
8960,36081155102,1922,712,983,226,4342
8962,36081156700,789,434,202,72,293
8964,36081157101,3308,288,794,485,2341
8966,36081157102,1068,72,250,106,500
8968,36081157901,2101,84,319,271,2025
8970,36081157902,1973,112,353,217,1181
8972,36081157903,1559,96,403,243,1643
8974,36081161700,976,191,816,229,2085
8976,36081162100,2413,460,1365,417,1542
8978,36081990100,0,0,0,0,0
8980,36085000300,251,339,444,68,825
8982,36085000600,197,163,475,42,1531
8984,36085000700,197,2195,1297,220,1006
8986,36085000800,919,230,1442,110,2882
8988,36085000900,101,805,661,61,484
8990,36085001100,157,1323,1578,129,800
8993,36085001700,167,259,738,39,585
8995,36085001800,6,68,157,37,463
8997,36085002001,276,76,398,21,1733
8999,36085002002,379,106,399,42,2332
9001,36085002100,308,1285,1560,135,948
9003,36085002700,58,543,968,42,606
9005,36085002900,158,2455,2069,150,375
9007,36085003300,285,733,753,114,1517
9009,36085003600,482,86,618,74,1250
9011,36085003900,150,407,496,57,1087
9013,36085004000,1911,6006,3492,303,1286
9015,36085004700,255,279,517,77,2735
9017,36085005000,543,103,570,59,2572
9019,36085005900,133,112,277,48,2065
9021,36085006400,299,337,743,94,2077
9023,36085006700,136,203,253,45,2121
9025,36085007000,613,233,1286,149,6244
9027,36085007400,495,156,911,125,3006
9029,36085007500,259,642,1264,120,1629
9031,36085007700,34,666,607,39,189
9033,36085008100,227,1294,1159,170,1451
9035,36085008900,0,0,0,0,0
9038,36085009601,336,43,400,76,3169
9040,36085009602,235,43,429,57,2697
9042,36085009700,174,1069,1070,106,1506
9044,36085010500,391,1002,1567,118,2075
9046,36085011201,467,53,604,93,4541
9048,36085011202,379,96,1125,96,4732
9050,36085011401,209,391,662,75,1730
9052,36085011402,218,56,494,52,2630
9054,36085012100,108,38,225,32,2662
9056,36085012200,117,18,372,44,3262
9058,36085012500,209,542,955,62,1171
9061,36085012804,291,56,535,49,3328
9062,36085012805,153,22,279,31,2673
9063,36085012806,325,212,842,90,4486
9065,36085013201,53,22,84,20,1379
9067,36085013203,135,35,422,58,4783
9069,36085013204,190,19,495,41,4098
9071,36085013301,26,861,610,51,85
9073,36085013302,144,1163,1813,85,382
9075,36085013400,143,35,549,35,3184
9077,36085013800,184,7,509,55,5780
9079,36085014100,171,373,1109,77,960
9082,36085014604,208,27,436,81,5670
9084,36085014605,101,14,310,28,3383
9086,36085014606,170,33,590,61,5518
9087,36085014607,181,19,399,58,3895
9088,36085014608,190,14,304,33,2969
9090,36085014700,112,77,308,48,2867
9092,36085015100,277,95,564,94,4111
9094,36085015400,0,0,0,0,0
9096,36085015601,91,21,446,66,5706
9098,36085015602,100,6,146,35,3033
9100,36085015603,157,6,341,36,3725
9102,36085016901,336,74,398,71,2091
9105,36085017005,235,8,288,56,3920
9108,36085017007,735,189,794,79,3171
9110,36085017008,351,30,532,72,6403
9112,36085017009,122,21,205,44,3907
9114,36085017010,467,133,1029,107,6847
9115,36085017011,205,20,371,43,3910
9116,36085017012,225,29,331,38,3656
9118,36085017300,418,535,485,87,998
9120,36085017600,243,14,232,42,4284
9122,36085017700,909,57,425,92,5518
9124,36085018100,177,34,266,46,2451
9127,36085018701,208,79,257,43,1220
9129,36085018702,1768,379,959,191,4188
9131,36085018901,531,97,605,91,4009
9133,36085018902,1161,197,564,158,2984
9136,36085019700,82,28,131,38,1588
9137,36085019800,220,69,432,63,5516
9139,36085020100,199,174,948,85,2166
9141,36085020700,111,1884,3420,151,833
9143,36085020801,435,52,649,77,7764
9145,36085020803,218,26,487,60,5672
9147,36085020804,183,19,326,38,4757
9149,36085021300,183,819,2445,174,1755
9152,36085022300,57,966,1247,88,522
9154,36085022600,358,519,852,92,6669
9155,36085022800,15,0,44,0,46
9157,36085023100,602,1141,1961,92,887
9160,36085023900,293,627,1424,81,825
9162,36085024401,129,37,366,59,5232
9163,36085024402,113,19,263,41,3823
9165,36085024700,175,591,870,92,974
9167,36085024800,120,24,571,65,3961
9169,36085025100,315,98,652,96,4553
9171,36085027301,633,89,392,58,2648
9173,36085027302,706,91,250,84,2536
9175,36085027702,904,229,790,93,4177
9178,36085027704,650,60,420,71,2907
9179,36085027705,865,63,676,76,3671
9180,36085027706,482,80,405,63,1920
9182,36085027900,52,4,138,16,1927
9184,36085029102,177,88,498,66,2124
9186,36085029103,557,89,949,85,5565
9188,36085029104,785,238,1168,117,4427
9190,36085030301,639,651,1215,173,2251
9192,36085030302,847,1228,2163,155,1976
9194,36085031901,117,1746,1092,93,217
9196,36085031902,101,2637,1498,153,459
9198,36085032300,42,459,442,32,275
9199,36085990100,0,0,0,0,0
9201,36087010101,161,196,572,116,4768
9203,36087010102,148,151,675,61,3738
9205,36087010200,84,136,688,60,3505
9207,36087010501,201,384,941,68,3486
9209,36087010502,394,966,1668,149,3694
9211,36087010503,245,472,222,93,1367
9213,36087010601,116,361,1337,74,1898
9215,36087010602,341,1290,2851,144,1962
9217,36087010701,148,545,1997,82,1307
9219,36087010702,66,303,3437,60,443
9221,36087010703,48,306,2559,60,549
9223,36087010801,299,274,287,78,3447
9225,36087010802,515,98,313,92,4298
9227,36087010803,688,166,524,85,4125
9229,36087010804,384,148,415,48,3087
9231,36087010901,392,129,461,81,3692
9233,36087010902,674,124,559,109,2651
9235,36087011000,52,74,135,62,1740
9237,36087011101,712,273,740,157,3991
9239,36087011102,490,1144,735,138,3388
9241,36087011200,642,119,503,100,4961
9243,36087011301,499,2931,2180,152,1586
9245,36087011302,767,195,598,96,3830
9247,36087011303,666,219,571,68,3908
9249,36087011401,374,168,426,88,3078
9252,36087011403,489,114,420,75,4347
9253,36087011404,513,476,402,81,2531
9254,36087011405,592,946,562,131,1709
9256,36087011501,235,424,405,79,6863
9258,36087011502,590,1264,1033,148,4594
9261,36087011504,788,3962,1479,214,890
9262,36087011505,29,94,60,16,3075
9263,36087011506,44,45,44,38,4087
9265,36087011601,114,98,139,48,2846
9267,36087011602,247,208,349,87,5055
9269,36087011603,331,178,469,117,4389
9271,36087011700,88,85,431,55,2354
9273,36087011800,35,156,190,187,383
9275,36087011901,209,174,850,77,2521
9276,36087011902,187,149,860,59,1885
9278,36087012000,185,112,207,56,3192
9280,36087012101,5,25,110,17,5364
9282,36087012102,1,153,137,37,7153
9284,36087012103,14,14,171,8,5111
9286,36087012105,7,125,232,41,4655
9287,36087012106,57,528,563,41,2702
9290,36087012202,492,3425,1563,151,362
9291,36087012203,23,203,171,30,2886
9292,36087012204,20,327,318,29,2788
9294,36087012300,39,1920,3256,125,787
9296,36087012401,372,2215,646,124,1624
9297,36087012402,231,1933,2534,119,441
9299,36087012501,207,399,442,83,4032
9301,36087012502,463,957,564,106,3055
9303,36087012600,223,37,301,67,5458
9305,36087012700,165,23,522,53,3512
9307,36087012800,508,68,380,87,5724
9309,36087013001,262,308,277,47,2114
9311,36087013002,550,168,647,91,4125
9313,36087013003,233,120,348,52,2594
9315,36087013100,209,1254,865,133,3614
9317,36087013200,190,576,432,112,2200
9319,36087013300,149,79,248,46,1988
9321,36087013401,478,46,423,74,3236
9322,36087013402,419,63,339,50,2925
9324,36103110101,80,34,120,48,3378
9326,36103110102,113,34,194,46,4683
9328,36103110200,102,26,155,46,4692
9330,36103110300,89,39,252,54,4388
9332,36103110401,27,9,95,22,2537
9334,36103110402,50,20,96,35,2975
9336,36103110501,73,7,114,44,2903
9338,36103110502,70,63,158,56,2586
9340,36103110600,121,40,267,57,6916
9342,36103110801,26,5,57,32,1970
9344,36103110803,89,48,229,58,5549
9346,36103110901,50,71,187,29,2317
9348,36103110902,112,879,1330,124,1764
9350,36103111001,70,183,232,55,1549
9352,36103111002,137,512,2538,132,1852
9354,36103111100,264,1248,4647,175,2519
9356,36103111201,95,317,1846,68,1465
9358,36103111202,222,135,1217,94,3032
9360,36103111300,116,77,140,60,4300
9362,36103111401,47,77,128,26,1142
9364,36103111402,277,131,403,126,3948
9366,36103111503,213,407,438,72,3193
9368,36103111504,80,22,82,20,1187
9370,36103111505,272,1371,1128,156,3559
9372,36103111506,324,565,510,93,2053
9374,36103111601,69,20,318,61,3522
9376,36103111602,42,27,206,45,2932
9378,36103111701,274,46,470,57,4822
9380,36103111703,106,37,209,42,2852
9382,36103111704,52,27,135,28,3009
9384,36103111801,483,87,326,41,5304
9386,36103111802,110,17,125,40,2640
9388,36103111803,184,29,135,43,2321
9390,36103111804,118,18,98,17,2146
9392,36103111900,300,60,304,78,4850
9394,36103112001,308,84,512,88,3464
9396,36103112002,241,128,244,76,4277
9398,36103112102,293,110,236,75,3255
9400,36103112103,241,41,229,58,3927
9402,36103112104,381,65,142,52,1818
9404,36103112204,210,63,179,66,3193
9406,36103112206,642,269,418,145,6797
9408,36103112210,816,322,439,159,5303
9410,36103112211,314,150,222,61,3740
9412,36103112212,395,230,178,73,2590
9414,36103112213,791,508,316,131,3727
9416,36103112214,520,275,358,106,5744
9418,36103122300,206,212,621,95,3189
9420,36103122403,102,1363,376,86,586
9422,36103122404,65,116,630,57,2732
9424,36103122405,205,1967,525,151,718
9426,36103122406,36,3358,1571,157,234
9428,36103122501,22,2925,1291,127,206
9430,36103122502,24,3376,970,170,158
9432,36103122601,416,402,828,125,4081
9434,36103122602,227,286,439,91,3596
9436,36103122603,297,324,658,92,4296
9438,36103122704,188,492,306,61,1196
9440,36103122705,260,185,366,64,2194
9442,36103122706,326,196,411,82,2818
9444,36103122707,182,92,311,44,2483
9446,36103122801,313,1943,918,135,2459
9448,36103122802,214,432,651,84,2847
9450,36103122901,215,146,603,122,4769
9452,36103122902,140,105,457,86,3659
9454,36103123001,176,222,780,102,4600
9456,36103123002,195,232,653,111,3549
9458,36103123101,110,150,446,49,2872
9460,36103123102,75,103,466,48,3295
9462,36103123201,126,563,732,54,686
9464,36103123202,80,4886,2399,243,718
9466,36103123301,74,4013,2034,309,985
9468,36103123302,13,1173,655,66,55
9470,36103123401,125,195,1012,86,2868
9472,36103123402,237,369,1234,108,5418
9474,36103123500,118,851,1068,106,3762
9476,36103123600,48,27,186,33,3483
9478,36103123701,119,844,4220,95,1766
9480,36103123702,224,462,2571,167,4743
9482,36103123801,75,85,299,65,3634
9484,36103123802,46,64,433,57,3024
9486,36103123900,146,124,611,74,4128
9488,36103124001,94,43,365,58,3976
9490,36103124002,71,32,385,43,2777
9492,36103124101,84,52,493,61,3822
9494,36103124102,38,25,293,46,3161
9496,36103124200,85,65,509,75,5517
9498,36103124300,188,329,676,112,5417
9500,36103124401,110,77,229,44,3429
9502,36103124402,53,20,295,43,3397
9504,36103124500,147,162,339,112,4231
9506,36103124601,38,25,134,46,2592
9508,36103124602,78,34,344,49,3835
9510,36103134702,200,70,456,95,5477
9512,36103134703,127,36,159,48,3665
9514,36103134704,79,30,86,14,2452
9516,36103134902,100,75,228,55,4647
9518,36103134903,4,11,53,14,1241
9520,36103134904,232,75,386,58,5960
9522,36103134906,105,29,240,61,5117
