,id,P_Asian,P_Black,P_Hisp,P_Other,P_White
2797,36047055200,827,109,286,247,2266
2798,36047055300,266,168,588,161,1895
2799,36047055400,999,75,597,362,2780
2800,36047055500,1141,263,1400,563,5321
2801,36047055600,506,27,305,189,2853
2802,36047055700,138,31,225,109,1345
2803,36047055800,569,25,216,154,1772
2804,36047056000,427,59,161,207,3028
2805,36047056100,165,64,428,171,2632
2806,36047056200,141,13,48,35,1458
2807,36047056301,381,196,1064,300,2982
2808,36047056302,155,282,614,106,845
2809,36047056400,519,67,157,68,1815
2810,36047056500,189,69,567,214,2699
2811,36047056600,709,310,194,111,1224
2812,36047056800,407,22,86,21,774
2813,36047056900,130,27,191,79,1197
2814,36047057000,1015,257,379,86,1797
2815,36047057100,219,42,367,171,3468
2816,36047057200,422,2585,1422,244,548
2817,36047057300,135,49,230,115,2061
2818,36047057400,1234,57,175,55,1039
2819,36047057500,424,76,901,243,3258
2820,36047057600,1408,56,203,115,1130
2821,36047057800,1143,74,374,169,1572
2822,36047057901,115,70,396,71,764
2823,36047057902,0,0,0,0,0
2824,36047058000,1410,95,400,148,1449
2825,36047058200,959,53,309,145,1578
2826,36047058400,798,50,262,134,2553
2827,36047058600,1564,106,207,40,738
2828,36047058800,712,67,295,113,2345
2829,36047058901,95,30,117,75,1464
2830,36047058902,0,0,0,0,0
2831,36047059000,833,100,284,104,693
2832,36047059100,165,51,494,177,2969
2833,36047059200,1229,75,298,286,2380
2834,36047059300,111,33,370,115,1645
2835,36047059402,1394,49,280,170,3212
2836,36047059403,1544,51,211,143,1830
2837,36047059404,1442,58,330,175,2421
2838,36047059600,290,61,128,77,2013
2839,36047059800,439,165,221,300,2492
2840,36047060000,866,88,368,296,5226
2841,36047060600,583,112,309,99,2075
2842,36047060800,621,149,268,166,2811
2843,36047061002,127,29,104,135,4669
2844,36047061003,839,25,810,131,613
2845,36047061004,679,78,523,330,5059
2846,36047061200,22,6,31,43,961
2847,36047061600,28,28,58,48,1692
2848,36047062000,55,5,41,33,1633
2849,36047062200,211,392,257,150,2315
2850,36047062600,856,246,339,157,1554
2851,36047062800,620,44,573,123,3862
2852,36047063200,171,38,144,50,1073
2853,36047063600,273,18,132,48,846
2854,36047063800,293,78,122,42,1082
2855,36047064000,191,23,117,36,1253
2856,36047064200,288,123,305,130,2019
2857,36047064400,343,130,278,107,1844
2858,36047064600,172,107,165,119,1663
2859,36047064800,233,274,233,124,1129
2860,36047065000,254,544,239,67,335
2861,36047065200,211,42,127,74,743
2862,36047065400,209,30,145,68,1229
2863,36047065600,257,5,170,40,1323
2864,36047065800,380,31,205,63,1165
2865,36047066000,311,11,165,46,1229
2866,36047066200,345,62,201,40,849
2867,36047066600,0,0,1,0,0
2868,36047067000,482,1377,388,163,466
2869,36047067200,111,936,149,104,135
2870,36047067400,205,1174,203,169,241
2871,36047067600,84,1127,141,137,133
2872,36047067800,87,2193,195,140,259
2873,36047068000,149,1141,264,127,206
2874,36047068200,253,1362,289,204,381
2875,36047068600,232,520,199,88,710
2876,36047068800,136,853,233,101,383
2877,36047069000,119,1077,300,110,274
2878,36047069200,107,1812,230,143,220
2879,36047069601,199,1929,481,192,1131
2880,36047069602,478,1443,540,236,3578
2881,36047069800,82,108,134,36,1057
2882,36047070000,48,45,153,48,1356
2883,36047070201,247,72,308,174,5918
2884,36047070202,0,5,3,1,12
2885,36047070203,0,0,0,0,0
2886,36047070601,69,44,168,80,2342
2887,36047070602,0,0,0,2,2
2888,36047072000,74,1806,135,96,94
2889,36047072200,103,2341,138,237,74
2890,36047072400,21,1672,85,98,35
2891,36047072600,79,1950,301,200,52
2892,36047072800,64,3006,183,247,145
2893,36047073000,90,1711,125,144,100
2894,36047073200,114,1604,179,210,66
2895,36047073400,112,1332,155,156,63
2896,36047073600,462,2205,406,233,167
2897,36047073800,266,1534,333,193,964
2898,36047074000,392,2131,355,261,307
2899,36047074200,103,1183,236,232,1269
2900,36047074400,68,122,63,49,2179
2901,36047074600,173,360,156,77,1334
2902,36047074800,43,353,112,95,1333
2903,36047075000,99,389,136,142,2162
2904,36047075200,12,12,12,45,961
2905,36047075400,0,13,8,38,1343
2906,36047075600,136,69,84,85,1560
2907,36047075800,144,39,59,109,1654
2908,36047076000,324,49,178,142,2139
2909,36047076200,1045,423,518,278,2127
2910,36047076400,316,1676,644,206,941
2911,36047076600,103,1268,258,125,236
2912,36047076800,673,131,320,238,2687
2913,36047077000,111,1637,471,246,311
2914,36047077200,176,1249,395,243,1007
2915,36047077400,229,1698,396,161,545
2916,36047077600,235,2700,337,303,209
2917,36047078000,49,1710,149,235,54
2918,36047078200,94,3281,267,374,65
2919,36047078400,39,1830,218,217,137
2920,36047078601,278,1536,315,155,90
2921,36047078602,53,1536,215,128,141
2922,36047078801,82,1449,248,184,77
2923,36047078802,9,1097,80,124,18
2924,36047079001,36,882,189,107,133
2925,36047079002,101,2850,338,299,181
2926,36047079201,48,1161,269,137,128
2927,36047079202,120,2241,492,178,140
2928,36047079400,36,1888,407,208,203
2929,36047079601,175,2135,529,276,1010
2930,36047079602,158,2597,700,323,711
2931,36047079801,104,1513,289,215,836
2932,36047079802,310,2652,680,421,1584
2933,36047080000,118,1815,363,247,1019
2934,36047080200,191,2613,536,379,802
2935,36047080400,142,1933,283,308,661
2936,36047080600,73,1758,201,307,1442
2937,36047080800,93,1126,445,97,179
2938,36047081000,91,1896,187,213,520
2939,36047081400,114,2422,166,247,172
2940,36047081600,87,1989,231,172,101
2941,36047081800,201,3160,521,383,565
2942,36047082000,155,3708,586,437,609
2943,36047082200,219,4809,850,457,866
2944,36047082400,134,3616,535,375,303
2945,36047082600,99,3962,421,427,256
2946,36047082800,92,3150,470,283,211
2947,36047083000,112,4875,501,557,122
2948,36047083200,119,1836,150,214,43
2949,36047083400,55,1373,118,158,29
2950,36047083600,85,1763,157,135,20
2951,36047083800,42,1756,128,266,34
2952,36047084000,24,1928,145,191,36
2953,36047084600,26,1604,126,207,23
2954,36047084800,69,1353,101,189,16
2955,36047085000,16,1263,73,131,26
2956,36047085200,6,19,5,2,0
2957,36047085400,70,1488,155,185,64
2958,36047085600,66,2677,330,357,138
2959,36047085800,125,1974,137,196,42
2960,36047086000,52,3035,374,309,39
2961,36047086200,51,2834,242,261,39
2962,36047086400,18,2122,148,166,45
2963,36047086600,21,2715,216,298,135
2964,36047086800,31,2803,199,294,86
2965,36047087000,46,2885,208,332,99
2966,36047087200,59,2514,125,298,132
2967,36047087401,22,2487,311,301,619
2968,36047087600,45,1175,171,169,538
2969,36047087800,26,2233,183,210,78
2970,36047088001,8,1625,186,121,187
2971,36047088002,22,1036,61,115,140
2972,36047088200,57,5473,606,493,175
2973,36047088400,41,4580,355,432,105
2974,36047088600,22,3715,409,333,68
2975,36047088800,16,3305,371,291,18
2976,36047089000,38,5375,653,467,150
2977,36047089200,20,2808,519,256,70
2978,36047089400,32,3017,445,297,43
2979,36047089600,33,3268,412,297,71
2980,36047089800,28,1755,310,200,36
2981,36047090000,20,3938,1139,288,49
2982,36047090200,73,2620,860,187,77
2983,36047090600,48,2747,1521,156,62
2984,36047090800,39,3579,1858,259,158
2985,36047091000,100,3516,1914,215,69
2986,36047091200,60,4077,2127,255,53
2987,36047091600,95,3930,837,385,62
2988,36047091800,15,1421,1116,122,29
2989,36047092000,36,2667,529,230,29
2990,36047092200,21,2508,262,221,19
2991,36047092400,17,2693,603,242,73
2992,36047092800,22,2330,190,262,57
2993,36047093000,6,2311,91,151,8
2994,36047093200,50,1049,56,109,13
2995,36047093400,29,2086,126,185,40
2996,36047093600,7,1620,91,132,4
2997,36047093800,10,2106,263,216,67
2998,36047094401,20,3030,128,211,58
2999,36047094402,18,2147,458,121,66
3000,36047094600,18,1756,103,177,25
3001,36047095000,32,2704,142,181,111
3002,36047095400,38,4450,219,349,100
3003,36047095600,66,3594,252,311,168
3004,36047095800,103,3135,220,193,119
3005,36047096000,0,3,1,2,0
3006,36047096200,27,1336,150,110,78
3007,36047096400,76,2005,187,207,146
3008,36047096600,72,1793,188,204,96
3009,36047096800,31,1160,179,120,65
3010,36047097000,47,1795,258,144,113
3011,36047097400,36,2170,395,165,145
3012,36047098200,9,2822,1035,188,22
3013,36047098400,5,1862,79,88,40
3014,36047098600,66,2238,214,246,50
3015,36047098800,56,2390,334,213,90
3016,36047099000,72,1262,132,123,63
3017,36047099200,69,1568,150,161,108
3018,36047099400,29,1774,97,120,96
3019,36047099600,49,3420,200,186,197
3020,36047099800,43,3620,156,267,148
3021,36047100400,37,2503,122,188,51
3022,36047100600,47,2149,171,143,152
3023,36047100800,73,1694,150,148,124
3024,36047101000,126,1932,194,209,144
3025,36047101200,76,1632,152,165,90
3026,36047101400,98,1771,185,130,84
3027,36047101600,31,1323,73,83,41
3028,36047101800,22,1661,151,98,98
3029,36047102000,65,1740,128,142,111
3030,36047102200,136,1750,173,123,131
3031,36047102400,98,1691,155,182,131
3032,36047102600,33,2521,140,159,120
3033,36047102801,60,1397,122,122,53
3034,36047102802,0,0,1,4,0
3035,36047103401,13,2711,929,171,156
3036,36047103402,0,0,0,0,0
3037,36047105801,259,3760,1278,329,1387
3038,36047105804,132,3639,1257,302,1152
3039,36047107001,33,2474,809,171,56
3040,36047107002,0,0,0,0,0
3041,36047107003,0,0,0,0,0
3042,36047107800,22,3316,527,183,64
3043,36047109800,30,1615,411,187,47
3044,36047110400,41,3723,863,354,87
3045,36047110600,17,3152,1180,163,46
3046,36047111000,10,2155,716,132,24
3047,36047111600,41,2307,778,252,56
3048,36047111800,158,2095,938,218,98
3049,36047112000,94,2001,1130,203,52
3050,36047112200,63,2332,696,342,81
3051,36047112400,43,3021,895,237,92
3052,36047112600,15,2945,1105,247,56
3053,36047112800,32,3059,871,326,173
3054,36047113000,32,3075,952,322,79
3055,36047113200,38,1734,455,172,28
3056,36047113400,12,1565,912,110,59
3057,36047114201,107,407,1187,93,86
3058,36047114202,86,802,1518,136,128
3059,36047114400,33,1181,996,132,72
3060,36047114600,157,697,2012,194,74
3061,36047115000,42,1380,1452,190,59
3062,36047115200,140,1825,1202,249,80
3063,36047115600,55,2418,1642,227,110
3064,36047115800,81,1975,886,258,60
3065,36047116000,14,1641,814,149,12
3066,36047116200,63,1545,497,228,41
3067,36047116400,148,1836,1013,226,52
3068,36047116600,289,1306,1529,300,60
3069,36047116800,136,524,1370,185,58
3070,36047117000,105,378,1312,134,45
3071,36047117201,96,456,1862,139,49
3072,36047117202,217,841,2764,314,130
3073,36047117400,204,520,3188,316,103
3074,36047117601,92,342,2031,185,110
3075,36047117602,176,484,2503,239,90
3076,36047117800,280,214,1055,241,30
3077,36047118000,0,0,5,2,0
3078,36047118201,240,375,2426,225,79
3079,36047118202,251,331,2363,255,75
3080,36047118400,550,618,3833,320,113
3081,36047118600,891,358,1499,320,79
3082,36047118800,2461,479,1600,497,119
3083,36047119000,615,431,815,293,63
3084,36047119200,324,1335,1648,256,73
3085,36047119400,395,2054,1449,353,69
3086,36047119600,2469,1862,1544,474,109
3087,36047119800,112,1120,2185,146,133
3088,36047120000,754,1059,722,265,73
3089,36047120200,1050,215,392,282,33
3090,36047120801,649,2047,880,364,59
3091,36047120802,32,3015,520,187,16
3092,36047120803,203,961,599,161,86
3093,36047121000,61,1742,1781,93,11
3094,36047121400,35,2115,1746,145,59
3095,36047122000,117,4222,1272,460,98
3096,36047123700,57,128,744,572,7085
3097,36047150200,202,57,426,159,1772
3098,36047152200,590,477,458,269,1493
3099,36047990100,0,0,0,0,0
3373,36059300100,307,88,214,330,4680
3374,36059300300,450,96,573,236,3325
3375,36059300400,1047,49,631,296,4442
3376,36059300500,1032,29,197,234,4355
3377,36059300600,2544,53,217,223,3703
3378,36059300700,1671,126,575,222,4010
3379,36059300800,2119,60,323,154,1702
3380,36059300901,1587,12,103,87,1039
3381,36059300902,1878,53,151,137,3245
3382,36059301000,479,45,253,166,4763
3383,36059301101,995,106,2487,173,3195
3384,36059301102,441,41,419,174,3507
3385,36059301200,453,43,740,245,4710
3386,36059301300,557,233,1492,195,2467
3387,36059301400,203,17,207,82,1684
3388,36059301500,441,11,188,85,2525
3389,36059301600,904,32,280,155,3423
3390,36059301700,378,29,149,112,2141
3391,36059301800,1167,591,721,157,2440
3392,36059301900,696,6,147,85,2166
3393,36059302000,809,58,612,171,3680
3394,36059302101,585,50,232,134,3430
3395,36059302102,520,37,165,100,2712
3396,36059302200,1139,341,607,151,1644
3397,36059302300,2647,58,197,156,1986
3398,36059302400,1700,25,468,160,2867
3399,36059302501,1100,34,93,79,1559
3400,36059302502,786,105,109,121,1645
3401,36059302600,689,33,350,112,1335
3402,36059302700,2552,41,369,176,1455
3403,36059302800,3165,35,483,210,2714
3404,36059302900,1521,32,378,107,2419
3405,36059303000,2858,63,745,213,2159
3406,36059303101,1974,32,237,119,1287
3407,36059303102,2522,27,196,166,1487
3408,36059303203,2032,33,221,114,1102
3409,36059303204,1710,190,778,205,1600
3410,36059303301,1138,31,220,140,1814
3411,36059303302,310,50,533,144,3211
3412,36059303400,340,5,150,90,2060
3413,36059303500,805,43,941,177,3444
3414,36059303600,1132,317,2177,405,4627
3415,36059303700,926,168,955,261,4433
3416,36059303800,488,148,740,195,3434
3417,36059303900,478,1460,638,212,1220
3418,36059304001,217,19,460,94,1831
3419,36059304002,355,296,1671,157,2250
3420,36059304100,451,984,2379,166,596
3421,36059304202,224,625,2149,94,501
3422,36059304203,79,2539,2845,136,60
3423,36059304204,99,1713,2918,63,84
3424,36059404300,844,187,776,198,1497
3425,36059404400,292,74,484,115,4019
3426,36059404500,529,96,735,122,2839
3427,36059404600,379,59,498,110,3302
3428,36059404700,1354,152,927,207,3584
3429,36059404800,1184,2191,1892,361,1154
3430,36059404901,447,3536,704,348,199
3431,36059404902,564,2010,1206,256,327
3432,36059405000,1022,1773,1460,418,780
3433,36059405100,930,4884,1228,521,754
3434,36059405200,1383,1900,1918,430,1226
3435,36059405301,538,194,722,111,2147
3436,36059405302,473,103,841,118,2760
3437,36059405400,1415,774,2091,376,3608
3438,36059405500,538,106,1030,120,3780
3439,36059405600,321,45,519,115,3163
3440,36059405700,662,163,776,148,3146
3441,36059405800,348,42,475,94,3160
3442,36059405900,313,482,672,225,3703
3443,36059406001,414,287,1041,212,2807
3444,36059406002,115,339,699,170,2289
3445,36059406100,299,311,577,123,1696
3446,36059406201,297,830,967,140,827
3447,36059406202,157,4249,1123,396,152
3448,36059406300,290,22,231,130,3210
3449,36059406400,370,35,363,135,6045
3450,36059406501,488,110,493,220,5799
3451,36059406600,400,38,326,126,3491
3452,36059406701,110,1216,1808,137,350
3453,36059406702,178,2319,1771,162,844
3454,36059406801,157,1494,3151,154,227
3455,36059406802,78,1072,4171,143,92
3456,36059406900,132,3427,3852,348,190
3457,36059407000,196,3835,3669,346,123
3458,36059407101,102,2481,2189,227,162
3459,36059407102,108,3099,2174,243,214
3460,36059407201,58,1299,4235,143,234
3461,36059407203,48,1570,1641,176,166
3462,36059407204,75,1229,979,100,465
3463,36059407301,558,981,889,331,3857
3464,36059407302,132,1736,2667,162,676
3465,36059407401,97,2579,2711,234,350
3466,36059407402,193,1291,1617,122,348
3467,36059407501,76,2069,2706,226,202
3468,36059407502,63,2887,2344,158,211
3469,36059407600,1116,168,1088,180,3071
3470,36059407700,956,82,944,131,2794
3471,36059407801,1168,118,1042,208,2995
3472,36059407802,80,284,226,18,506
3473,36059407900,649,487,712,241,3776
3474,36059408000,1225,221,1127,214,3703
3475,36059408100,1289,197,959,207,4237
3476,36059408200,1396,185,1283,218,3766
3477,36059408300,1262,247,1151,302,4185
3478,36059408400,300,167,533,147,2806
3479,36059408500,570,193,758,195,4636
3480,36059408600,799,75,717,186,2679
3481,36059408700,856,88,940,183,2876
3482,36059408800,875,79,1114,178,4592
3483,36059408900,766,76,1156,230,3556
3484,36059409000,662,78,1129,181,3692
3485,36059409100,582,48,898,207,3486
3486,36059409200,672,73,1044,204,4062
3487,36059409300,277,81,650,120,3157
3488,36059409400,290,53,574,157,3399
3489,36059409500,121,24,395,67,3354
3490,36059409600,194,66,695,148,3971
3491,36059409700,124,50,466,108,3510
3492,36059409800,647,3711,722,406,304
3493,36059409900,1946,3423,1290,588,1065
3494,36059410000,922,977,665,265,1266
3495,36059410100,296,284,745,234,4452
3496,36059410200,307,310,547,157,2513
3497,36059410300,1118,2279,1761,475,1014
3498,36059410400,914,2067,1539,458,669
3499,36059410500,1396,1669,2253,559,1942
3500,36059410600,1392,1363,1804,482,2700
3501,36059410700,943,1148,1895,391,2788
3502,36059410800,740,817,1420,301,2337
3503,36059410900,1376,1674,793,418,2125
3504,36059411000,272,656,3084,167,1953
3505,36059411100,159,1264,2913,145,727
3506,36059411200,189,151,1040,191,5803
3507,36059411301,184,314,233,184,3414
3508,36059411302,170,145,173,203,6678
3509,36059411400,232,298,554,188,5699
3510,36059411500,154,35,137,98,2826
3511,36059411600,93,85,308,228,6095
3512,36059411700,630,303,1086,254,4989
3513,36059411800,363,324,1063,170,4643
3514,36059411901,218,222,684,112,2468
3515,36059411902,319,232,634,198,2363
3516,36059412000,370,567,1466,286,3736
3517,36059412100,222,190,846,191,5078
3518,36059412200,133,148,833,158,4477
3519,36059412301,77,113,579,94,2494
3520,36059412302,112,118,731,93,2609
3521,36059412400,200,880,976,205,3918
3522,36059412500,74,62,267,139,3855
3523,36059412600,81,77,266,100,3781
3524,36059412700,75,67,211,110,3666
3525,36059412800,79,506,836,133,1852
3526,36059412900,210,3761,1322,357,660
3527,36059413001,147,86,683,119,3105
3528,36059413002,188,100,661,145,2784
3529,36059413100,195,123,633,148,3894
3530,36059413200,221,107,1041,183,5116
3531,36059413300,219,122,916,180,5539
3532,36059413400,211,120,595,235,4821
3533,36059413500,280,3218,1706,427,1952
3534,36059413600,283,1772,1856,327,1847
3535,36059413700,305,1319,1457,317,2302
3536,36059413803,293,1626,679,276,1510
3537,36059413804,205,1293,568,231,1560
3538,36059413900,50,3638,4306,299,202
3539,36059414001,60,2464,1680,169,75
3540,36059414002,59,2417,2420,161,66
3541,36059414100,73,3421,2635,400,303
3542,36059414201,142,1429,3052,231,586
3543,36059414202,41,1614,2696,155,188
3544,36059414301,54,817,2082,145,727
3545,36059414303,107,990,2299,164,1080
3546,36059414304,72,562,2831,136,362
3547,36059414400,50,1563,2982,170,385
3548,36059414501,133,1656,1648,306,1883
3549,36059414502,120,778,1087,199,2118
3550,36059414600,163,70,373,96,2964
3551,36059414700,205,68,426,124,3796
3552,36059414800,423,178,751,189,5234
3553,36059414900,477,274,865,267,5573
3554,36059415000,366,86,762,250,4484
3555,36059415101,100,76,312,70,2232
3556,36059415102,167,76,370,110,4399
3557,36059415201,168,30,361,86,3031
3558,36059415202,127,71,261,117,3928
3559,36059415300,312,87,735,183,4586
3560,36059415401,229,98,522,180,4413
3561,36059415402,196,57,313,148,4238
3562,36059415500,57,22,255,73,2192
3563,36059415600,201,19,438,122,4793
3564,36059415700,139,25,455,172,5141
3565,36059415802,155,15,506,155,6277
3566,36059416000,119,36,354,120,3450
3567,36059416100,176,53,522,196,5463
3568,36059416201,178,95,649,141,2963
3569,36059416202,203,149,1645,202,2729
3570,36059416300,46,11,215,110,3435
3571,36059416401,51,33,327,83,3472
3572,36059416402,64,85,298,101,2783
3573,36059416500,403,1279,2136,317,2330
3574,36059416600,184,104,506,150,4694
3575,36059416701,205,123,851,221,3295
3576,36059416702,116,113,603,131,3495
3577,36059416801,20,17,192,68,1900
3578,36059416802,64,66,457,130,3562
3579,36059416900,70,23,221,103,3864
3580,36059517000,336,148,592,111,2475
3581,36059517101,231,419,2238,160,2512
3582,36059517102,196,45,409,71,1762
3583,36059517201,178,609,2089,138,1457
3584,36059517202,144,170,1692,87,1823
3585,36059517301,156,115,966,94,1759
3586,36059517302,208,89,1766,133,2987
3587,36059517400,148,82,475,197,4160
3588,36059517500,257,26,363,126,3226
3589,36059517600,330,32,546,143,3786
3590,36059517701,1774,121,387,218,5179
3591,36059517705,507,45,119,60,1775
3592,36059517801,194,26,326,111,3125
3593,36059517802,124,90,861,88,2408
3594,36059517901,88,15,444,147,3982
3595,36059517902,86,19,343,56,2419
3596,36059518000,240,228,1409,201,4997
3597,36059518100,111,26,222,71,2362
3598,36059518201,438,37,223,159,3641
3599,36059518203,910,91,402,108,3106
3600,36059518204,701,36,130,76,3775
3601,36059518300,1766,38,380,167,3582
3602,36059518400,1456,43,197,164,2394
3603,36059518501,3232,190,263,195,3452
3604,36059518502,1569,81,208,96,1165
3605,36059518600,2399,33,132,89,1841
3606,36059518700,2409,32,249,175,2868
3607,36059518800,1313,5,145,75,1801
3608,36059518900,2384,514,1845,268,2309
3609,36059519000,1961,138,1052,214,3135
3610,36059519100,1844,72,1076,196,3088
3611,36059519200,2240,94,1101,272,2968
3612,36059519300,2414,207,1644,195,2153
3613,36059519400,1310,51,610,152,2283
3614,36059519500,2025,53,675,189,3137
3615,36059519601,1176,24,378,142,2846
3616,36059519602,412,11,91,43,1611
3617,36059519702,792,19,203,105,4544
3618,36059519703,908,24,167,94,2568
3619,36059519704,617,17,141,72,2392
3620,36059519801,679,5,155,82,1578
3621,36059519802,964,31,463,151,3595
3622,36059519900,663,14,491,121,4127
3623,36059520001,949,67,689,167,4988
3624,36059520002,454,70,555,126,3177
3625,36059520100,597,17,340,156,5293
3626,36059520200,427,34,423,90,2187
3627,36059520300,388,138,670,170,4990
3628,36059520401,324,158,667,137,2970
3629,36059520402,294,122,624,121,3049
3630,36059520501,262,54,538,83,2688
3631,36059520502,182,57,560,146,4160
3632,36059520600,329,173,980,159,3974
3633,36059520700,145,29,417,83,4064
3634,36059520800,100,15,366,77,3340
3635,36059520900,93,14,386,85,3917
3636,36059521000,121,49,372,108,4048
3637,36059521100,84,16,438,110,3811
3638,36059521200,62,20,193,71,2440
3639,36059521301,45,27,183,77,1913
3640,36059521302,114,31,334,130,4848
3641,36059521400,127,18,438,176,5649
3642,36059521500,91,15,386,121,4252
3643,36059521601,73,22,260,108,3750
3644,36059521602,43,9,232,69,2974
3645,36059521700,99,32,357,87,4129
3646,36059521801,94,60,351,105,2986
3647,36059521802,98,32,278,96,3382
3648,36059521902,42,16,286,130,4026
3649,36059522000,252,2307,1861,374,3089
3650,36059522700,133,22,363,106,4138
3651,36059980100,38,7,71,28,795
3652,36059981100,12,14,66,30,873
3653,36059982100,42,464,171,37,169
3654,36059990100,0,0,0,0,0
3655,36059990200,0,0,0,0,0
3656,36059990301,0,0,0,0,0
3657,36059990302,0,0,0,0,0
3658,36059990400,0,0,0,0,0
3659,36061000100,0,0,0,0,0
3660,36061000201,702,244,784,61,221
3661,36061000202,1832,942,2683,234,1575
3662,36061000500,2,1,0,2,0
3663,36061000600,6027,1227,2946,271,1145
3664,36061000700,1894,353,927,586,6782
3665,36061000800,8708,228,532,170,1233
3666,36061000900,357,151,223,137,1148
3667,36061001001,272,49,259,102,1085
3668,36061001002,1050,1264,3702,150,134
3669,36061001200,666,118,1104,183,1705
3670,36061001300,1045,169,522,327,3339
3671,36061001401,718,88,416,241,2080
3672,36061001402,1023,287,996,155,957
3673,36061001501,2102,364,763,411,4745
3674,36061001502,1951,474,993,625,6335
3675,36061001600,5470,229,444,208,1347
3676,36061001800,3579,378,1122,304,2551
3677,36061002000,765,867,2829,110,77
3678,36061002100,1337,122,547,582,5223
3679,36061002201,1457,799,2844,240,1629
3680,36061002202,374,209,474,123,1308
3681,36061002400,645,975,2719,98,81
3682,36061002500,1753,879,1780,132,86
3683,36061002601,503,401,1446,138,1121
3684,36061002602,789,391,981,249,2406
3685,36061002700,1022,22,53,41,232
3686,36061002800,1013,731,2609,302,2164
3687,36061002901,119,415,318,16,228
3688,36061002902,3495,29,158,121,556
3689,36061003001,938,165,754,231,2575
3690,36061003002,493,143,640,182,1577
3691,36061003100,623,340,433,323,1270
3692,36061003200,1126,233,1019,402,5592
3693,36061003300,747,94,380,405,4832
3694,36061003400,759,244,1139,411,4459
3695,36061003601,742,419,1195,127,1030
3696,36061003602,473,210,388,151,1778
3697,36061003700,338,82,290,184,2198
3698,36061003800,1245,318,1132,466,5909
3699,36061003900,622,213,525,460,5216
3700,36061004001,359,135,418,186,2645
3701,36061004002,804,185,545,407,3149
3702,36061004100,3829,210,569,321,2594
3703,36061004200,1386,367,557,265,2641
3704,36061004300,760,67,545,230,2556
3705,36061004400,2978,560,1615,993,11076
3706,36061004500,251,17,53,84,688
3707,36061004700,248,40,220,149,1987
3708,36061004800,959,267,622,341,4766
3709,36061004900,434,83,355,286,3619
3710,36061005000,686,72,286,244,3935
3711,36061005200,487,161,284,419,2457
3712,36061005400,617,73,294,249,3676
3713,36061005501,678,191,384,321,2990
3714,36061005502,180,48,126,119,1483
3715,36061005600,545,449,498,248,2541
3716,36061005700,311,39,127,133,2388
3717,36061005800,735,146,484,201,3543
3718,36061005900,631,119,394,304,4259
3719,36061006000,683,147,397,381,3682
3720,36061006100,708,316,554,374,3542
3721,36061006200,971,414,442,213,1646
3722,36061006300,447,127,454,360,5319
3723,36061006400,1211,285,919,514,5815
3724,36061006500,828,197,608,351,4737
3725,36061006600,2136,1052,2211,632,6310
3726,36061006700,374,83,461,232,4397
3727,36061006800,1123,456,732,412,4983
3728,36061006900,226,89,219,192,2073
3729,36061007001,778,185,411,233,2943
3730,36061007002,754,82,389,232,3408
3731,36061007100,367,195,490,298,4501
3732,36061007200,1447,343,766,351,6451
3733,36061007300,374,98,444,302,4962
3734,36061007400,1040,291,486,244,3637
3735,36061007500,210,88,267,204,3231
3736,36061007600,1067,269,344,116,1125
3737,36061007700,449,92,480,273,4898
3738,36061007800,2296,264,692,436,5421
3739,36061007900,279,90,263,264,3546
3740,36061008000,933,243,441,227,4062
3741,36061008100,784,229,876,447,5517
3742,36061008200,656,86,268,174,2230
3743,36061008300,432,458,1126,155,1682
3744,36061008400,609,282,266,92,736
3745,36061008601,1591,190,408,223,2441
3746,36061008602,0,0,0,0,0
3747,36061008603,550,58,345,216,4178
3748,36061008700,770,122,697,356,4565
3749,36061008800,2123,262,741,421,5305
3750,36061008900,581,330,933,326,3787
3751,36061009000,2233,288,622,461,5226
3752,36061009100,1025,420,689,369,4859
3753,36061009200,427,94,221,76,1048
3754,36061009300,834,690,1667,438,5696
3755,36061009400,26,10,15,3,55
3756,36061009500,378,290,1376,113,1735
3757,36061009600,82,242,128,34,122
3758,36061009700,666,558,1334,282,2231
3759,36061009800,1508,168,589,400,5413
3760,36061009901,246,88,245,108,1406
3761,36061009902,591,271,565,237,2184
3762,36061009903,688,227,378,128,959
3763,36061010000,427,112,240,100,1291
3764,36061010100,910,360,377,117,832
3765,36061010200,31,3,35,10,204
3766,36061010300,861,215,1413,168,1438
3767,36061010400,168,28,96,48,643
3768,36061010601,555,46,432,234,6989
3769,36061010602,947,313,422,307,3500
3770,36061010801,543,66,260,121,2307
3771,36061010802,484,46,233,153,2889
3772,36061010803,515,24,171,98,1888
3773,36061010900,124,77,56,16,134
3774,36061011000,1024,173,639,343,5492
3775,36061011100,1559,800,1152,265,2362
3776,36061011201,148,9,139,46,891
3777,36061011202,67,11,44,8,370
3778,36061011203,289,10,85,75,961
3779,36061011300,49,48,35,6,78
3780,36061011401,124,36,81,44,1076
3781,36061011402,241,42,160,127,2050
3782,36061011500,1407,273,616,181,1386
3783,36061011600,484,90,344,168,2177
3784,36061011700,1452,422,949,284,2149
3785,36061011800,936,98,508,417,7729
3786,36061011900,47,708,440,82,389
3787,36061012000,250,54,181,132,3288
3788,36061012101,775,365,567,126,1575
3789,36061012102,440,311,882,278,3325
3790,36061012200,184,21,193,97,2930
3791,36061012400,1588,207,826,475,7749
3792,36061012500,1078,287,415,106,1015
3793,36061012601,814,91,468,267,5797
