,id,P_Asian,P_Black,P_Hisp,P_Other,P_White
8027,36081026600,7,1645,73,65,9
8029,36081026700,2528,64,3070,259,494
8031,36081026900,3400,82,6075,326,630
8034,36081027000,22,1305,85,38,18
8036,36081027100,2772,135,5077,254,673
8038,36081027200,9,1902,176,64,33
8040,36081027300,894,267,7512,257,529
8042,36081027400,9,1674,80,42,29
8044,36081027500,923,180,4914,201,897
8046,36081027600,17,1091,72,32,11
8048,36081027700,1595,212,6052,300,1201
8050,36081027800,25,1905,243,71,18
8052,36081027900,708,103,4476,151,1325
8054,36081028000,2,1573,65,51,7
8056,36081028100,670,115,3299,130,1906
8058,36081028200,2,1240,47,26,3
8060,36081028300,1119,124,4639,299,2060
8062,36081028400,5,3025,111,76,26
8064,36081028500,718,56,1942,110,2153
8066,36081028700,1235,107,2739,236,2228
8068,36081028800,43,3873,218,205,27
8070,36081028900,1600,68,2019,236,1561
8072,36081029100,2910,85,2233,506,1386
8074,36081029200,34,4928,206,171,50
8075,36081029300,661,16,435,62,194
8078,36081029500,933,174,847,222,1614
8080,36081029700,591,17,405,145,803
8082,36081029900,0,4,5,0,9
8084,36081030400,46,2829,269,135,66
8086,36081030901,2840,97,4520,486,2610
8087,36081030902,2404,61,2728,464,2292
8091,36081031700,267,52,959,464,4389
8093,36081032000,91,3599,625,166,104
8095,36081032700,839,37,2571,224,614
8097,36081032800,1,1968,90,70,26
8099,36081032900,537,214,2512,140,664
8101,36081033000,22,5493,244,293,31
8103,36081033100,0,0,0,0,0
8105,36081033401,23,2364,76,58,17
8107,36081033402,29,12165,425,365,210
8109,36081033700,758,68,2375,202,457
8111,36081033900,560,153,2146,172,672
8113,36081034700,252,604,2087,141,352
8115,36081035100,489,286,2664,154,695
8117,36081035200,9,2379,70,50,11
8119,36081035300,89,663,1742,59,105
8121,36081035500,67,1482,1127,156,339
8123,36081035800,6,3622,166,92,37
8125,36081036100,37,1131,888,96,94
8127,36081036300,68,1084,941,41,45
8129,36081036500,141,1234,1644,111,54
8131,36081036600,5,2451,95,71,16
8133,36081036700,43,1845,783,106,45
8135,36081036800,5,2313,131,41,11
8137,36081036900,18,734,235,69,20
8138,36081037100,16,979,301,55,43
8140,36081037300,28,969,1043,72,45
8142,36081037500,567,315,2977,91,123
8144,36081037600,11,5437,295,205,27
8146,36081037700,27,932,2454,84,82
8148,36081037900,70,903,3469,102,87
8150,36081038100,89,1476,3497,147,89
8152,36081038300,432,331,413,131,829
8155,36081038400,11,2423,72,77,25
8157,36081039400,5,2662,89,90,11
8159,36081039800,22,1668,42,25,5
8161,36081039900,439,197,2721,97,135
8163,36081040000,7,1293,64,50,2
8165,36081040100,676,227,5463,163,229
8167,36081040200,3,1307,62,79,2
8169,36081040300,654,110,5323,92,233
8171,36081040400,45,3455,214,216,29
8173,36081040500,139,111,2893,38,122
8175,36081040700,465,318,6651,222,248
8177,36081040900,429,251,4173,127,218
8179,36081041000,59,303,72,53,8
8180,36081041100,507,21,2825,69,201
8182,36081041300,521,18,2483,118,396
8184,36081041400,24,3265,169,154,25
8186,36081041500,557,54,2372,97,524
8188,36081042000,3,789,49,30,7
8189,36081042200,7,1477,34,57,11
8191,36081042600,1,242,17,8,207
8193,36081042700,527,53,2588,42,612
8195,36081043200,16,981,60,31,21
8197,36081043400,6,1452,113,55,9
8199,36081043700,1431,1133,4834,288,1635
8202,36081043900,264,91,2724,64,520
8204,36081044000,71,2849,226,190,23
8206,36081044200,208,783,455,471,47
8207,36081044300,2273,1142,4094,262,576
8211,36081044601,130,1025,1030,159,98
8213,36081044602,634,1538,1356,458,142
8215,36081044800,900,360,461,252,398
8217,36081045000,520,141,449,203,596
8219,36081045200,290,217,158,100,468
8221,36081045400,1855,954,513,566,358
8223,36081045500,340,7363,2286,691,1897
8225,36081045600,646,107,208,153,171
8227,36081045700,1575,33,1134,184,469
8229,36081045800,779,305,340,181,289
8231,36081045900,2071,47,1218,110,439
8233,36081046000,626,1789,2376,758,169
8235,36081046100,1422,15,1084,67,203
8237,36081046200,984,1626,2306,1262,398
8239,36081046300,1308,53,2331,109,220
8241,36081046400,293,353,204,75,431
8243,36081046500,636,30,3414,90,228
8245,36081046600,692,799,471,172,697
8247,36081046700,2127,177,4236,190,378
8249,36081046800,1059,716,1024,1090,175
8251,36081046900,2900,195,5387,266,534
8253,36081047000,988,673,1157,863,143
8255,36081047100,1919,53,1525,149,355
8257,36081047200,1173,1012,614,206,1073
8259,36081047300,1937,28,1100,149,616
8261,36081047500,2065,26,1174,124,741
8263,36081047600,352,245,110,69,690
8265,36081047800,1043,1635,996,541,1371
8267,36081047900,2790,46,1250,133,1054
8269,36081048000,817,490,566,617,160
8271,36081048100,2735,157,2991,256,643
8273,36081048200,249,688,278,257,136
8275,36081048300,1904,21,1053,209,564
8277,36081048400,1135,1900,945,1026,276
8279,36081048500,2673,51,874,160,560
8281,36081048900,418,3,355,48,398
8283,36081049200,530,2765,964,589,346
8285,36081049301,378,6,223,24,1208
8287,36081049302,206,17,614,47,1891
8289,36081049500,67,0,152,65,1004
8291,36081049600,550,1275,716,708,214
8293,36081049700,508,24,405,92,1609
8295,36081049900,1876,14,688,94,1372
8297,36081050000,126,2954,389,385,159
8299,36081050201,19,1198,75,48,5
8301,36081050202,31,1288,65,54,11
8303,36081050400,4,1587,66,80,13
8305,36081050500,561,16,262,46,767
8307,36081050600,12,1406,73,62,9
8309,36081050700,610,29,304,54,2298
8311,36081050800,3,1949,63,31,13
8313,36081051000,11,1465,106,75,22
8315,36081051100,128,9,212,16,1659
8317,36081051200,28,2433,222,164,38
8319,36081051300,234,10,330,60,1465
8321,36081051500,150,16,419,51,2162
8323,36081051600,16,1905,103,102,17
8325,36081051700,27,3,174,20,1391
8327,36081051800,2,2013,48,43,4
8329,36081052000,5,1570,65,42,19
8331,36081052100,63,0,411,27,1574
8333,36081052200,1,1395,33,27,22
8335,36081052400,19,1748,38,72,12
8337,36081052500,68,13,388,25,1383
8339,36081052600,14,1714,69,65,5
8341,36081052700,61,13,466,103,1849
8342,36081052800,7,1376,36,48,17
8344,36081052900,18,10,147,81,574
8345,36081053000,6,2059,69,73,20
8348,36081053200,7,1741,66,28,13
8350,36081053400,3,1719,56,66,24
8352,36081053500,11,16,662,11,417
8354,36081053600,15,1855,134,114,36
8356,36081053800,6,1731,95,98,22
8358,36081053900,733,69,2020,125,1004
8360,36081054000,57,3695,473,150,121
8362,36081054200,1165,1764,1202,1051,527
8364,36081054500,344,47,2473,104,964
8366,36081054700,662,70,3156,123,706
8368,36081054800,528,630,452,572,210
8370,36081054900,599,80,3495,181,967
8372,36081055100,348,78,2026,361,1866
8374,36081055200,761,873,892,425,546
8376,36081055300,241,106,1923,81,186
8378,36081055400,621,369,641,207,654
8380,36081055500,188,121,1452,86,340
8382,36081055600,618,324,593,270,449
8384,36081055700,449,116,2095,124,1162
8386,36081055800,448,398,510,234,377
8388,36081055900,59,101,839,37,98
8390,36081056000,436,263,460,163,504
8392,36081056100,0,0,7,0,0
8394,36081056200,298,234,394,128,430
8396,36081056400,270,287,658,205,419
8398,36081056500,53,43,718,18,288
8400,36081056600,463,359,323,168,275
8402,36081056700,145,62,1815,132,2359
8404,36081056800,200,3595,926,321,314
8406,36081057700,151,12,875,61,2384
8408,36081057800,41,2853,255,136,192
8409,36081057900,68,1,377,29,1091
8411,36081058000,42,3538,257,180,128
8413,36081058100,98,55,728,45,1682
8416,36081058300,238,35,1169,102,1822
8418,36081058500,271,8,1419,71,2366
8420,36081058700,197,8,861,65,2205
8422,36081058800,18,949,51,89,13
8423,36081058900,158,36,1716,200,2274
8425,36081059000,8,1053,68,92,20
8427,36081059100,170,27,3032,187,2361
8429,36081059200,10,1160,41,31,21
8431,36081059300,187,15,771,88,2804
8433,36081059400,6,1584,93,46,51
8435,36081059500,243,39,1814,52,2402
8437,36081059600,3,1494,32,40,45
8439,36081059800,12,1662,62,71,23
8441,36081059900,46,1,213,6,1180
8443,36081060000,1,1152,32,37,38
8445,36081060100,83,9,371,53,1487
8447,36081060200,12,1061,65,40,34
8448,36081060300,32,9,232,13,1274
8450,36081060400,0,903,48,33,42
8451,36081060600,20,1325,73,64,39
8453,36081060700,27,0,68,15,995
8455,36081060800,7,1474,84,43,23
8457,36081061000,1,1097,55,40,23
8459,36081061200,4,1529,52,53,81
8461,36081061300,197,31,970,68,3745
8464,36081061400,3,1274,69,63,27
8466,36081061601,4,1994,54,92,45
8468,36081061602,31,1249,81,80,104
8470,36081061800,16,1302,87,107,91
8472,36081061900,59,7,286,60,2237
8474,36081062000,8,1420,59,38,42
8476,36081062100,43,2,355,48,2284
8479,36081062300,4,6,113,25,1521
8481,36081062400,2,591,40,15,23
8483,36081062500,28,16,280,15,1903
8485,36081062600,24,2377,149,64,54
8487,36081062700,35,12,351,49,2183
8489,36081062900,20,13,546,45,2049
8491,36081063000,6,1601,78,60,25
8493,36081063200,17,2116,127,98,49
8495,36081063301,9,3,135,12,1303
8497,36081063302,14,3,137,9,1252
8499,36081063500,12,15,180,11,2267
8501,36081063700,70,30,425,44,2524
8503,36081063800,122,2648,358,210,497
8505,36081063900,92,54,361,81,2082
8507,36081064101,88,15,188,25,1287
8509,36081064102,9,15,38,1,154
8511,36081064500,349,36,279,30,1234
8513,36081064600,16,2825,109,125,59
8515,36081065000,14,2751,82,118,62
8517,36081065400,56,1831,341,158,313
8519,36081065500,7,1,39,11,761
8521,36081065600,134,2870,439,269,661
8523,36081065701,12,1,111,16,1600
8524,36081065702,55,1,81,26,1327
8527,36081065900,28,2,71,12,1581
8529,36081066000,113,2267,341,88,405
8531,36081066100,32,2,72,21,1407
8533,36081066300,164,8,175,47,2143
8535,36081066400,253,7253,870,524,908
8537,36081066500,34,2,115,23,2619
8539,36081066700,44,7,106,20,1886
8541,36081066900,69,1,106,6,1520
8544,36081067101,107,0,18,11,1037
8545,36081067102,116,1,56,13,936
8546,36081067700,67,1,89,21,1681
8548,36081067900,389,133,938,186,2655
8550,36081068000,35,3701,261,141,172
8552,36081068200,8,1063,100,57,33
8554,36081068300,1470,203,1967,186,472
8556,36081068700,1744,60,815,232,1858
8558,36081069000,29,2889,135,168,64
8560,36081069300,754,56,533,134,1358
8562,36081069400,37,2425,173,107,119
8564,36081069500,729,28,283,74,1218
8566,36081069701,727,64,531,203,2072
8568,36081069702,1670,67,473,108,2822
8570,36081070300,581,35,438,78,1887
8572,36081070700,608,19,137,49,1317
8574,36081070900,750,23,191,100,1357
8576,36081071100,949,100,391,121,2859
8578,36081071301,1149,257,1037,261,8452
8579,36081071302,1849,185,1040,479,6886
8584,36081071600,0,1,0,7,20
8586,36081071700,2495,440,1255,366,5207
8589,36081071900,644,76,343,187,1533
8591,36081072100,893,88,745,184,3333
8594,36081072500,7,1,6,4,77
8595,36081072700,244,7,49,13,605
8596,36081072900,437,21,171,30,759
8598,36081073100,428,7,173,34,1105
8600,36081073300,124,11,56,18,686
8601,36081073500,156,1,39,32,520
8602,36081073700,317,19,202,22,1288
8604,36081073900,478,63,371,82,4000
8606,36081074100,469,51,250,92,2217
8608,36081074300,1104,68,602,176,2415
8610,36081074500,495,300,625,252,2271
8612,36081074700,1260,97,407,123,734
8615,36081075700,1763,156,731,220,6125
8618,36081076600,2,494,32,16,20
8619,36081076800,13,521,101,17,123
8620,36081076901,624,89,401,72,2340
8622,36081076902,288,18,191,71,764
8624,36081077100,194,4,46,38,701
8625,36081077300,253,97,253,101,1383
8627,36081077500,268,51,426,163,1574
8629,36081077901,1169,997,1531,1117,4920
8630,36081077902,343,160,312,258,4316
8632,36081077903,443,185,866,164,1228
8634,36081077904,1680,375,927,395,2926
8636,36081077905,456,377,331,93,910
8641,36081078800,21,1514,132,70,9
8643,36081079000,32,2154,137,137,18
8645,36081079200,18,2044,194,98,11
8647,36081079300,0,0,0,0,0
8649,36081079700,7625,581,1629,550,1502
8652,36081079900,1542,45,452,82,1075
8654,36081080301,1811,22,719,102,1237
8656,36081080302,1107,26,509,128,1416
8658,36081080900,897,563,745,209,3987
8660,36081081400,158,2644,497,280,63
8662,36081081800,266,1841,711,502,211
8664,36081083700,3146,26,466,99,1392
8666,36081083800,573,456,1356,1050,1329
8668,36081084000,956,1287,1973,1602,1085
8670,36081084500,1505,1189,1146,178,865
8672,36081084601,396,211,762,590,858
8674,36081084602,79,219,357,93,361
8677,36081085100,3685,446,2341,302,259
8678,36081085300,4272,125,804,193,467
8680,36081085500,3664,313,2071,251,836
8682,36081085700,3432,203,1417,257,898
8684,36081085900,2462,153,1054,256,1025
8686,36081086100,1197,77,496,99,592
8688,36081086300,3691,494,2020,282,720
8690,36081086400,307,111,847,414,802
8692,36081086500,2539,63,510,92,952
8694,36081086700,642,8,172,25,20
8696,36081087100,616,426,578,49,106
8698,36081087500,248,25,51,18,43
8699,36081088400,45,69,545,71,7202
8701,36081088901,2943,536,1796,202,3602
8703,36081088902,311,39,144,27,81
8704,36081089200,169,7,332,45,8181
8706,36081090700,224,12,293,63,762
8708,36081091601,12,5,52,10,4125
8710,36081091602,0,0,0,0,22
8712,36081091800,3,0,1,0,12
8714,36081091900,1091,186,1296,206,2675
8716,36081092200,35,7,48,16,2100
8718,36081092500,439,23,1190,82,1610
8720,36081092800,48,9,66,9,3308
8722,36081092900,781,62,1303,180,3049
8724,36081093400,252,174,607,92,6794
8727,36081093800,85,345,516,63,3336
8729,36081093900,640,19,721,125,2236
8731,36081094201,27,698,520,57,665
8733,36081094202,78,1936,810,108,697
8735,36081094203,118,1335,808,215,2965
8737,36081094500,676,51,494,84,2886
8739,36081094700,287,8,527,59,1258
8741,36081095200,0,609,152,57,99
8743,36081096200,72,1871,532,230,411
8744,36081096400,43,2431,668,245,345
8746,36081097201,46,6374,1466,256,610
8747,36081097202,5,2667,505,71,22
8751,36081097300,157,3,171,21,1931
8753,36081098100,223,4,157,47,1477
8755,36081098700,296,3,257,25,2018
8757,36081099100,567,38,420,107,5527
8759,36081099200,43,1348,723,184,490
8761,36081099701,367,7,117,28,2273
8763,36081099702,2290,192,858,219,10611
8767,36081099800,124,6821,3083,597,2283
8770,36081099900,0,0,0,0,0
8772,36081100800,312,5202,2175,679,1467
8775,36081101001,181,4434,2588,323,1953
8777,36081101002,28,663,219,45,2796
8779,36081101700,766,25,327,92,4661
8781,36081102900,491,19,277,104,2515
8783,36081103201,117,3994,1117,233,240
8785,36081103202,46,1753,2056,196,2619
8787,36081103300,440,4,333,91,3281
8789,36081103900,971,11,565,131,4483
8791,36081104700,1934,18,594,212,4449
8793,36081105900,622,6,197,35,2780
8795,36081107201,15,1,129,22,2463
8797,36081107202,0,0,0,0,0
8799,36081108101,212,0,24,11,705
8800,36081108102,328,1,50,3,574
8801,36081108300,315,5,177,14,1312
8803,36081109100,370,44,124,26,1521
8805,36081109700,397,10,223,45,1373
8807,36081109900,497,7,369,78,2384
8809,36081111300,453,57,216,38,1750
8811,36081112300,530,88,366,72,1055
8813,36081112900,381,31,229,36,1634
8815,36081113300,247,1,157,35,1231
8817,36081113900,582,30,479,128,2109
8819,36081114100,446,4,170,33,1810
8821,36081114700,338,1,160,39,1262
8823,36081115100,275,2,82,12,839
8825,36081115500,590,26,636,58,825
8827,36081115700,1659,44,558,90,1114
8829,36081115900,2053,158,801,149,1123
8831,36081116100,2417,189,759,220,957
8833,36081116300,4996,350,2077,432,1520
8835,36081116700,1058,31,595,93,298
8837,36081117100,1200,46,658,80,1051
8839,36081117500,1695,45,798,108,2365
8841,36081118100,373,13,178,66,1181
8843,36081118500,629,25,652,85,657
8845,36081118700,1268,27,503,131,562
8847,36081118900,1180,21,456,107,631
8849,36081119100,1130,50,541,161,1062
8851,36081119300,677,40,533,44,1056
8853,36081119500,232,10,241,35,863
8855,36081119900,588,19,192,70,637
8857,36081120100,950,38,299,57,368
8859,36081120300,856,41,169,62,488
8861,36081120500,1506,136,559,158,478
8863,36081120700,778,24,430,71,1472
8865,36081121100,0,0,0,0,0
8867,36081121500,1724,57,695,114,1317
8869,36081122300,1215,25,468,49,1573
8871,36081122701,1915,857,1659,345,5177
8873,36081122702,567,2051,1399,227,2019
8875,36081124100,1306,204,520,169,1555
8877,36081124700,1211,44,186,27,2175
8879,36081125700,889,1027,629,187,430
8881,36081126500,762,106,367,81,468
8883,36081126700,1050,315,416,138,1084
8885,36081127300,197,47,58,39,821
8886,36081127500,392,95,88,73,1846
8888,36081128300,13,0,0,0,39
8890,36081129101,1360,308,688,154,5671
8891,36081129102,538,84,194,69,2321
8895,36081130100,985,417,475,184,1937
8897,36081131900,18,3,8,0,34
8898,36081133300,1334,37,233,75,2185
8900,36081133900,379,9,92,16,781
8902,36081134100,1514,15,258,84,1409
8904,36081134700,1996,2138,840,420,3558
8906,36081136700,2024,58,322,88,3229
8908,36081137700,2449,140,644,146,2759
8910,36081138501,2286,15,229,120,1993
8912,36081138502,0,0,0,0,0
8914,36081139900,619,8,88,14,920
8916,36081140300,906,8,145,63,1273
8918,36081140901,329,9,98,39,505
8920,36081140902,1014,24,183,77,1168
8923,36081141701,1474,18,400,89,2242
8924,36081141702,159,11,74,26,121
8925,36081142900,907,9,307,190,2244
8927,36081143500,699,12,294,56,1113
8929,36081144100,838,26,201,63,1858
8931,36081144700,820,760,488,138,610
8933,36081145101,412,5,83,53,905
8935,36081145102,776,181,426,101,996
8937,36081145900,659,18,270,94,1826
8939,36081146300,785,74,410,58,1702
8941,36081146700,445,26,318,79,1867
8943,36081147100,984,21,270,79,1836
8945,36081147900,874,18,398,47,2567
8947,36081148300,619,9,135,61,2225
8949,36081150701,532,10,150,51,2227
8951,36081150702,604,14,291,69,2251
8953,36081152901,2041,119,482,138,3459
8955,36081152902,958,22,255,57,3673
8957,36081155101,31,25,12,29,2115
8959,36081155102,1887,570,688,184,4457
8961,36081156700,84,458,190,48,424
8963,36081157101,2363,209,671,335,3621
8965,36081157102,366,20,199,73,865
8967,36081157901,1409,25,312,157,2999
8969,36081157902,1441,28,262,140,1814
8971,36081157903,929,38,317,166,2391
8973,36081161700,703,103,623,92,2838
8975,36081162100,1730,304,1166,370,2611
8977,36081162200,0,0,0,0,0
8979,36085000300,320,374,310,107,631
8981,36085000600,154,124,347,54,1789
8983,36085000700,247,2152,1255,268,1025
8985,36085000800,363,124,908,218,3209
8987,36085000900,70,799,505,112,623
8989,36085001100,174,1270,1108,151,1002
8991,36085001500,44,125,121,16,376
8992,36085001700,171,302,472,66,661
8994,36085001800,29,141,213,24,657
8996,36085002001,174,64,326,41,1694
8998,36085002002,265,109,291,132,2425
9000,36085002100,146,1074,1057,155,943
9002,36085002700,62,440,506,78,721
9004,36085002900,77,2764,1666,233,561
9006,36085003300,240,649,563,101,1627
9008,36085003600,256,41,363,135,1378
9010,36085003900,164,393,353,46,1240
9012,36085004000,743,6009,2381,445,1527
9014,36085004700,224,193,345,76,2515
9016,36085005000,289,89,429,71,2771
9018,36085005900,134,83,144,27,2245
9020,36085006400,215,283,618,112,2431
9022,36085006500,54,77,151,18,1498
9024,36085007000,266,164,831,170,5867
9026,36085007400,241,70,681,87,2565
9028,36085007500,192,637,771,125,1968
9030,36085007700,49,677,502,83,255
9032,36085008100,285,1321,718,137,1899
9034,36085008900,0,0,0,0,0
9036,36085009100,88,37,57,14,862
9037,36085009601,172,30,325,29,3287
9039,36085009602,181,32,222,61,2844
9041,36085009700,92,1071,757,140,1758
9043,36085010500,245,850,780,146,2394
9045,36085011201,253,14,466,67,4790
9047,36085011202,276,59,906,117,4247
9049,36085011401,142,317,529,80,1878
9051,36085011402,123,40,334,52,2705
9053,36085012100,101,22,161,34,2869
9055,36085012200,81,17,204,38,3419
9057,36085012500,100,454,657,97,1495
9059,36085012803,355,109,835,102,7560
9060,36085012804,220,7,322,116,3209
9064,36085013201,43,4,58,14,1450
9066,36085013203,98,13,283,51,5046
9068,36085013204,148,17,264,43,4666
9070,36085013301,38,947,581,47,92
9072,36085013302,88,994,924,138,618
9074,36085013400,91,16,331,39,3244
9076,36085013800,111,7,282,52,6175
9078,36085014100,104,288,461,58,1231
9080,36085014603,276,33,527,76,7685
9081,36085014604,134,13,277,70,6106
9083,36085014605,77,10,171,27,3642
9085,36085014606,212,22,408,59,5857
9089,36085014700,63,79,162,35,3082
9091,36085015100,195,63,348,67,4357
9093,36085015400,5,0,0,0,2
9095,36085015601,115,15,334,47,5926
9097,36085015602,103,7,125,27,3250
9099,36085015603,117,16,263,46,3950
9101,36085016901,239,9,233,108,2382
9103,36085016902,222,15,43,10,768
9104,36085017005,135,4,136,25,3668
9106,36085017006,325,16,445,83,8156
9107,36085017007,256,111,421,57,2161
9109,36085017008,359,20,371,64,7416
9111,36085017009,117,5,186,27,4147
9113,36085017010,462,161,884,105,7666
9117,36085017300,369,420,423,50,1278
9119,36085017600,159,12,204,39,4398
9121,36085017700,548,21,210,92,4991
9123,36085017900,155,11,188,20,2314
9125,36085018500,16,34,28,0,318
9126,36085018701,99,48,177,101,1315
9128,36085018702,1365,403,672,184,4699
9130,36085018901,401,41,277,150,4421
9132,36085018902,782,191,377,125,3503
9134,36085019600,130,57,189,39,4562
9135,36085019700,47,8,81,21,1753
9138,36085020100,97,109,486,53,2683
9140,36085020700,96,1723,1762,151,1036
9142,36085020801,459,20,480,71,7231
9144,36085020803,169,11,269,62,4807
9146,36085020804,195,7,184,35,4894
9148,36085021300,86,481,985,121,2408
9150,36085021900,14,179,299,30,427
9151,36085022300,42,546,679,68,914
9153,36085022600,176,538,697,60,4632
9156,36085023100,111,849,1041,130,1150
9158,36085023600,7,17,11,2,45
9159,36085023900,154,564,855,105,1317
9161,36085024400,176,34,392,56,7743
9164,36085024700,109,331,542,89,1282
9166,36085024800,85,38,256,43,3446
9168,36085025100,245,42,316,60,5159
9170,36085027301,429,78,247,57,2841
9172,36085027302,559,72,173,96,3032
9174,36085027702,943,143,569,112,4116
9176,36085027703,1272,106,720,174,6571
9177,36085027704,501,53,261,94,3030
9181,36085027900,32,7,57,13,1662
9183,36085029102,89,22,299,60,1861
9185,36085029103,370,55,600,95,6454
9187,36085029104,790,179,837,145,4988
9189,36085030301,470,418,871,191,2886
9191,36085030302,611,968,1592,276,2678
9193,36085031901,75,1811,985,134,257
9195,36085031902,89,2205,938,182,716
9197,36085032300,54,360,313,30,335
9200,36087010101,86,68,288,67,4399
9202,36087010102,53,50,317,42,4245
9204,36087010200,44,45,369,59,4112
9206,36087010501,134,166,603,42,3862
9208,36087010502,284,521,883,185,4663
9210,36087010503,127,178,114,46,1587
9212,36087010601,130,220,1001,80,2457
9214,36087010602,282,1000,2130,210,2789
9216,36087010701,77,481,1139,67,1773
9218,36087010702,23,352,2539,71,718
9220,36087010703,5,228,2320,40,284
9222,36087010801,216,143,185,41,3689
9224,36087010802,356,88,225,51,4942
9226,36087010803,464,130,424,44,4674
9228,36087010804,217,132,276,25,3454
9230,36087010901,294,81,264,60,4095
9232,36087010902,472,76,402,55,2996
9234,36087011000,43,58,77,11,1674
9236,36087011101,730,157,440,112,4627
9238,36087011102,347,1227,431,210,3508
9240,36087011200,506,95,345,102,5338
9242,36087011301,418,2336,682,320,1595
9244,36087011302,513,265,385,82,4003
9246,36087011303,475,105,372,63,4324
9248,36087011401,297,111,188,46,3579
9250,36087011402,785,1134,751,181,5021
9251,36087011403,309,40,236,25,4832
9255,36087011501,281,361,271,104,5912
9257,36087011502,573,1005,701,141,4307
9259,36087011503,113,148,67,45,4776
9260,36087011504,1009,3435,803,238,1473
9264,36087011601,73,47,92,24,2902
9266,36087011602,119,66,177,48,4428
9268,36087011603,165,100,228,76,4667
9270,36087011700,77,93,174,54,2719
9272,36087011800,35,95,49,284,418
9274,36087011900,218,267,1275,114,5283
9277,36087012000,93,85,141,36,3494
9279,36087012101,81,91,114,85,4778
9281,36087012102,19,237,49,53,4640
9283,36087012103,28,32,108,13,4602
9285,36087012104,108,616,298,94,4614
9288,36087012201,99,626,476,115,3658
9289,36087012202,595,3572,651,368,505
9293,36087012300,39,2712,879,313,443
9295,36087012400,649,3224,1611,458,3265
9298,36087012501,226,384,327,84,3648
9300,36087012502,364,769,432,107,3667
9302,36087012600,184,25,168,31,5757
9304,36087012700,105,22,203,33,3795
9306,36087012800,541,37,247,69,5697
9308,36087013001,218,294,193,18,2205
9310,36087013002,489,105,274,65,3927
9312,36087013003,208,46,167,40,1920
9314,36087013100,139,1381,524,259,3778
9316,36087013200,201,531,240,143,2358
9318,36087013300,203,121,303,65,1915
9320,36087013400,768,125,554,158,6862
9323,36103110101,69,23,85,26,3472
9325,36103110102,65,21,98,51,4740
9327,36103110200,69,24,106,39,4902
9329,36103110300,57,56,199,47,4730
9331,36103110401,40,3,37,31,2582
9333,36103110402,38,6,52,21,3067
9335,36103110501,42,9,91,10,2887
9337,36103110502,60,39,76,24,2603
9339,36103110600,95,44,159,48,7260
9341,36103110801,31,4,31,6,1989
9343,36103110803,89,62,153,33,5748
9345,36103110901,49,61,161,32,2381
9347,36103110902,106,825,1054,93,2023
9349,36103111001,54,182,113,45,1612
9351,36103111002,84,660,1820,68,1776
9353,36103111100,257,1316,2258,279,3434
9355,36103111201,114,286,940,58,1827
9357,36103111202,137,61,443,108,3609
9359,36103111300,96,94,141,45,4493
9361,36103111401,62,86,48,21,1192
9363,36103111402,157,62,239,81,4326
9365,36103111503,133,396,302,65,3914
9367,36103111504,44,24,46,19,1282
9369,36103111505,203,1538,551,183,3796
9371,36103111506,173,470,321,90,2085
9373,36103111601,72,14,201,49,3623
9375,36103111602,22,36,93,17,3033
9377,36103111701,161,35,233,74,4809
9379,36103111703,95,36,139,43,2999
9381,36103111704,75,19,84,25,3092
9383,36103111801,345,65,135,36,4599
9385,36103111802,120,26,52,13,2616
9387,36103111803,111,18,75,29,2423
9389,36103111804,71,16,84,11,2115
9391,36103111900,191,48,135,49,5184
9393,36103112001,195,43,186,61,3957
9395,36103112002,139,33,170,40,4641
9397,36103112102,216,54,154,58,3454
9399,36103112103,140,24,118,26,4284
9401,36103112104,292,71,118,58,2905
9403,36103112204,125,14,140,40,3400
9405,36103112206,397,103,205,101,5513
9407,36103112210,484,178,262,129,5609
9409,36103112211,234,105,199,59,4003
9411,36103112212,249,147,59,59,2693
9413,36103112213,486,291,251,103,4226
9415,36103112214,268,206,227,69,4119
9417,36103122300,180,162,367,99,3576
9419,36103122403,42,1255,285,79,810
9421,36103122404,67,44,299,68,3124
9423,36103122405,136,1756,475,127,975
9425,36103122406,14,3797,1046,210,191
9427,36103122501,10,3158,441,147,93
9429,36103122502,21,3660,458,209,141
9431,36103122601,233,142,487,85,4863
9433,36103122602,118,63,297,54,4495
9435,36103122603,115,91,413,76,4998
9437,36103122704,81,408,135,45,1393
9439,36103122705,96,103,232,51,2782
9441,36103122706,186,69,279,58,3598
9443,36103122707,58,43,204,77,2604
9445,36103122801,66,1999,567,219,2638
9447,36103122802,129,111,394,96,3573
9449,36103122901,93,49,404,86,5505
9451,36103122902,95,43,330,61,3926
9453,36103123001,135,108,493,70,5128
9455,36103123002,116,123,507,55,4275
9457,36103123101,50,64,223,40,3251
9459,36103123102,78,86,283,36,3770
9461,36103123201,76,680,362,45,383
9463,36103123202,44,5315,984,372,709
9465,36103123301,123,4494,1032,336,1557
9467,36103123302,6,1290,230,99,38
9469,36103123401,106,152,571,60,3194
9471,36103123402,138,264,801,110,6371
9473,36103123500,94,746,777,136,3848
9475,36103123600,25,24,94,30,3689
9477,36103123701,113,649,2659,159,2324
9479,36103123702,165,117,1309,120,6062
9481,36103123801,63,54,190,31,4007
9483,36103123802,36,23,331,54,3456
9485,36103123900,67,62,466,61,4446
9487,36103124001,47,22,202,42,4252
9489,36103124002,35,18,245,55,3078
9491,36103124101,69,28,324,78,4255
9493,36103124102,50,10,230,54,3390
9495,36103124200,111,42,342,141,5529
