,STATE,COUNTY,GEOCODE,SUMLEV,POP100,HU100,P0010001,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,H0010001,H0010002,H0010003,NAME
303,34,19.0,3401961920,60,23447,8911,23447,23447,1899,21548,20798,17989,588,16,2104,2,99,750,8911,8613,298,Raritan township
304,34,19.0,3401962250,60,16128,6552,16128,16128,1217,14911,14456,13443,213,8,744,0,48,455,6552,6271,281,Readington township
305,34,19.0,3401970980,60,495,255,495,495,10,485,472,463,0,0,8,0,1,13,255,233,22,Stockton borough
306,34,19.0,3401972510,60,5870,2386,5870,5870,332,5538,5340,5019,54,0,232,0,35,198,2386,2185,201,Tewksbury township
307,34,19.0,3401974420,60,6507,1917,6507,6507,543,5964,5790,5026,481,1,258,1,23,174,1917,1840,77,Union township
308,34,19.0,3401978230,60,3005,1209,3005,3005,180,2825,2725,2596,62,0,61,0,6,100,1209,1147,62,West Amwell township
309,34,21.0,3402119780,60,30045,11690,30045,30045,7750,22295,21572,11910,2653,43,6780,11,175,723,11690,11158,532,East Windsor township
310,34,21.0,3402122185,60,37264,15637,37264,37264,4868,32396,31179,17587,11364,52,1938,16,222,1217,15637,13889,1748,Ewing township
311,34,21.0,3402129310,60,92297,37716,92297,92297,18279,74018,71473,55199,11724,67,4121,14,348,2545,37716,36125,1591,Hamilton township
312,34,21.0,3402131620,60,5900,2216,5900,5900,2166,3734,3521,2739,402,6,333,4,37,213,2216,2097,119,Hightstown borough
313,34,21.0,3402133150,60,1918,828,1918,1918,84,1834,1752,1685,32,4,27,1,3,82,828,787,41,Hopewell borough
314,34,21.0,3402133180,60,17491,6748,17491,17491,1039,16452,15834,13108,586,9,2035,7,89,618,6748,6367,381,Hopewell township
315,34,21.0,3402139510,60,33077,13268,33077,33077,3687,29390,28200,18370,3755,27,5883,8,157,1190,13268,12550,718,Lawrence township
316,34,21.0,3402157600,60,2802,1088,2802,2802,88,2714,2604,2466,45,4,83,0,6,110,1088,1028,60,Pennington borough
317,34,21.0,3402160900,60,30681,10380,30681,30681,3014,27667,26141,17446,1742,17,6732,9,195,1526,10380,9373,1007,Princeton
318,34,21.0,3402163850,60,15476,5687,15476,15476,790,14686,14206,9336,469,21,4307,0,73,480,5687,5479,208,Robbinsville township
319,34,21.0,3402174000,60,90871,34322,90871,90871,40905,49966,48096,8510,38386,144,592,24,440,1870,34322,30139,4183,Trenton city
320,34,21.0,3402180240,60,29518,10862,29518,29518,1507,28011,27108,10224,1206,33,15499,12,134,903,10862,10369,493,West Windsor township
321,34,23.0,3402310750,60,25326,8809,25326,25326,9340,15986,15430,5586,3820,43,5756,6,219,556,8809,8387,422,Carteret borough
322,34,23.0,3402315550,60,3842,1388,3842,3842,183,3659,3543,2612,108,0,803,0,20,116,1388,1323,65,Cranbury township
323,34,23.0,3402318490,60,7637,2727,7637,7637,2820,4817,4587,3390,669,2,430,4,92,230,2727,2620,107,Dunellen borough
324,34,23.0,3402319000,60,49715,18088,49715,49715,4758,44957,43548,27185,2113,41,13894,7,308,1409,18088,17302,786,East Brunswick township
325,34,23.0,3402320230,60,107588,38493,107588,107588,10771,96817,94630,28304,7764,219,57687,27,629,2187,38493,36852,1641,Edison township
326,34,23.0,3402330840,60,2455,1091,2455,2455,282,2173,2081,1846,99,1,119,4,12,92,1091,1052,39,Helmetta borough
327,34,23.0,3402331470,60,15072,6669,15072,15072,2251,12821,12302,8212,1258,12,2643,5,172,519,6669,6320,349,Highland Park borough
328,34,23.0,3402334890,60,5783,2228,5783,5783,1843,3940,3755,3043,401,9,267,1,34,185,2228,2115,113,Jamesburg borough
329,34,23.0,3402345690,60,15049,6053,15049,15049,1510,13539,12830,9259,645,16,2825,2,83,709,6053,5822,231,Metuchen borough
330,34,23.0,3402345900,60,14636,5472,14636,14636,3751,10885,10471,8331,902,14,1159,0,65,414,5472,5302,170,Middlesex borough
331,34,23.0,3402346620,60,7037,2707,7037,7037,810,6227,6013,5555,178,5,246,0,29,214,2707,2613,94,Milltown borough
332,34,23.0,3402347280,60,48594,21504,48594,48594,2746,45848,44992,30185,1655,42,12892,4,214,856,21504,20289,1215,Monroe township
333,34,23.0,3402351210,60,55266,17509,55266,55266,31376,23890,23136,10322,6278,34,5722,30,750,754,17509,15387,2122,New Brunswick city
334,34,23.0,3402352560,60,43905,15585,43905,43905,10676,33229,32086,12614,7737,75,11212,1,447,1143,15585,15025,560,North Brunswick township
335,34,23.0,3402354705,60,66876,26067,66876,66876,9276,57600,55695,40394,4671,71,10119,17,423,1905,26067,25059,1008,Old Bridge township
336,34,23.0,3402358200,60,55436,17855,55436,55436,46149,9287,8747,4153,3483,38,610,12,451,540,17855,17136,719,Perth Amboy city
337,34,23.0,3402359010,60,60804,18904,60804,60804,8276,52528,50980,14251,11771,130,23973,21,834,1548,18904,18071,833,Piscataway township
338,34,23.0,3402359280,60,24084,10281,24084,24084,1449,22635,22029,6696,1579,49,13578,7,120,606,10281,9720,561,Plainsboro township
339,34,23.0,3402365790,60,45345,17695,45345,45345,7868,37477,36187,22366,5743,66,7611,5,396,1290,17695,16910,785,Sayreville borough
340,34,23.0,3402368550,60,9411,3906,9411,9411,2093,7318,7006,5948,529,8,470,1,50,312,3906,3740,166,South Amboy city
341,34,23.0,3402368790,60,47043,16647,47043,47043,3510,43533,42393,16098,3405,85,22604,7,194,1140,16647,16014,633,South Brunswick township
342,34,23.0,3402369390,60,24338,8432,24338,24338,4555,19783,19008,11588,2496,51,4579,5,289,775,8432,8217,215,South Plainfield borough
343,34,23.0,3402369420,60,16118,5977,16118,16118,4198,11920,11075,8804,1000,4,826,2,439,845,5977,5694,283,South River borough
344,34,23.0,3402369810,60,8163,3297,8163,8163,917,7246,6968,6144,272,3,523,0,26,278,3297,3196,101,Spotswood borough
345,34,23.0,3402382000,60,103639,38137,103639,103639,22279,81360,78786,40272,10143,165,27425,24,757,2574,38137,36381,1756,Woodbridge township
346,34,25.0,3402500000,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,County subdivisions not defined
347,34,25.0,3402500070,60,19329,7967,19329,19329,2642,16687,15955,12820,1883,25,1116,3,108,732,7967,7697,270,Aberdeen township
348,34,25.0,3402500730,60,472,369,472,472,19,453,442,435,4,0,3,0,0,11,369,199,170,Allenhurst borough
349,34,25.0,3402500760,60,1734,724,1734,1734,92,1642,1582,1477,64,3,28,2,8,60,724,694,30,Allentown borough
350,34,25.0,3402501960,60,15188,8274,15188,15188,4079,11109,10602,5284,5059,14,162,4,79,507,8274,7087,1187,Asbury Park city
351,34,25.0,3402502110,60,4414,2092,4414,4414,363,4051,3885,3748,54,0,78,1,4,166,2092,1949,143,Atlantic Highlands borough
352,34,25.0,3402502440,60,1933,1334,1933,1933,141,1792,1747,1702,22,1,20,0,2,45,1334,902,432,Avon-by-the-Sea borough
353,34,25.0,3402504930,60,5907,4066,5907,5907,963,4944,4815,4605,100,5,71,0,34,129,4066,2867,1199,Belmar borough
354,34,25.0,3402506970,60,4282,3221,4282,4282,880,3402,3280,3119,82,7,57,0,15,122,3221,2157,1064,Bradley Beach borough
355,34,25.0,3402507750,60,4982,2176,4982,4982,226,4756,4628,4500,69,3,34,2,20,128,2176,1949,227,Brielle borough
356,34,25.0,3402514560,60,9957,3451,9957,9957,614,9343,9112,8469,105,0,495,1,42,231,3451,3307,144,Colts Neck township
357,34,25.0,3402516660,60,900,925,900,900,120,780,757,731,6,0,6,0,14,23,925,347,578,Deal borough
358,34,25.0,3402519840,60,13597,6182,13597,13597,2005,11592,10768,7572,1644,19,1316,2,215,824,6182,5842,340,Eatontown borough
359,34,25.0,3402521570,60,2346,820,2346,2346,368,1978,1913,1630,66,0,207,0,10,65,820,789,31,Englishtown borough
360,34,25.0,3402522440,60,6269,2074,6269,6269,241,6028,5839,5664,66,6,92,0,11,189,2074,1994,80,Fair Haven borough
361,34,25.0,3402522950,60,1504,630,1504,1504,167,1337,1270,1148,80,0,40,1,1,67,630,616,14,Farmingdale borough
362,34,25.0,3402525200,60,12538,4394,12538,12538,6649,5889,5597,4060,1110,10,330,3,84,292,4394,4143,251,Freehold borough
363,34,25.0,3402525230,60,35369,13500,35369,35369,3636,31733,30665,26399,1506,28,2585,4,143,1068,13500,12897,603,Freehold township
364,34,25.0,3402530690,60,20125,7492,20125,20125,2292,17833,17287,16173,330,16,682,9,77,546,7492,7179,313,Hazlet township
365,34,25.0,3402531500,60,4621,2931,4621,4621,343,4278,4097,3928,80,3,55,0,31,181,2931,2425,506,Highlands borough
366,34,25.0,3402532640,60,17400,6038,17400,17400,989,16411,15814,11994,189,5,3555,0,71,597,6038,5787,251,Holmdel township
367,34,25.0,3402533300,60,53537,19694,53537,53537,6359,47178,45437,40545,1958,39,2621,10,264,1741,19694,18906,788,Howell township
368,34,25.0,3402534200,60,828,400,828,828,19,809,783,768,1,1,4,0,9,26,400,362,38,Interlaken borough
369,34,25.0,3402536480,60,9755,4361,9755,9755,1932,7823,7368,6136,921,13,265,4,29,455,4361,3808,553,Keansburg borough
370,34,25.0,3402536810,60,7204,3427,7204,7204,1572,5632,5397,4754,387,5,226,1,24,235,3427,3202,225,Keyport borough
371,34,25.0,3402537560,60,1697,1081,1697,1697,336,1361,1314,1199,73,0,33,0,9,47,1081,778,303,Lake Como borough
372,34,25.0,3402540770,60,6131,2323,6131,6131,261,5870,5681,5504,25,1,138,0,13,189,2323,2196,127,Little Silver borough
373,34,25.0,3402541010,60,224,154,224,224,8,216,213,206,0,0,6,0,1,3,154,94,60,Loch Arbour village
374,34,25.0,3402541310,60,31667,14944,31667,31667,10332,21335,18469,13133,3177,23,588,6,1542,2866,14944,12391,2553,Long Branch city
375,34,25.0,3402542990,60,40905,14850,40905,40905,3188,37717,36779,32140,876,13,3561,5,184,938,14850,14325,525,Manalapan township
376,34,25.0,3402543050,60,5938,3412,5938,5938,417,5521,5398,5335,10,1,48,3,1,123,3412,2462,950,Manasquan borough
377,34,25.0,3402544070,60,41502,14215,41502,41502,2323,39179,38362,28433,728,37,9020,4,140,817,14215,13774,441,Marlboro township
378,34,25.0,3402544520,60,9565,4010,9565,9565,1431,8134,7760,6359,725,10,594,0,72,374,4010,3849,161,Matawan borough
379,34,25.0,3402545990,60,67106,25859,67106,67106,5112,61994,60114,57142,823,43,1867,7,232,1880,25859,24710,1149,Middletown township
380,34,25.0,3402546560,60,10376,3428,10376,10376,844,9532,9209,8111,415,14,627,0,42,323,3428,3324,104,Millstone township
381,34,25.0,3402547130,60,3174,2006,3174,3174,122,3052,2978,2908,9,5,36,0,20,74,2006,1452,554,Monmouth Beach borough
382,34,25.0,3402549890,60,28061,13278,28061,28061,4052,24009,22917,12558,9419,32,770,4,134,1092,13278,11466,1812,Neptune township
383,34,25.0,3402549920,60,4626,2251,4626,4626,644,3982,3781,3041,627,8,92,0,13,201,2251,2109,142,Neptune City borough
384,34,25.0,3402554270,60,27672,12257,27672,27672,3007,24665,23719,19270,2507,23,1636,5,278,946,12257,11249,1008,Ocean township
385,34,25.0,3402554570,60,6150,2469,6150,6150,611,5539,5366,5155,85,0,70,1,55,173,2469,2346,123,Oceanport borough
386,34,25.0,3402562430,60,12936,5863,12936,12936,4890,8046,7710,6458,966,4,231,1,50,336,5863,5423,440,Red Bank borough
387,34,25.0,3402564410,60,808,331,808,808,103,705,673,630,23,1,12,0,7,32,331,307,24,Roosevelt borough
388,34,25.0,3402565130,60,7343,2624,7343,7343,308,7035,6799,6635,21,2,106,0,35,236,2624,2398,226,Rumson borough
389,34,25.0,3402566240,60,1449,1200,1449,1449,78,1371,1327,1271,13,0,34,0,9,44,1200,793,407,Sea Bright borough
390,34,25.0,3402566330,60,1866,1305,1866,1866,56,1810,1791,1771,9,2,4,1,4,19,1305,786,519,Sea Girt borough
391,34,25.0,3402567350,60,4184,1509,4184,4184,165,4019,3891,3700,61,4,97,1,28,128,1509,1456,53,Shrewsbury borough
392,34,25.0,3402567365,60,1076,544,1076,1076,217,859,798,557,148,2,88,0,3,61,544,505,39,Shrewsbury township
393,34,25.0,3402570110,60,2789,2107,2789,2789,86,2703,2650,2591,11,1,36,0,11,53,2107,1225,882,Spring Lake borough
394,34,25.0,3402570140,60,4890,2998,4890,4890,221,4669,4553,4463,23,4,54,0,9,116,2998,2428,570,Spring Lake Heights borough
395,34,25.0,3402573020,60,19181,8972,19181,19181,1694,17487,16846,14085,1610,16,1041,0,94,641,8972,8500,472,Tinton Falls borough
396,34,25.0,3402574540,60,5723,2183,5723,5723,726,4997,4776,4499,111,10,125,0,31,221,2183,2036,147,Union Beach borough
397,34,25.0,3402574900,60,7273,2604,7273,7273,454,6819,6612,5950,161,5,460,1,35,207,2604,2471,133,Upper Freehold township
398,34,25.0,3402576460,60,26525,10838,26525,26525,1559,24966,24243,23242,461,13,443,11,73,723,10838,10121,717,Wall township
399,34,25.0,3402579310,60,8587,2755,8587,8587,774,7813,7387,6818,275,5,143,0,146,426,2755,2551,204,West Long Branch borough
400,34,27.0,3402706610,60,8815,3555,8815,8815,1409,7406,7044,5600,444,6,953,1,40,362,3555,3412,143,Boonton town
401,34,27.0,3402706640,60,4380,1583,4380,4380,275,4105,3961,3626,47,2,275,0,11,144,1583,1504,79,Boonton township
402,34,27.0,3402709040,60,8047,3403,8047,8047,1409,6638,6414,5987,123,5,284,0,15,224,3403,3258,145,Butler borough
403,34,27.0,3402712100,60,9212,3224,9212,9212,675,8537,8147,7159,89,0,847,0,52,390,3224,3057,167,Chatham borough
404,34,27.0,3402712130,60,10983,4155,10983,10983,514,10469,10078,8549,81,4,1387,0,57,391,4155,3963,192,Chatham township
405,34,27.0,3402712580,60,1681,660,1681,1681,281,1400,1343,1276,5,1,60,0,1,57,660,633,27,Chester borough
406,34,27.0,3402712610,60,7713,2736,7713,7713,539,7174,6878,6377,90,3,381,1,26,296,2736,2575,161,Chester township
407,34,27.0,3402717650,60,17107,6834,17107,17107,1280,15827,15221,13485,317,27,1351,0,41,606,6834,6442,392,Denville township
408,34,27.0,3402718070,60,18460,5972,18460,18460,14209,4251,4059,2726,783,27,423,0,100,192,5972,5752,220,Dover town
409,34,27.0,3402719210,60,11105,4040,11105,11105,876,10229,10050,8450,141,4,1425,0,30,179,4040,3935,105,East Hanover township
410,34,27.0,3402723910,60,12585,4768,12585,12585,929,11656,11264,9410,725,5,1075,8,41,392,4768,4468,300,Florham Park borough
411,34,27.0,3402729550,60,14677,5928,14677,14677,1046,13631,13208,10880,325,10,1948,5,40,423,5928,5694,234,Hanover township
412,34,27.0,3402729700,60,3871,1569,3871,3871,179,3692,3537,3305,41,1,180,0,10,155,1569,1419,150,Harding township
413,34,27.0,3402734980,60,20538,8566,20538,20538,1998,18540,17974,16605,356,18,860,7,128,566,8566,7840,726,Jefferson township
414,34,27.0,3402737110,60,9966,3571,9966,9966,728,9238,8939,8192,91,6,610,0,40,299,3571,3405,166,Kinnelon borough
415,34,27.0,3402740290,60,10915,4181,10915,10915,1469,9446,9160,8040,332,7,719,2,60,286,4181,4063,118,Lincoln Park borough
416,34,27.0,3402741362,60,8629,3240,8629,8629,912,7717,7418,6576,73,6,693,4,66,299,3240,3118,122,Long Hill township
417,34,27.0,3402742510,60,16937,5989,16937,16937,2004,14933,14309,12482,463,11,1262,7,84,624,5989,5705,284,Madison borough
418,34,27.0,3402745330,60,4981,1867,4981,4981,293,4688,4542,4321,29,2,161,0,29,146,1867,1762,105,Mendham borough
419,34,27.0,3402745360,60,6016,2105,6016,6016,330,5686,5410,4929,93,1,347,0,40,276,2105,1986,119,Mendham township
420,34,27.0,3402746860,60,4015,1523,4015,4015,1283,2732,2612,2178,191,3,210,1,29,120,1523,1477,46,Mine Hill township
421,34,27.0,3402747670,60,22450,8206,22450,22450,1578,20872,20264,15009,319,18,4811,6,101,608,8206,7901,305,Montville township
422,34,27.0,3402748090,60,22974,8993,22974,22974,2378,20596,19775,17253,1019,9,1368,9,117,821,8993,8587,406,Morris township
423,34,27.0,3402748210,60,6153,2527,6153,6153,590,5563,5396,4675,219,0,487,0,15,167,2527,2432,95,Morris Plains borough
424,34,27.0,3402748300,60,20180,9213,20180,20180,7367,12813,12287,9198,1961,28,961,11,128,526,9213,8482,731,Morristown town
425,34,27.0,3402748480,60,4472,1429,4472,4472,247,4225,4016,3285,19,4,694,1,13,209,1429,1376,53,Mountain Lakes borough
426,34,27.0,3402748690,60,5909,2915,5909,5909,719,5190,5037,4478,197,3,334,0,25,153,2915,2651,264,Mount Arlington borough
427,34,27.0,3402749080,60,28886,11597,28886,28886,4460,24426,23387,18399,1807,12,3025,3,141,1039,11597,11079,518,Mount Olive township
428,34,27.0,3402750130,60,3375,1490,3375,3375,817,2558,2454,2162,151,12,118,0,11,104,1490,1434,56,Netcong borough
429,34,27.0,3402756460,60,56162,22146,56162,56162,5631,50531,48965,24960,1911,77,21694,6,317,1566,22146,21346,800,Parsippany-Troy Hills township
430,34,27.0,3402758110,60,15571,6688,15571,15571,1224,14347,14002,13461,98,8,395,3,37,345,6688,6379,309,Pequannock township
431,34,27.0,3402761890,60,26504,9676,26504,26504,3791,22713,21808,17750,740,15,3185,1,117,905,9676,9354,322,Randolph township
432,34,27.0,3402763300,60,4107,2009,4107,4107,411,3696,3586,3269,88,0,219,1,9,110,2009,1929,80,Riverdale borough
433,34,27.0,3402764050,60,6598,2645,6598,6598,1355,5243,5054,4273,187,7,553,1,33,189,2645,2561,84,Rockaway borough
434,34,27.0,3402764080,60,25341,10140,25341,25341,3995,21346,20556,17804,731,10,1918,10,83,790,10140,9643,497,Rockaway township
435,34,27.0,3402764980,60,22950,8682,22950,22950,3340,19610,18923,16865,647,8,1292,2,109,687,8682,8356,326,Roxbury township
436,34,27.0,3402775890,60,1582,584,1582,1582,1185,397,374,177,142,4,41,0,10,23,584,571,13,Victory Gardens borough
437,34,27.0,3402777240,60,18197,6577,18197,18197,1359,16838,16339,15209,286,2,760,2,80,499,6577,6343,234,Washington township
438,34,27.0,3402780390,60,7241,2736,7241,7241,3576,3665,3473,2795,225,7,394,1,51,192,2736,2604,132,Wharton borough
439,34,29.0,3402900000,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,County subdivisions not defined
440,34,29.0,3402903050,60,24296,10724,24296,24296,2460,21836,21009,19461,987,20,471,4,66,827,10724,9758,966,Barnegat township
441,34,29.0,3402903130,60,640,1257,640,640,21,619,605,601,0,0,1,1,2,14,1257,321,936,Barnegat Light borough
442,34,29.0,3402903520,60,930,1024,930,930,27,903,886,865,5,2,11,0,3,17,1024,434,590,Bay Head borough
443,34,29.0,3402903940,60,1027,2600,1027,1027,102,925,909,906,2,0,0,0,1,16,2600,485,2115,Beach Haven borough
444,34,29.0,3402904180,60,10859,3860,10859,10859,1290,9569,9192,8765,239,7,147,2,32,377,3860,3719,141,Beachwood borough
445,34,29.0,3402905305,60,43754,24629,43754,43754,3680,40074,38945,37056,1079,34,637,11,128,1129,24629,21040,3589,Berkeley township
446,34,29.0,3402907420,60,73620,33863,73620,73620,8218,65402,63096,59338,2071,64,1347,10,266,2306,33863,30119,3744,Brick township
447,34,29.0,3402918670,60,1722,797,1722,1722,116,1606,1550,1519,8,12,10,0,1,56,797,676,121,Eagleswood township
448,34,29.0,3402930390,60,391,1178,391,391,6,385,383,381,0,0,2,0,0,2,1178,198,980,Harvey Cedars borough
449,34,29.0,3402934530,60,1650,841,1650,1650,55,1595,1525,1487,8,3,14,1,12,70,841,722,119,Island Heights borough
450,34,29.0,3402934680,60,58544,21626,58544,58544,7543,51001,49160,44395,2769,42,1558,13,383,1841,21626,20470,1156,Jackson township
451,34,29.0,3402937380,60,28655,12483,28655,28655,2000,26655,25770,25091,223,22,334,5,95,885,12483,11086,1397,Lacey township
452,34,29.0,3402937770,60,2636,979,2636,2636,505,2131,2005,1680,236,2,76,0,11,126,979,908,71,Lakehurst borough
453,34,29.0,3402938550,60,135158,34726,135158,135158,15768,119390,117531,111388,3290,91,699,7,2056,1859,34726,31850,2876,Lakewood township
454,34,29.0,3402939390,60,1787,3078,1787,1787,60,1727,1676,1657,8,2,7,0,2,51,3078,924,2154,Lavallette borough
455,34,29.0,3402940560,60,20784,10812,20784,20784,1541,19243,18541,17859,367,24,225,11,55,702,10812,8715,2097,Little Egg Harbor township
456,34,29.0,3402941250,60,3153,8832,3153,3153,102,3051,2994,2953,2,0,29,0,10,57,8832,1593,7239,Long Beach township
457,34,29.0,3402943140,60,45115,26764,45115,45115,3503,41612,40483,37442,1845,50,1017,6,123,1129,26764,24287,2477,Manchester township
458,34,29.0,3402943380,60,331,498,331,331,15,316,312,305,1,0,4,2,0,4,498,158,340,Mantoloking borough
459,34,29.0,3402954300,60,8835,4715,8835,8835,407,8428,8185,8004,72,14,71,2,22,243,4715,3979,736,Ocean township
460,34,29.0,3402954450,60,1932,1153,1932,1932,156,1776,1682,1623,46,0,5,0,8,94,1153,851,302,Ocean Gate borough
461,34,29.0,3402958590,60,2139,931,2139,2139,133,2006,1930,1876,17,0,29,0,8,76,931,840,91,Pine Beach borough
462,34,29.0,3402959790,60,8072,3139,8072,8072,677,7395,7037,6832,107,10,58,2,28,358,3139,2996,143,Plumsted township
463,34,29.0,3402959880,60,18941,8485,18941,18941,1327,17614,17171,16892,58,20,154,11,36,443,8485,7506,979,Point Pleasant borough
464,34,29.0,3402959910,60,4766,3397,4766,4766,475,4291,4182,4084,28,1,57,1,11,109,3397,2045,1352,Point Pleasant Beach borough
465,34,29.0,3402966450,60,2440,2870,2440,2440,566,1874,1760,1573,136,11,36,0,4,114,2870,1148,1722,Seaside Heights borough
466,34,29.0,3402966480,60,1436,2586,1436,1436,55,1381,1352,1332,4,1,9,3,3,29,2586,772,1814,Seaside Park borough
467,34,29.0,3402967110,60,1098,1938,1098,1098,72,1026,1006,988,1,1,11,0,5,20,1938,549,1389,Ship Bottom borough
468,34,29.0,3402969510,60,3643,1141,3643,3643,1040,2603,2406,1778,528,8,75,0,17,197,1141,1081,60,South Toms River borough
469,34,29.0,3402970320,60,28617,14399,28617,28617,2468,26149,25346,24542,316,12,420,5,51,803,14399,11073,3326,Stafford township
470,34,29.0,3402971640,60,1243,2468,1243,1243,44,1199,1183,1169,1,0,8,0,5,16,2468,644,1824,Surf City borough
471,34,29.0,3402973125,60,95438,44526,95438,95438,11593,83845,81127,73671,3155,65,3780,11,445,2718,44526,36291,8235,Toms River township
472,34,29.0,3402974210,60,3577,2110,3577,3577,304,3273,3160,3065,40,5,37,3,10,113,2110,1574,536,Tuckerton borough
473,34,31.0,3403106340,60,7777,3267,7777,7777,1186,6591,6355,5914,114,9,273,0,45,236,3267,3112,155,Bloomingdale borough
474,34,31.0,3403113690,60,90296,33325,90296,90296,36159,54137,52273,39250,3899,89,8414,14,607,1864,33325,31968,1357,Clifton city
475,34,31.0,3403129070,60,9052,3117,9052,9052,4476,4576,4390,2594,1063,9,631,0,93,186,3117,3017,100,Haledon borough
476,34,31.0,3403130570,60,19637,7946,19637,19637,4778,14859,14372,13129,591,12,532,2,106,487,7946,7624,322,Hawthorne borough
477,34,31.0,3403140620,60,13360,4947,13360,13360,2264,11096,10747,9116,834,4,723,2,68,349,4947,4721,226,Little Falls township
478,34,31.0,3403153040,60,8927,3141,8927,8927,1129,7798,7596,6926,290,9,349,1,21,202,3141,3054,87,North Haledon borough
479,34,31.0,3403156550,60,70537,21513,70537,70537,51584,18953,18213,10818,4005,111,2599,8,672,740,21513,20595,918,Passaic city
480,34,31.0,3403157000,60,159732,52885,159732,159732,98863,60869,58644,12523,36667,186,7991,17,1260,2225,52885,50326,2559,Paterson city
481,34,31.0,3403160090,60,11127,4349,11127,11127,2174,8953,8620,7784,170,9,594,1,62,333,4349,4200,149,Pompton Lakes borough
482,34,31.0,3403161170,60,6372,2017,6372,6372,3752,2620,2529,1153,1023,7,294,0,52,91,2017,1932,85,Prospect Park borough
483,34,31.0,3403163150,60,11735,4364,11735,11735,1084,10651,10220,9700,167,109,196,1,47,431,4364,4180,184,Ringwood borough
484,34,31.0,3403173140,60,11065,4026,11065,11065,2408,8657,8431,7297,247,0,838,1,48,226,4026,3899,127,Totowa borough
485,34,31.0,3403176730,60,11317,4597,11317,11317,1659,9658,9308,8371,305,27,543,0,62,350,4597,4392,205,Wanaque borough
486,34,31.0,3403177840,60,54838,19808,54838,54838,6439,48399,47047,39997,1639,26,5167,0,218,1352,19808,19165,643,Wayne township
487,34,31.0,3403179460,60,24862,10570,24862,24862,2259,22603,21770,20895,320,73,378,4,100,833,10570,9638,932,West Milford township
488,34,31.0,3403182423,60,13484,5495,13484,13484,3816,9668,9349,8075,525,8,687,1,53,319,5495,5252,243,Woodland Park borough
504,34,35.0,3403504450,60,8272,4483,8272,8272,804,7468,7231,6160,153,7,882,0,29,237,4483,4222,261,Bedminster township
505,34,35.0,3403505560,60,27830,10665,27830,27830,1595,26235,25305,18040,447,7,6708,6,97,930,10665,10197,468,Bernards township
506,34,35.0,3403505590,60,7893,2953,7893,7893,1272,6621,6351,5927,49,3,343,0,29,270,2953,2756,197,Bernardsville borough
507,34,35.0,3403506790,60,11988,4389,11988,11988,6374,5614,5327,3642,976,15,483,4,207,287,4389,4181,208,Bound Brook borough
508,34,35.0,3403507180,60,14940,5843,14940,14940,1116,13824,13333,11221,438,7,1609,0,58,491,5843,5660,183,Branchburg township
509,34,35.0,3403507720,60,45977,16739,45977,45977,4517,41460,40166,27547,1268,42,11080,9,220,1294,16739,16044,695,Bridgewater township
510,34,35.0,3403522890,60,924,418,924,924,107,817,798,745,8,0,42,0,3,19,418,372,46,Far Hills borough
511,34,35.0,3403524900,60,68364,27335,68364,68364,11938,56426,54362,21405,16531,95,15835,13,483,2064,27335,25860,1475,Franklin township
512,34,35.0,3403527510,60,7281,2510,7281,7281,843,6438,6229,4134,313,5,1743,0,34,209,2510,2436,74,Green Brook township
513,34,35.0,3403531890,60,43276,15955,43276,43276,4067,39209,37806,25625,2040,30,9889,9,213,1403,15955,15296,659,Hillsborough township
514,34,35.0,3403543620,60,10953,4290,10953,10953,3464,7489,7173,6255,514,14,337,7,46,316,4290,4092,198,Manville borough
515,34,35.0,3403546590,60,448,168,448,448,34,414,397,380,7,1,9,0,0,17,168,153,15,Millstone borough
516,34,35.0,3403547580,60,23690,8390,23690,23690,1314,22376,21567,11391,721,15,9352,5,83,809,8390,8003,387,Montgomery township
517,34,35.0,3403553280,60,22808,8055,22808,22808,11548,11260,10699,4998,4390,17,1064,8,222,561,8055,7715,340,North Plainfield borough
518,34,35.0,3403557300,60,2558,937,2558,2558,319,2239,2178,2061,60,0,50,0,7,61,937,887,50,Peapack and Gladstone borough
519,34,35.0,3403561980,60,7835,3167,7835,7835,1672,6163,5957,4120,247,6,1558,1,25,206,3167,2993,174,Raritan borough
520,34,35.0,3403564320,60,743,298,743,743,70,673,648,604,3,1,36,0,4,25,298,278,20,Rocky Hill borough
521,34,35.0,3403568460,60,12346,5387,12346,12346,3113,9233,8805,6073,1201,22,1433,2,74,428,5387,5050,337,Somerville borough
522,34,35.0,3403568730,60,4863,1941,4863,4863,1537,3326,3178,2212,528,7,395,1,35,148,1941,1854,87,South Bound Brook borough
523,34,35.0,3403576940,60,15923,5614,15923,15923,1156,14767,14200,10569,277,6,3249,4,95,567,5614,5374,240,Warren township
524,34,35.0,3403577600,60,6449,2285,6449,6449,519,5930,5669,4302,309,6,1001,0,51,261,2285,2175,110,Watchung borough
525,34,37.0,3403701330,60,595,277,595,595,59,536,509,484,17,1,5,1,1,27,277,254,23,Andover borough
526,34,37.0,3403701360,60,5996,2219,5996,5996,530,5466,5272,4827,187,10,211,0,37,194,2219,2102,117,Andover township
