,stco,geoid,name,2000,2010
399,34035,3403546590,"Millstone borough, Somerset County, New Jersey",4,5
400,34035,3403547580,"Montgomery township, Somerset County, New Jersey",327,267
401,34035,3403553280,"North Plainfield borough, Somerset County, New Jersey",191,400
402,34035,3403557300,"Peapack and Gladstone borough, Somerset County, New Jersey",31,62
403,34035,3403561980,"Raritan borough, Somerset County, New Jersey",88,174
404,34035,3403564320,"Rocky Hill borough, Somerset County, New Jersey",11,12
405,34035,3403568460,"Somerville borough, Somerset County, New Jersey",139,360
406,34035,3403568730,"South Bound Brook borough, Somerset County, New Jersey",44,132
407,34035,3403576940,"Warren township, Somerset County, New Jersey",89,199
408,34035,3403577600,"Watchung borough, Somerset County, New Jersey",57,120
409,34037,3403701330,"Andover borough, Sussex County, New Jersey",12,22
410,34037,3403701360,"Andover township, Sussex County, New Jersey",79,111
411,34037,3403707300,"Branchville borough, Sussex County, New Jersey",23,22
412,34037,3403709160,"Byram township, Sussex County, New Jersey",245,281
413,34037,3403724810,"Frankford township, Sussex County, New Jersey",456,474
414,34037,3403724930,"Franklin borough, Sussex County, New Jersey",99,200
415,34037,3403725140,"Fredon township, Sussex County, New Jersey",37,82
416,34037,3403727420,"Green township, Sussex County, New Jersey",23,70
417,34037,3403729220,"Hamburg borough, Sussex County, New Jersey",60,112
418,34037,3403729490,"Hampton township, Sussex County, New Jersey",169,179
419,34037,3403729850,"Hardyston township, Sussex County, New Jersey",371,528
420,34037,3403732910,"Hopatcong borough, Sussex County, New Jersey",534,643
421,34037,3403737440,"Lafayette township, Sussex County, New Jersey",28,44
422,34037,3403747430,"Montague township, Sussex County, New Jersey",302,267
423,34037,3403751930,"Newton town, Sussex County, New Jersey",167,309
424,34037,3403754660,"Ogdensburg borough, Sussex County, New Jersey",22,41
425,34037,3403765700,"Sandyston township, Sussex County, New Jersey",214,200
426,34037,3403769690,"Sparta township, Sussex County, New Jersey",365,555
427,34037,3403770380,"Stanhope borough, Sussex County, New Jersey",35,76
428,34037,3403770890,"Stillwater township, Sussex County, New Jersey",536,377
429,34037,3403771670,"Sussex borough, Sussex County, New Jersey",58,106
430,34037,3403775740,"Vernon township, Sussex County, New Jersey",1626,2336
431,34037,3403776640,"Walpack township, Sussex County, New Jersey",14,7
432,34037,3403776790,"Wantage township, Sussex County, New Jersey",222,263
433,34039,3403905320,"Berkeley Heights township, Union County, New Jersey",83,126
434,34039,3403913150,"Clark township, Union County, New Jersey",72,189
435,34039,3403915640,"Cranford township, Union County, New Jersey",163,233
436,34039,3403921000,"Elizabeth city, Union County, New Jersey",2356,3920
437,34039,3403922860,"Fanwood borough, Union County, New Jersey",41,59
438,34039,3403925800,"Garwood borough, Union County, New Jersey",51,92
439,34039,3403931980,"Hillside township, Union County, New Jersey",227,424
440,34039,3403936690,"Kenilworth borough, Union County, New Jersey",72,83
441,34039,3403940350,"Linden city, Union County, New Jersey",515,963
442,34039,3403948510,"Mountainside borough, Union County, New Jersey",44,90
443,34039,3403951810,"New Providence borough, Union County, New Jersey",81,129
444,34039,3403959190,"Plainfield city, Union County, New Jersey",1043,1441
445,34039,3403961530,"Rahway city, Union County, New Jersey",353,767
446,34039,3403964620,"Roselle borough, Union County, New Jersey",350,532
447,34039,3403964650,"Roselle Park borough, Union County, New Jersey",121,229
448,34039,3403966060,"Scotch Plains township, Union County, New Jersey",130,301
449,34039,3403970020,"Springfield township, Union County, New Jersey",203,225
450,34039,3403971430,"Summit city, Union County, New Jersey",249,482
451,34039,3403974480,"Union township, Union County, New Jersey",467,694
452,34039,3403979040,"Westfield town, Union County, New Jersey",197,384
453,34039,3403981650,"Winfield township, Union County, New Jersey",3,8
454,34041,3404100670,"Allamuchy township, Warren County, New Jersey",82,143
455,34041,3404101030,"Alpha borough, Warren County, New Jersey",45,68
456,34041,3404104990,"Belvidere town, Warren County, New Jersey",77,86
457,34041,3404106160,"Blairstown township, Warren County, New Jersey",96,148
458,34041,3404124960,"Franklin township, Warren County, New Jersey",47,97
459,34041,3404125320,"Frelinghuysen township, Warren County, New Jersey",33,66
460,34041,3404128260,"Greenwich township, Warren County, New Jersey",56,62
461,34041,3404128710,"Hackettstown town, Warren County, New Jersey",213,180
462,34041,3404129820,"Hardwick township, Warren County, New Jersey",28,46
463,34041,3404130090,"Harmony township, Warren County, New Jersey",66,92
464,34041,3404133060,"Hope township, Warren County, New Jersey",50,68
465,34041,3404133930,"Independence township, Warren County, New Jersey",64,91
466,34041,3404137320,"Knowlton township, Warren County, New Jersey",107,115
467,34041,3404140110,"Liberty township, Warren County, New Jersey",108,104
468,34041,3404141490,"Lopatcong township, Warren County, New Jersey",286,284
469,34041,3404143320,"Mansfield township, Warren County, New Jersey",81,344
470,34041,3404155530,"Oxford township, Warren County, New Jersey",52,83
471,34041,3404158350,"Phillipsburg town, Warren County, New Jersey",607,682
472,34041,3404159820,"Pohatcong township, Warren County, New Jersey",70,110
473,34041,3404177270,"Washington borough, Warren County, New Jersey",152,274
474,34041,3404177300,"Washington township, Warren County, New Jersey",75,113
475,34041,3404180570,"White township, Warren County, New Jersey",102,189
476,36005,3600508510,"Bronx borough, Bronx County, New York",27447,28447
477,36027,3602701693,"Amenia town, Dutchess County, New York",189,304
478,36027,3602705100,"Beacon city, Dutchess County, New York",315,368
479,36027,3602705452,"Beekman town, Dutchess County, New York",429,546
480,36027,3602716408,"Clinton town, Dutchess County, New York",232,313
481,36027,3602720819,"Dover town, Dutchess County, New York",232,378
482,36027,3602721996,"East Fishkill town, Dutchess County, New York",262,527
483,36027,3602725978,"Fishkill town, Dutchess County, New York",184,604
484,36027,3602737209,"Hyde Park town, Dutchess County, New York",309,587
485,36027,3602740299,"La Grange town, Dutchess County, New York",155,228
486,36027,3602747207,"Milan town, Dutchess County, New York",208,315
487,36027,3602751891,"North East town, Dutchess County, New York",220,368
488,36027,3602756825,"Pawling town, Dutchess County, New York",278,500
489,36027,3602758156,"Pine Plains town, Dutchess County, New York",173,277
490,36027,3602758695,"Pleasant Valley town, Dutchess County, New York",147,284
491,36027,3602759641,"Poughkeepsie city, Dutchess County, New York",1139,1584
492,36027,3602759652,"Poughkeepsie town, Dutchess County, New York",527,840
493,36027,3602760905,"Red Hook town, Dutchess County, New York",266,442
494,36027,3602761357,"Rhinebeck town, Dutchess County, New York",254,495
495,36027,3602770662,"Stanford town, Dutchess County, New York",314,417
496,36027,3602776166,"Union Vale town, Dutchess County, New York",105,203
497,36027,3602778157,"Wappinger town, Dutchess County, New York",351,590
498,36027,3602778388,"Washington town, Dutchess County, New York",278,503
499,36047,3604710022,"Brooklyn borough, Kings County, New York",50139,83437
500,36059,3601011,"Albertson CDP, New York",41,61
501,36059,3602968,"Atlantic Beach village, New York",188,234
502,36059,3604143,"Baldwin CDP, New York",165,336
503,36059,3604550,"Barnum Island CDP, New York",18,46
504,36059,3604803,"Baxter Estates village, New York",10,29
505,36059,3604891,"Bay Park CDP, New York",18,36
506,36059,3605034,"Bayville village, New York",117,180
507,36059,3605639,"Bellerose village, New York",6,3
508,36059,3605661,"Bellerose Terrace CDP, New York",10,32
509,36059,3605738,"Bellmore CDP, New York",81,138
510,36059,3606387,"Bethpage CDP, New York",78,176
511,36059,3610132,"Brookville village, New York",17,51
512,36059,3612419,"Carle Place CDP, New York",22,69
513,36059,3613233,"Cedarhurst village, New York",77,133
514,36059,3613618,"Centre Island village, New York",35,64
515,36059,3618597,"Cove Neck village, New York",30,44
516,36059,3621578,"East Atlantic Beach CDP, New York",78,123
517,36059,3622260,"East Hills village, New York",30,49
518,36059,3622480,"East Massapequa CDP, New York",103,197
519,36059,3622502,"East Meadow CDP, New York",189,453
520,36059,3622623,"East Norwich CDP, New York",12,23
521,36059,3622876,"East Rockaway village, New York",77,172
522,36059,3623217,"East Williston village, New York",13,22
523,36059,3624273,"Elmont CDP, New York",249,432
524,36059,3625384,"Farmingdale village, New York",73,156
525,36059,3626264,"Floral Park village, New York",122,229
526,36059,3626352,"Flower Hill village, New York",37,50
527,36059,3627309,"Franklin Square CDP, New York",177,372
528,36059,3627485,"Freeport village, New York",315,586
529,36059,3628178,"Garden City village, New York",169,281
530,36059,3628189,"Garden City Park CDP, New York",40,70
531,36059,3628200,"Garden City South CDP, New York",12,45
532,36059,3629113,"Glen Cove city, New York",273,588
533,36059,3629245,"Glen Head CDP, New York",36,66
534,36059,3629421,"Glenwood Landing CDP, New York",22,64
535,36059,3630169,"Great Neck village, New York",95,172
536,36059,3630191,"Great Neck Estates village, New York",25,35
537,36059,3630202,"Great Neck Gardens CDP, New York",5,8
538,36059,3630213,"Great Neck Plaza village, New York",322,362
539,36059,3630598,"Greenvale CDP, New York",10,15
540,36059,3632094,"Harbor Hills CDP, New York",5,10
541,36059,3632105,"Harbor Isle CDP, New York",7,25
542,36059,3633139,"Hempstead village, New York",391,800
543,36059,3634198,"Herricks CDP, New York",22,35
544,36059,3634286,"Hewlett CDP, New York",101,161
545,36059,3634297,"Hewlett Bay Park village, New York",6,14
546,36059,3634308,"Hewlett Harbor village, New York",8,24
547,36059,3634319,"Hewlett Neck village, New York",8,14
548,36059,3634374,"Hicksville CDP, New York",202,349
549,36059,3637583,"Inwood CDP, New York",91,189
550,36059,3637847,"Island Park village, New York",55,112
551,36059,3638539,"Jericho CDP, New York",55,154
552,36059,3639309,"Kensington village, New York",23,37
553,36059,3639694,"Kings Point village, New York",54,93
554,36059,3640937,"Lake Success village, New York",26,27
555,36059,3641003,"Lakeview CDP, New York",44,65
556,36059,3641432,"Lattingtown village, New York",61,93
557,36059,3641487,"Laurel Hollow village, New York",23,33
558,36059,3641553,"Lawrence village, New York",174,235
559,36059,3642081,"Levittown CDP, New York",203,314
560,36059,3642279,"Lido Beach CDP, New York",176,211
561,36059,3643192,"Locust Valley CDP, New York",45,73
562,36059,3643335,"Long Beach city, New York",1205,1641
563,36059,3643874,"Lynbrook village, New York",201,408
564,36059,3644787,"Malverne village, New York",46,70
565,36059,3644792,"Malverne Park Oaks CDP, New York",0,6
566,36059,3644897,"Manhasset CDP, New York",86,103
567,36059,3644908,"Manhasset Hills CDP, New York",11,57
568,36059,3645106,"Manorhaven village, New York",70,155
569,36059,3645986,"Massapequa CDP, New York",97,181
570,36059,3645997,"Massapequa Park village, New York",47,113
571,36059,3646107,"Matinecock village, New York",28,51
572,36059,3646668,"Merrick CDP, New York",78,174
573,36059,3647405,"Mill Neck village, New York",31,61
574,36059,3647636,"Mineola village, New York",177,305
575,36059,3649231,"Munsey Park village, New York",16,21
576,36059,3649330,"Muttontown village, New York",26,54
577,36059,3650067,"New Cassel CDP, New York",95,200
578,36059,3650397,"New Hyde Park village, New York",63,100
579,36059,3651517,"North Bellmore CDP, New York",79,168
580,36059,3653022,"North Hills village, New York",99,179
581,36059,3653231,"North Lynbrook CDP, New York",5,0
582,36059,3653253,"North Massapequa CDP, New York",52,128
583,36059,3653264,"North Merrick CDP, New York",41,81
584,36059,3653275,"North New Hyde Park CDP, New York",84,128
585,36059,3653748,"North Valley Stream CDP, New York",91,435
586,36059,3653792,"North Wantagh CDP, New York",42,91
587,36059,3654441,"Oceanside CDP, New York",172,355
588,36059,3654551,"Old Bethpage CDP, New York",9,33
589,36059,3654562,"Old Brookville village, New York",38,51
590,36059,3654705,"Old Westbury village, New York",46,99
591,36059,3655992,"Oyster Bay CDP, New York",83,189
592,36059,3656011,"Oyster Bay Cove village, New York",17,50
593,36059,3658409,"Plainedge CDP, New York",24,61
594,36059,3658442,"Plainview CDP, New York",82,211
595,36059,3658475,"Plandome village, New York",13,15
596,36059,3658486,"Plandome Heights village, New York",4,7
597,36059,3658497,"Plandome Manor village, New York",7,15
598,36059,3658849,"Point Lookout CDP, New York",176,166
599,36059,3659520,"Port Washington CDP, New York",141,536
600,36059,3659531,"Port Washington North village, New York",8,97
601,36059,3663264,"Rockville Centre village, New York",218,421
602,36059,3663506,"Roosevelt CDP, New York",173,325
603,36059,3663770,"Roslyn village, New York",64,95
604,36059,3663792,"Roslyn Estates village, New York",9,13
605,36059,3663803,"Roslyn Harbor village, New York",11,21
606,36059,3663814,"Roslyn Heights CDP, New York",58,106
607,36059,3664232,"Russell Gardens village, New York",9,16
608,36059,3664430,"Saddle Rock village, New York",10,13
609,36059,3664441,"Saddle Rock Estates CDP, New York",5,2
610,36059,3664842,"Salisbury CDP, New York",37,94
611,36059,3665035,"Sands Point village, New York",24,62
612,36059,3666047,"Sea Cliff village, New York",69,89
613,36059,3666058,"Seaford CDP, New York",101,129
614,36059,3666102,"Searingtown CDP, New York",24,41
615,36059,3669001,"South Farmingdale CDP, New York",51,104
616,36059,3669023,"South Floral Park village, New York",6,39
617,36059,3669188,"South Hempstead CDP, New York",31,29
618,36059,3669892,"South Valley Stream CDP, New York",20,74
619,36059,3671267,"Stewart Manor village, New York",8,12
620,36059,3672554,"Syosset CDP, New York",73,151
621,36059,3673605,"Thomaston village, New York",27,46
622,36059,3676089,"Uniondale CDP, New York",195,356
623,36059,3676287,"University Gardens CDP, New York",36,50
624,36059,3676331,"Upper Brookville village, New York",31,42
625,36059,3676705,"Valley Stream village, New York",204,436
626,36059,3678146,"Wantagh CDP, New York",71,124
627,36059,3679444,"Westbury village, New York",76,193
628,36059,3680225,"West Hempstead CDP, New York",86,191
629,36059,3682117,"Williston Park village, New York",56,75
630,36059,3682744,"Woodbury CDP, New York",44,124
631,36059,3682942,"Woodmere CDP, New York",113,234
632,36059,3682986,"Woodsburgh village, New York",11,33
633,36059,3605929113,"Glen Cove city, Nassau County, New York",273,588
634,36059,3605934000,"Hempstead town, Nassau County, New York",5458,10278
635,36059,3605943335,"Long Beach city, Nassau County, New York",1205,1641
636,36059,3605953000,"North Hempstead town, Nassau County, New York",2107,3881
637,36059,3605956000,"Oyster Bay town, Nassau County, New York",1721,3430
638,36061,3606144919,"Manhattan borough, New York County, New York",59500,83244
639,36071,3607107003,"Blooming Grove town, Orange County, New York",723,670
640,36071,3607115308,"Chester town, Orange County, New York",136,237
641,36071,3607118300,"Cornwall town, Orange County, New York",227,394
642,36071,3607118916,"Crawford town, Orange County, New York",144,196
643,36071,3607119961,"Deerpark town, Orange County, New York",426,496
644,36071,3607129553,"Goshen town, Orange County, New York",246,385
645,36071,3607130631,"Greenville town, Orange County, New York",122,149
646,36071,3607131907,"Hamptonburgh town, Orange County, New York",65,80
647,36071,3607134550,"Highlands town, Orange County, New York",188,461
648,36071,3607147042,"Middletown city, Orange County, New York",658,890
649,36071,3607147713,"Minisink town, Orange County, New York",63,76
650,36071,3607147999,"Monroe town, Orange County, New York",289,832
651,36071,3607148153,"Montgomery town, Orange County, New York",370,523
652,36071,3607148857,"Mount Hope town, Orange County, New York",132,185
653,36071,3607150034,"Newburgh city, Orange County, New York",1332,1475
654,36071,3607150045,"Newburgh town, Orange County, New York",357,551
655,36071,3607150848,"New Windsor town, Orange County, New York",363,571
656,36071,3607159388,"Port Jervis city, Orange County, New York",318,387
657,36071,3607175781,"Tuxedo town, Orange County, New York",120,234
658,36071,3607177992,"Wallkill town, Orange County, New York",417,644
659,36071,3607178366,"Warwick town, Orange County, New York",950,1147
660,36071,3607178839,"Wawayanda town, Orange County, New York",79,186
661,36071,3607182755,"Woodbury town, Orange County, New York",241,331
662,36079,3607912529,"Carmel town, Putnam County, New York",436,676
663,36079,3607939331,"Kent town, Putnam County, New York",485,620
664,36079,3607956748,"Patterson town, Putnam County, New York",217,367
665,36079,3607957584,"Philipstown town, Putnam County, New York",384,479
666,36079,3607960147,"Putnam Valley town, Putnam County, New York",577,621
667,36079,3607968924,"Southeast town, Putnam County, New York",228,420
668,36081,3608160323,"Queens borough, Queens County, New York",34586,55010
669,36085,3608570915,"Staten Island borough, Richmond County, New York",7652,11140
670,36087,3608715968,"Clarkstown town, Rockland County, New York",523,1080
671,36087,3608732765,"Haverstraw town, Rockland County, New York",298,639
672,36087,3608755211,"Orangetown town, Rockland County, New York",497,785
673,36087,3608760510,"Ramapo town, Rockland County, New York",861,2023
674,36087,3608771674,"Stony Point town, Rockland County, New York",119,288
675,36103,3601594,"Amagansett CDP, New York",1171,1277
676,36103,3602044,"Amityville village, New York",143,307
677,36103,3602374,"Aquebogue CDP, New York",141,195
678,36103,3602737,"Asharoken village, New York",53,47
679,36103,3603408,"Babylon village, New York",126,183
680,36103,3604055,"Baiting Hollow CDP, New York",362,489
681,36103,3604913,"Bayport CDP, New York",103,169
682,36103,3604935,"Bay Shore CDP, New York",445,599
683,36103,3605039,"Baywood CDP, New York",65,110
684,36103,3605672,"Belle Terre village, New York",11,22
685,36103,3605771,"Bellport village, New York",146,249
686,36103,3607069,"Blue Point CDP, New York",93,67
687,36103,3607157,"Bohemia CDP, New York",61,125
688,36103,3608026,"Brentwood CDP, New York",459,548
689,36103,3608136,"Bridgehampton CDP, New York",867,1683
690,36103,3608323,"Brightwaters village, New York",17,30
691,36103,3609000,"Brookhaven CDP, New York",66,92
692,36103,3611781,"Calverton CDP, New York",196,259
693,36103,3613376,"Centereach CDP, New York",153,382
694,36103,3613420,"Center Moriches CDP, New York",146,221
695,36103,3613442,"Centerport CDP, New York",72,88
696,36103,3613552,"Central Islip CDP, New York",397,596
697,36103,3616958,"Cold Spring Harbor CDP, New York",37,60
698,36103,3617530,"Commack CDP, New York",127,231
699,36103,3618146,"Copiague CDP, New York",205,384
700,36103,3618157,"Coram CDP, New York",350,805
701,36103,3619466,"Cutchogue CDP, New York",560,715
702,36103,3619972,"Deer Park CDP, New York",182,332
703,36103,3620379,"Dering Harbor village, New York",26,30
704,36103,3620687,"Dix Hills CDP, New York",105,210
705,36103,3621985,"East Farmingdale CDP, New York",30,112
706,36103,3622183,"East Hampton village, New York",1110,1303
707,36103,3622200,"East Hampton North CDP, New York",806,1009
708,36103,3622315,"East Islip CDP, New York",83,139
709,36103,3622447,"East Marion CDP, New York",415,544
710,36103,3622546,"East Moriches CDP, New York",158,267
711,36103,3622612,"East Northport CDP, New York",119,174
712,36103,3622733,"East Patchogue CDP, New York",267,391
713,36103,3622810,"Eastport CDP, New York",83,163
714,36103,3622832,"East Quogue CDP, New York",805,1237
715,36103,3622980,"East Shoreham CDP, New York",40,57
716,36103,3623316,"Eatons Neck CDP, New York",42,56
717,36103,3624405,"Elwood CDP, New York",58,73
718,36103,3625417,"Farmingville CDP, New York",129,177
719,36103,3625839,"Fire Island CDP, New York",3019,3264
720,36103,3625923,"Fishers Island CDP, New York",487,540
721,36103,3626121,"Flanders CDP, New York",261,339
722,36103,3626946,"Fort Salonga CDP, New York",85,114
723,36103,3628997,"Gilgo-Oak Beach-Captree CDP, New York",144,194
724,36103,3629509,"Gordon Heights CDP, New York",89,112
725,36103,3630235,"Great River CDP, New York",10,14
726,36103,3630543,"Greenlawn CDP, New York",145,162
727,36103,3630576,"Greenport village, New York",299,371
728,36103,3630581,"Greenport West CDP, New York",533,691
729,36103,3631445,"Halesite CDP, New York",35,62
730,36103,3631896,"Hampton Bays CDP, New York",1998,2794
731,36103,3632732,"Hauppauge CDP, New York",147,233
732,36103,3632963,"Head of the Harbor village, New York",17,40
733,36103,3635056,"Holbrook CDP, New York",138,270
734,36103,3635254,"Holtsville CDP, New York",102,204
735,36103,3636233,"Huntington CDP, New York",221,312
736,36103,3637022,"Huntington Bay village, New York",21,44
737,36103,3637044,"Huntington Station CDP, New York",297,456
738,36103,3637840,"Islandia village, New York",24,62
739,36103,3637869,"Islip CDP, New York",158,227
740,36103,3638022,"Islip Terrace CDP, New York",29,61
741,36103,3638253,"Jamesport CDP, New York",354,454
742,36103,3639672,"Kings Park CDP, New York",94,257
743,36103,3640530,"Lake Grove village, New York",90,142
744,36103,3640838,"Lake Ronkonkoma CDP, New York",249,267
745,36103,3641465,"Laurel CDP, New York",234,286
746,36103,3642554,"Lindenhurst village, New York",216,349
747,36103,3643005,"Lloyd Harbor village, New York",41,100
748,36103,3645139,"Manorville CDP, New York",121,303
749,36103,3646074,"Mastic CDP, New York",281,321
750,36103,3646085,"Mastic Beach CDP, New York",620,658
751,36103,3646140,"Mattituck CDP, New York",662,802
752,36103,3646404,"Medford CDP, New York",148,350
753,36103,3646514,"Melville CDP, New York",211,286
754,36103,3646976,"Middle Island CDP, New York",180,262
755,36103,3647306,"Miller Place CDP, New York",115,141
756,36103,3648054,"Montauk CDP, New York",3222,3244
757,36103,3648450,"Moriches CDP, New York",96,153
758,36103,3649066,"Mount Sinai CDP, New York",69,205
759,36103,3649424,"Napeague CDP, New York",519,655
760,36103,3649825,"Nesconset CDP, New York",263,147
761,36103,3650727,"New Suffolk CDP, New York",126,130
762,36103,3651286,"Nissequogue village, New York",37,73
763,36103,3651396,"North Amityville CDP, New York",263,303
764,36103,3651418,"Northampton CDP, New York",47,48
765,36103,3651440,"North Babylon CDP, New York",125,242
766,36103,3651495,"North Bay Shore CDP, New York",198,232
767,36103,3651528,"North Bellport CDP, New York",171,290
768,36103,3652078,"North Great River CDP, New York",11,103
769,36103,3652188,"North Haven village, New York",241,407
770,36103,3653198,"North Lindenhurst CDP, New York",75,111
771,36103,3653319,"North Patchogue CDP, New York",87,132
772,36103,3653396,"Northport village, New York",100,145
773,36103,3653561,"North Sea CDP, New York",1385,1706
774,36103,3653775,"Northville CDP, New York",105,241
775,36103,3653852,"Northwest Harbor CDP, New York",1827,2081
776,36103,3654056,"Noyack CDP, New York",835,1371
777,36103,3654144,"Oakdale CDP, New York",172,164
778,36103,3654430,"Ocean Beach village, New York",534,568
779,36103,3654617,"Old Field village, New York",33,44
780,36103,3655321,"Orient CDP, New York",343,419
781,36103,3656660,"Patchogue village, New York",266,329
782,36103,3656968,"Peconic CDP, New York",256,206
783,36103,3659157,"Poquott village, New York",28,27
784,36103,3659355,"Port Jefferson village, New York",89,180
785,36103,3659377,"Port Jefferson Station CDP, New York",56,137
786,36103,3660408,"Quiogue CDP, New York",209,276
787,36103,3660422,"Quogue village, New York",869,1199
788,36103,3661142,"Remsenburg-Speonk CDP, New York",441,640
789,36103,3661665,"Ridge CDP, New York",377,521
790,36103,3661973,"Riverhead CDP, New York",289,468
791,36103,3662066,"Riverside CDP, New York",80,124
792,36103,3663319,"Rocky Point CDP, New York",392,546
793,36103,3663473,"Ronkonkoma CDP, New York",110,212
794,36103,3664452,"Sagaponack village, New York",485,530
795,36103,3664485,"Sag Harbor village, New York",822,941
796,36103,3664584,"St. James CDP, New York",119,206
797,36103,3664881,"Saltaire village, New York",387,444
798,36103,3665409,"Sayville CDP, New York",118,237
799,36103,3666212,"Selden CDP, New York",274,293
800,36103,3666481,"Setauket-East Setauket CDP, New York",111,198
801,36103,3666828,"Shelter Island CDP, New York",433,538
802,36103,3666850,"Shelter Island Heights CDP, New York",915,1058
803,36103,3667048,"Shinnecock Hills CDP, New York",426,756
804,36103,3667070,"Shirley CDP, New York",421,669
805,36103,3667191,"Shoreham village, New York",18,37
806,36103,3667851,"Smithtown CDP, New York",141,258
807,36103,3668374,"Sound Beach CDP, New York",282,272
808,36103,3668462,"Southampton village, New York",1285,2051
809,36103,3669254,"South Huntington CDP, New York",80,122
810,36103,3669452,"Southold CDP, New York",1393,1582
811,36103,3670387,"Springs CDP, New York",1954,2022
812,36103,3671608,"Stony Brook CDP, New York",212,196
813,36103,3671620,"Stony Brook University CDP, New York",0,0
814,36103,3673352,"Terryville CDP, New York",124,144
815,36103,3675572,"Tuckahoe CDP, New York",405,385
816,36103,3677519,"Village of the Branch village, New York",6,20
817,36103,3677772,"Wading River CDP, New York",343,374
818,36103,3677805,"Wainscott CDP, New York",504,612
819,36103,3678575,"Water Mill CDP, New York",739,1433
820,36103,3679246,"West Babylon CDP, New York",303,554
821,36103,3679301,"West Bay Shore CDP, New York",68,98
822,36103,3680170,"Westhampton CDP, New York",531,1075
823,36103,3680181,"Westhampton Beach village, New York",1474,1685
824,36103,3680186,"West Hampton Dunes village, New York",165,248
825,36103,3680258,"West Hills CDP, New York",30,63
826,36103,3680302,"West Islip CDP, New York",161,226
827,36103,3680885,"West Sayville CDP, New York",279,353
828,36103,3681419,"Wheatley Heights CDP, New York",39,37
829,36103,3683294,"Wyandanch CDP, New York",251,231
830,36103,3683426,"Yaphank CDP, New York",84,89
831,36103,3610304000,"Babylon town, Suffolk County, New York",2138,3339
832,36103,3610310000,"Brookhaven town, Suffolk County, New York",8578,12142
833,36103,3610322194,"East Hampton town, Suffolk County, New York",11539,12628
834,36103,3610337000,"Huntington town, Suffolk County, New York",1791,2637
835,36103,3610338000,"Islip town, Suffolk County, New York",5342,7034
836,36103,3610359106,"Poospatuck Reservation, Suffolk County, New York",7,14
837,36103,3610361984,"Riverhead town, Suffolk County, New York",1730,2434
838,36103,3610366839,"Shelter Island town, Suffolk County, New York",1374,1626
839,36103,3610367059,"Shinnecock Reservation, Suffolk County, New York",15,30
840,36103,3610368000,"Smithtown town, Suffolk County, New York",870,1326
841,36103,3610368473,"Southampton town, Suffolk County, New York",14332,20566
842,36103,3610369463,"Southold town, Suffolk County, New York",5308,6287
843,36105,3610506310,"Bethel town, Sullivan County, New York",1992,2221
844,36105,3610511759,"Callicoon town, Sullivan County, New York",575,715
845,36105,3610516661,"Cochecton town, Sullivan County, New York",400,510
846,36105,3610520104,"Delaware town, Sullivan County, New York",381,539
847,36105,3610525241,"Fallsburg town, Sullivan County, New York",2900,4272
848,36105,3610526528,"Forestburgh town, Sullivan County, New York",173,195
849,36105,3610527573,"Fremont town, Sullivan County, New York",619,716
850,36105,3610534473,"Highland town, Sullivan County, New York",607,717
851,36105,3610542235,"Liberty town, Sullivan County, New York",1639,1612
852,36105,3610543786,"Lumberland town, Sullivan County, New York",638,663
853,36105,3610544809,"Mamakating town, Sullivan County, New York",1476,1513
854,36105,3610549847,"Neversink town, Sullivan County, New York",614,581
855,36105,3610563176,"Rockland town, Sullivan County, New York",915,1159
856,36105,3610573627,"Thompson town, Sullivan County, New York",3715,3148
857,36105,3610575759,"Tusten town, Sullivan County, New York",425,486
858,36111,3611120247,"Denning town, Ulster County, New York",302,297
859,36111,3611124691,"Esopus town, Ulster County, New York",285,477
860,36111,3611128255,"Gardiner town, Ulster County, New York",258,381
861,36111,3611132116,"Hardenburgh town, Ulster County, New York",180,232
862,36111,3611137143,"Hurley town, Ulster County, New York",252,376
863,36111,3611139727,"Kingston city, Ulster County, New York",766,930
864,36111,3611139738,"Kingston town, Ulster County, New York",42,52
865,36111,3611142994,"Lloyd town, Ulster County, New York",192,307
866,36111,3611145458,"Marbletown town, Ulster County, New York",460,589
867,36111,3611145722,"Marlborough town, Ulster County, New York",156,309
868,36111,3611150562,"New Paltz town, Ulster County, New York",224,362
869,36111,3611154749,"Olive town, Ulster County, New York",437,538
870,36111,3611158552,"Plattekill town, Ulster County, New York",239,381
871,36111,3611163011,"Rochester town, Ulster County, New York",1062,1083
872,36111,3611163737,"Rosendale town, Ulster County, New York",270,325
873,36111,3611165299,"Saugerties town, Ulster County, New York",779,943
874,36111,3611166597,"Shandaken town, Ulster County, New York",1203,1271
875,36111,3611166674,"Shawangunk town, Ulster County, New York",321,446
876,36111,3611175935,"Ulster town, Ulster County, New York",389,407
877,36111,3611178828,"Wawarsing town, Ulster County, New York",1439,1702
878,36111,3611183052,"Woodstock town, Ulster County, New York",901,1181
879,36119,3611905320,"Bedford town, Westchester County, New York",289,561
880,36119,3611918410,"Cortlandt town, Westchester County, New York",548,975
881,36119,3611921820,"Eastchester town, Westchester County, New York",409,801
882,36119,3611930367,"Greenburgh town, Westchester County, New York",1041,1957
883,36119,3611932413,"Harrison town, Westchester County, New York",286,581
884,36119,3611942136,"Lewisboro town, Westchester County, New York",247,401
885,36119,3611944842,"Mamaroneck town, Westchester County, New York",326,713
886,36119,3611948895,"Mount Kisco town, Westchester County, New York",110,187
